#Network,Station,Location,Channel,Latitude,Longitude,Elevation,Depth,Azimuth,Dip,SensorDescription,Scale,ScaleFreq,ScaleUnits,SampleRate,StartTime,EndTime
BL,CACB,None,BHZ,-21.680201,-46.732601,1381.0,0.0,0.0,-90.0,STS-2,1500000000000.0,1.0,M/S,10.0,1992-10-28T00:00:00,1995-02-10T23:59:59
BL,CAM1,None,EHE,-22.39778,-41.83375,139.8,0.0,90.0,0.0,"S-13, 1 Hz, 629 V/m/s, 3600 ohm coil-Generic Datal",445.114,1.0,M/S,100.0,2002-01-01T00:00:00,2008-01-01T00:00:00
BL,CAM1,None,EHN,-22.39778,-41.83375,139.8,0.0,0.0,0.0,"S-13, 1 Hz, 629 V/m/s, 3600 ohm coil-Generic Datal",445.114,1.0,M/S,100.0,2002-01-01T00:00:00,2008-01-01T00:00:00
BL,CAM1,None,EHZ,-22.39778,-41.83375,139.8,0.0,0.0,-90.0,"S-13, 1 Hz, 629 V/m/s, 3600 ohm coil-Generic Datal",445.114,1.0,M/S,100.0,1987-08-20T01:00:50.839,2008-08-31T23:59:42.357
BL,CAM3,None,EHE,-20.7288,-40.5222,2.0,0.0,90.0,0.0,"S-13, 1 Hz, 629 V/m/s, 3600 ohm coil-Generic Datal",445.114,1.0,M/S,100.0,2002-01-01T00:00:00,2008-01-01T00:00:00
BL,CAM3,None,EHZ,-20.7288,-40.5222,2.0,0.0,0.0,-90.0,"S-13, 1 Hz, 629 V/m/s, 3600 ohm coil-Generic Datal",445.114,1.0,M/S,100.0,1987-08-20T01:00:50.839,2008-08-31T23:59:42.357
BL,CAM4,None,EHE,-22.3568,-42.5653,1516.0,0.0,90.0,0.0,"S-13, 1 Hz, 629 V/m/s, 3600 ohm coil-Generic Datal",3.88e-09,1.0,M/S,100.0,2002-01-01T00:00:00,2008-01-01T00:00:00
BL,CAM4,None,EHN,-22.3568,-42.5653,1516.0,0.0,0.0,0.0,"S-13, 1 Hz, 629 V/m/s, 3600 ohm coil-Generic Datal",3.88e-09,1.0,M/S,100.0,2002-01-01T00:00:00,2008-01-01T00:00:00
BL,CAM4,None,EHZ,-22.3568,-42.5653,1516.0,0.0,0.0,-90.0,"S-13, 1 Hz, 629 V/m/s, 3600 ohm coil-Generic Datal",3.88e-09,1.0,M/S,100.0,1987-08-20T01:00:50.839,2008-08-31T23:59:42.357
BL,CAMB,None,BHE,-21.784,-41.429001,148.0,0.0,90.0,0.0,STS-2,1500000000000.0,1.0,M/S,10.0,1999-02-12T18:00:59.947,1999-11-02T14:26:59.774
BL,CAMB,None,BHN,-21.784,-41.429001,148.0,0.0,0.0,0.0,STS-2,1500000000000.0,1.0,M/S,10.0,1999-02-12T18:00:59.947,1999-11-02T14:26:59.774
BL,CAMB,None,BHZ,-21.784,-41.429001,148.0,0.0,0.0,-90.0,STS-2,1500000000000.0,1.0,M/S,10.0,1999-02-12T18:00:59.947,1999-11-02T14:26:59.774
BL,CANB,2.0,HHE,-22.96814,-50.37785,436.0,0.0,90.0,0.0,STS2 G1(ST2G1)/REFTEK(RT16/200/32),419580000.0,1.0,M/S,200.0,1999-08-23T21:27:00,2001-07-30T18:11:00
BL,CANB,2.0,HHN,-22.96814,-50.37785,436.0,0.0,0.0,0.0,STS2 G1(ST2G1)/REFTEK(RT16/200/32),419580000.0,1.0,M/S,200.0,1999-08-23T21:27:00,2001-07-30T18:11:00
BL,CANB,2.0,HHZ,-22.96814,-50.37785,436.0,0.0,0.0,-90.0,STS2 G1(ST2G1)/REFTEK(RT16/200/32),419580000.0,1.0,M/S,200.0,1999-08-23T21:27:00,2001-07-30T18:11:00
BL,CANB,2.0,HLE,-22.96814,-50.37785,436.0,0.0,90.0,0.0,STS2 G1(ST2G1)/REFTEK(RT16/200/1),13111900.0,1.0,M/S,200.0,2000-05-09T18:37:00,2000-07-04T17:51:00
BL,CANB,2.0,HLE,-22.96814,-50.37785,436.0,0.0,90.0,0.0,STS2 G1(ST2G1)/REFTEK(RT16/200/32),419580000.0,1.0,M/S,200.0,2000-07-04T18:44:00,2000-08-24T16:42:00
BL,CANB,2.0,HLN,-22.96814,-50.37785,436.0,0.0,0.0,0.0,STS2 G1(ST2G1)/REFTEK(RT16/200/1),13111900.0,1.0,M/S,200.0,2000-05-09T18:37:00,2000-07-04T17:51:00
BL,CANB,2.0,HLN,-22.96814,-50.37785,436.0,0.0,0.0,0.0,STS2 G1(ST2G1)/REFTEK(RT16/200/32),419580000.0,1.0,M/S,200.0,2000-07-04T18:44:00,2000-08-24T16:42:00
BL,CANB,2.0,HLZ,-22.96814,-50.37785,436.0,0.0,0.0,-90.0,STS2 G1(ST2G1)/REFTEK(RT16/200/1),13111900.0,1.0,M/S,200.0,2000-05-09T18:37:00,2000-07-04T17:51:00
BL,CANB,2.0,HLZ,-22.96814,-50.37785,436.0,0.0,0.0,-90.0,STS2 G1(ST2G1)/REFTEK(RT16/200/32),419580000.0,1.0,M/S,200.0,2000-07-04T18:44:00,2000-08-24T16:42:00
BL,CANB,10.0,BHE,-22.96814,-50.37785,436.0,0.0,90.0,0.0,STS2 G1(ST2G1)/REFTEK(RT16/10/32),419580000.0,1.0,M/S,10.0,1999-08-23T21:27:00,2001-07-30T18:11:00
BL,CANB,10.0,BHN,-22.96814,-50.37785,436.0,0.0,0.0,0.0,STS2 G1(ST2G1)/REFTEK(RT16/10/32),419580000.0,1.0,M/S,10.0,1999-08-23T21:27:00,2001-07-30T18:11:00
BL,CANB,10.0,BHZ,-22.96814,-50.37785,436.0,0.0,0.0,-90.0,STS2 G1(ST2G1)/REFTEK(RT16/10/32),419580000.0,1.0,M/S,10.0,1999-08-23T21:27:00,2001-07-30T18:11:00
BL,CANB,10.0,BLE,-22.96814,-50.37785,436.0,0.0,90.0,0.0,STS2 G1(ST2G1)/REFTEK(RT16/10/1),13111900.0,1.0,M/S,10.0,1999-08-23T21:27:00,2001-07-30T18:11:00
BL,CANB,10.0,BLN,-22.96814,-50.37785,436.0,0.0,0.0,0.0,STS2 G1(ST2G1)/REFTEK(RT16/10/1),13111900.0,1.0,M/S,10.0,1999-08-23T21:27:00,2001-07-30T18:11:00
BL,CANB,10.0,BLZ,-22.96814,-50.37785,436.0,0.0,0.0,-90.0,STS2 G1(ST2G1)/REFTEK(RT16/10/1),13111900.0,1.0,M/S,10.0,1999-08-23T21:27:00,2001-07-30T18:11:00
BL,CANB,50.0,BHE,-22.96814,-50.37785,436.0,0.0,90.0,0.0,STS2 G1(ST2G1)/REFTEK(RT16/50/32),419580000.0,1.0,M/S,50.0,1999-08-23T21:27:00,2001-07-30T18:11:00
BL,CANB,50.0,BHN,-22.96814,-50.37785,436.0,0.0,0.0,0.0,STS2 G1(ST2G1)/REFTEK(RT16/50/32),419580000.0,1.0,M/S,50.0,1999-08-23T21:27:00,2001-07-30T18:11:00
BL,CANB,50.0,BHZ,-22.96814,-50.37785,436.0,0.0,0.0,-90.0,STS2 G1(ST2G1)/REFTEK(RT16/50/32),419580000.0,1.0,M/S,50.0,1999-08-23T21:27:00,2001-07-30T18:11:00
BL,CANB,50.0,BLE,-22.96814,-50.37785,436.0,0.0,90.0,0.0,STS2 G1(ST2G1)/REFTEK(RT16/50/1),13111900.0,1.0,M/S,50.0,1999-08-23T00:00:00,2001-07-30T23:59:59
BL,CANB,50.0,BLN,-22.96814,-50.37785,436.0,0.0,0.0,0.0,STS2 G1(ST2G1)/REFTEK(RT16/50/1),13111900.0,1.0,M/S,50.0,1999-08-23T00:00:00,2001-07-30T23:59:59
BL,CANB,50.0,BLZ,-22.96814,-50.37785,436.0,0.0,0.0,-90.0,STS2 G1(ST2G1)/REFTEK(RT16/50/1),13111900.0,1.0,M/S,50.0,1999-08-23T00:00:00,2001-07-30T23:59:59
BL,CANS,None,HHE,-20.2896,-46.3921,1048.0,0.0,90.0,0.0,"Trillium 120P, 120 s, 1201 V/m/s-Taurus Family, 40",480399000.0,1.0,M/S,100.0,2019-05-10T16:16:40.59,None
BL,CANS,None,HHN,-20.2896,-46.3921,1048.0,0.0,0.0,0.0,"Trillium 120P, 120 s, 1201 V/m/s-Taurus Family, 40",480399000.0,1.0,M/S,100.0,2019-05-10T16:07:49.11,None
BL,CANS,None,HHZ,-20.2896,-46.3921,1048.0,0.0,0.0,-90.0,"Trillium 120P, 120 s, 1201 V/m/s-Taurus Family, 40",480399000.0,1.0,M/S,100.0,2019-05-10T16:16:41.82,None
BL,CAPB,None,BHE,-22.8125,-51.015499,340.0,0.0,90.0,0.0,STS-2,1500000000000.0,1.0,M/S,10.0,1994-12-14T00:00:00,1995-06-19T23:59:59
BL,CAPB,None,BHN,-22.8125,-51.015499,340.0,0.0,0.0,0.0,STS-2,1500000000000.0,1.0,M/S,10.0,1994-12-14T00:00:00,1995-06-19T23:59:59
BL,CAPB,None,BHZ,-22.8125,-51.015499,340.0,0.0,0.0,-90.0,STS-2,1500000000000.0,1.0,M/S,10.0,1994-12-14T00:00:00,1995-06-19T23:59:59
BL,CAUB,2.0,HHE,-8.17683,-36.01017,479.0,0.0,90.0,0.0,GURALP(GC3EC)/REFTEK(RT24/200/1),1101210000.0,1.0,M/S,200.0,2002-07-02T18:30:03.708,2005-06-15T13:15:39.1859
BL,CAUB,2.0,HHN,-8.17683,-36.01017,479.0,0.0,0.0,0.0,GURALP(GC3EC)/REFTEK(RT24/200/1),1101210000.0,1.0,M/S,200.0,2002-07-02T18:30:03.708,2005-06-15T13:15:39.1859
BL,CAUB,2.0,HHZ,-8.17683,-36.01017,479.0,0.0,0.0,-90.0,GURALP(GC3EC)/REFTEK(RT24/200/1),1101210000.0,1.0,M/S,200.0,2002-07-02T18:30:03.708,2005-06-15T13:15:39.1859
BL,CAUB,10.0,BHE,-8.17683,-36.01017,479.0,0.0,90.0,0.0,GURALP(GC3EC)/REFTEK(RT24/10/1),1101210000.0,1.0,M/S,10.0,2002-07-02T18:29:18.663,2005-06-15T13:15:38.037
BL,CAUB,10.0,BHN,-8.17683,-36.01017,479.0,0.0,0.0,0.0,GURALP(GC3EC)/REFTEK(RT24/10/1),1101210000.0,1.0,M/S,10.0,2002-07-02T18:29:18.663,2005-06-15T13:15:38.037
BL,CAUB,10.0,BHZ,-8.17683,-36.01017,479.0,0.0,0.0,-90.0,GURALP(GC3EC)/REFTEK(RT24/10/1),1101210000.0,1.0,M/S,10.0,2002-07-02T18:29:18.663,2005-06-15T13:15:38.0369
BL,CAUB,50.0,BHE,-8.17683,-36.01017,479.0,0.0,90.0,0.0,GURALP(GC3EC)/REFTEK(RT24/50/1),1101210000.0,1.0,M/S,50.0,2002-07-02T18:36:25.883,2005-06-15T13:15:43.696
BL,CAUB,50.0,BHN,-8.17683,-36.01017,479.0,0.0,0.0,0.0,GURALP(GC3EC)/REFTEK(RT24/50/1),1101210000.0,1.0,M/S,50.0,2002-07-02T18:36:25.883,2005-06-15T13:15:43.696
BL,CAUB,50.0,BHZ,-8.17683,-36.01017,479.0,0.0,0.0,-90.0,GURALP(GC3EC)/REFTEK(RT24/50/1),1101210000.0,1.0,M/S,50.0,2002-07-02T18:36:25.883,2005-06-15T13:15:43.696
BL,CCUB,10.0,BHE,-18.425,-51.212,475.0,0.0,90.0,0.0,STS2 G1(ST2G1)/REFTEK(RT16/10/32),419580000.0,1.0,M/S,10.0,2000-01-27T03:59:12.506,2006-09-14T03:02:10.539
BL,CCUB,10.0,BHN,-18.425,-51.212,475.0,0.0,0.0,0.0,STS2 G1(ST2G1)/REFTEK(RT16/10/32),419580000.0,1.0,M/S,10.0,2000-01-27T03:59:12.506,2006-09-14T03:02:19.739
BL,CCUB,10.0,BHZ,-18.425,-51.212,475.0,0.0,0.0,-90.0,STS2 G1(ST2G1)/REFTEK(RT16/10/32),419580000.0,1.0,M/S,10.0,2000-01-27T03:59:12.506,2006-09-14T03:02:27.139
BL,CCUB,10.0,BLE,-18.425,-51.212,475.0,0.0,90.0,0.0,STS2 G1(ST2G1)/REFTEK(RT16/10/1),13111900.0,1.0,M/S,10.0,2006-02-20T23:59:52.534,2006-09-08T00:00:04.719
BL,CCUB,10.0,BLN,-18.425,-51.212,475.0,0.0,0.0,0.0,STS2 G1(ST2G1)/REFTEK(RT16/10/1),13111900.0,1.0,M/S,10.0,2006-02-20T23:59:52.534,2006-09-08T00:00:04.719
BL,CCUB,10.0,BLZ,-18.425,-51.212,475.0,0.0,0.0,-90.0,STS2 G1(ST2G1)/REFTEK(RT16/10/1),13111900.0,1.0,M/S,10.0,2006-02-20T23:59:52.534,2006-09-08T00:00:04.719
BL,CCUB,50.0,BHE,-18.425,-51.212,475.0,0.0,90.0,0.0,STS2 G1(ST2G1)/REFTEK(RT16/50/32),419580000.0,1.0,M/S,50.0,2006-02-20T23:59:57.899,2006-09-13T20:15:47.401
BL,CCUB,50.0,BHN,-18.425,-51.212,475.0,0.0,0.0,0.0,STS2 G1(ST2G1)/REFTEK(RT16/50/32),419580000.0,1.0,M/S,50.0,2006-02-20T23:59:57.899,2006-09-13T20:15:47.401
BL,CCUB,50.0,BHZ,-18.425,-51.212,475.0,0.0,0.0,-90.0,STS2 G1(ST2G1)/REFTEK(RT16/50/32),419580000.0,1.0,M/S,50.0,2006-02-20T23:59:57.899,2006-09-13T20:15:47.401
BL,CCUB,50.0,BLE,-18.425,-51.212,475.0,0.0,90.0,0.0,STS2 G1(ST2G1)/REFTEK(RT16/50/1),13111900.0,1.0,M/S,50.0,2006-02-20T23:59:59.559,2006-09-08T00:00:05.184
BL,CCUB,50.0,BLN,-18.425,-51.212,475.0,0.0,0.0,0.0,STS2 G1(ST2G1)/REFTEK(RT16/50/1),13111900.0,1.0,M/S,50.0,2006-02-20T23:59:59.559,2006-09-08T00:00:05.184
BL,CCUB,50.0,BLZ,-18.425,-51.212,475.0,0.0,0.0,-90.0,STS2 G1(ST2G1)/REFTEK(RT16/50/1),13111900.0,1.0,M/S,50.0,2006-02-20T23:59:59.559,2006-09-08T00:00:05.184
BL,CDCB,None,BHE,-20.2365,-44.718201,860.0,0.0,90.0,0.0,STS-2,1500000000000.0,1.0,M/S,10.0,1992-10-31T00:00:00,1994-07-31T23:59:59
BL,CDCB,None,BHN,-20.2365,-44.718201,860.0,0.0,0.0,0.0,STS-2,1500000000000.0,1.0,M/S,10.0,1992-10-31T00:00:00,1994-07-31T23:59:59
BL,CDCB,None,BHZ,-20.2365,-44.718201,860.0,0.0,0.0,-90.0,STS-2,1500000000000.0,1.0,M/S,10.0,1992-10-31T00:00:00,1994-07-31T23:59:59
BL,CDSB,10.0,BHE,-18.76547,-52.83926,753.0,0.0,90.0,0.0,STS2 G1(ST2G1)/REFTEK(RT24/10/1),786576000.0,1.0,M/S,10.0,2005-07-30T15:58:38.23,2007-02-27T17:12:29.276
BL,CDSB,10.0,BHN,-18.76547,-52.83926,753.0,0.0,0.0,0.0,STS2 G1(ST2G1)/REFTEK(RT24/10/1),786576000.0,1.0,M/S,10.0,2005-07-30T15:58:38.23,2007-02-27T17:12:29.276
BL,CDSB,10.0,BHZ,-18.76547,-52.83926,753.0,0.0,0.0,-90.0,STS2 G1(ST2G1)/REFTEK(RT24/10/1),786576000.0,1.0,M/S,10.0,2005-07-30T15:58:38.23,2007-02-27T17:12:29.276
BL,CDSB,50.0,BHE,-18.76547,-52.83926,753.0,0.0,90.0,0.0,STS2 G1(ST2G1)/REFTEK(RT24/50/1),786576000.0,1.0,M/S,50.0,2005-07-30T17:22:13.693,2007-02-27T16:54:45.436
BL,CDSB,50.0,BHN,-18.76547,-52.83926,753.0,0.0,0.0,0.0,STS2 G1(ST2G1)/REFTEK(RT24/50/1),786576000.0,1.0,M/S,50.0,2005-07-30T17:22:13.693,2007-02-27T16:54:50.436
BL,CDSB,50.0,BHZ,-18.76547,-52.83926,753.0,0.0,0.0,-90.0,STS2 G1(ST2G1)/REFTEK(RT24/50/1),786576000.0,1.0,M/S,50.0,2005-07-30T17:22:13.693,2007-02-27T16:54:50.436
BL,CLDB,None,HHE,-10.8732,-55.7965,298.0,0.0,90.0,0.0,"Trillium 120P, 120 s, 1201 V/m/s",480399000.0,1.0,M/S,100.0,2013-04-16T12:56:44.0882,None
BL,CLDB,None,HHN,-10.8732,-55.7965,298.0,0.0,0.0,0.0,"Trillium 120P, 120 s, 1201 V/m/s",480399000.0,1.0,M/S,100.0,2013-04-16T12:56:44.0682,None
BL,CLDB,None,HHZ,-10.8732,-55.7965,298.0,0.0,0.0,-90.0,"Trillium 120P, 120 s, 1201 V/m/s",480399000.0,1.0,M/S,100.0,2013-04-16T12:56:44.0882,None
BL,CMPA,2.0,SHE,-19.57917,-54.16883,482.0,0.0,90.0,0.0,L4C(L4C)/REFTEK(RT24/200/1),86785600.0,1.0,M/S,200.0,2004-12-16T13:06:00,2005-05-17T20:46:00
BL,CMPA,2.0,SHE,-19.57917,-54.16883,482.0,0.0,90.0,0.0,L4C(L4C)/REFTEK(RT24/200/32),2777140000.0,1.0,M/S,200.0,2005-05-17T21:14:00,2006-09-11T14:47:00
BL,CMPA,2.0,SHN,-19.57917,-54.16883,482.0,0.0,0.0,0.0,L4C(L4C)/REFTEK(RT24/200/1),86785600.0,1.0,M/S,200.0,2004-12-16T13:06:00,2005-05-17T20:46:00
BL,CMPA,2.0,SHN,-19.57917,-54.16883,482.0,0.0,0.0,0.0,L4C(L4C)/REFTEK(RT24/200/32),2777140000.0,1.0,M/S,200.0,2005-05-17T21:14:00,2006-09-11T14:47:00
BL,CMPA,2.0,SHZ,-19.57917,-54.16883,482.0,0.0,0.0,-90.0,L4C(L4C)/REFTEK(RT24/200/1),86785600.0,1.0,M/S,200.0,2004-12-16T13:06:00,2005-05-17T20:46:00
BL,CMPA,2.0,SHZ,-19.57917,-54.16883,482.0,0.0,0.0,-90.0,L4C(L4C)/REFTEK(RT24/200/32),2777140000.0,1.0,M/S,200.0,2005-05-17T21:14:00,2006-09-11T14:47:00
BL,CMPA,10.0,SHE,-19.57917,-54.16883,482.0,0.0,90.0,0.0,L4C(L4C)/REFTEK(RT24/10/1),86785600.0,1.0,M/S,10.0,2004-06-28T00:00:00,2004-10-20T19:50:00
BL,CMPA,10.0,SHE,-19.57917,-54.16883,482.0,0.0,90.0,0.0,L4C(L4C)/REFTEK(RT24/10/32),2777140000.0,1.0,M/S,10.0,2004-10-20T21:44:00,2004-12-16T12:44:00
BL,CMPA,10.0,SHE,-19.57917,-54.16883,482.0,0.0,90.0,0.0,L4C(L4C)/REFTEK(RT24/10/1),86785600.0,1.0,M/S,10.0,2004-12-16T13:06:00,2005-05-17T20:46:00
BL,CMPA,10.0,SHE,-19.57917,-54.16883,482.0,0.0,90.0,0.0,L4C(L4C)/REFTEK(RT24/10/32),2777140000.0,1.0,M/S,10.0,2005-05-17T21:14:00,2006-09-11T14:47:00
BL,CMPA,10.0,SHN,-19.57917,-54.16883,482.0,0.0,0.0,0.0,L4C(L4C)/REFTEK(RT24/10/1),86785600.0,1.0,M/S,10.0,2004-06-28T00:00:00,2004-10-20T19:50:00
BL,CMPA,10.0,SHN,-19.57917,-54.16883,482.0,0.0,0.0,0.0,L4C(L4C)/REFTEK(RT24/10/32),2777140000.0,1.0,M/S,10.0,2004-10-20T21:44:00,2004-12-16T12:44:00
BL,CMPA,10.0,SHN,-19.57917,-54.16883,482.0,0.0,0.0,0.0,L4C(L4C)/REFTEK(RT24/10/1),86785600.0,1.0,M/S,10.0,2004-12-16T13:06:00,2005-05-17T20:46:00
BL,CMPA,10.0,SHN,-19.57917,-54.16883,482.0,0.0,0.0,0.0,L4C(L4C)/REFTEK(RT24/10/32),2777140000.0,1.0,M/S,10.0,2005-05-17T21:14:00,2006-09-11T14:47:00
BL,CMPA,10.0,SHZ,-19.57917,-54.16883,482.0,0.0,0.0,-90.0,L4C(L4C)/REFTEK(RT24/10/1),86785600.0,1.0,M/S,10.0,2004-06-28T00:00:00,2004-10-20T19:50:00
BL,CMPA,10.0,SHZ,-19.57917,-54.16883,482.0,0.0,0.0,-90.0,L4C(L4C)/REFTEK(RT24/10/32),2777140000.0,1.0,M/S,10.0,2004-10-20T21:44:00,2004-12-16T12:44:00
BL,CMPA,10.0,SHZ,-19.57917,-54.16883,482.0,0.0,0.0,-90.0,L4C(L4C)/REFTEK(RT24/10/1),86785600.0,1.0,M/S,10.0,2004-12-16T13:06:00,2005-05-17T20:46:00
BL,CMPA,10.0,SHZ,-19.57917,-54.16883,482.0,0.0,0.0,-90.0,L4C(L4C)/REFTEK(RT24/10/32),2777140000.0,1.0,M/S,10.0,2005-05-17T21:14:00,2006-09-11T14:47:00
BL,CMPA,50.0,SHE,-19.57917,-54.16883,482.0,0.0,90.0,0.0,L4C(L4C)/REFTEK(RT24/50/32),2777140000.0,1.0,M/S,50.0,2004-10-20T21:44:00,2004-12-16T12:44:00
BL,CMPA,50.0,SHE,-19.57917,-54.16883,482.0,0.0,90.0,0.0,L4C(L4C)/REFTEK(RT24/50/1),86785600.0,1.0,M/S,50.0,2004-12-16T13:06:00,2005-05-17T20:46:00
BL,CMPA,50.0,SHE,-19.57917,-54.16883,482.0,0.0,90.0,0.0,L4C(L4C)/REFTEK(RT24/50/32),2777140000.0,1.0,M/S,50.0,2005-05-17T21:14:00,2006-09-11T14:47:00
BL,CMPA,50.0,SHN,-19.57917,-54.16883,482.0,0.0,0.0,0.0,L4C(L4C)/REFTEK(RT24/50/32),2777140000.0,1.0,M/S,50.0,2004-10-20T21:44:00,2004-12-16T12:44:00
BL,CMPA,50.0,SHN,-19.57917,-54.16883,482.0,0.0,0.0,0.0,L4C(L4C)/REFTEK(RT24/50/1),86785600.0,1.0,M/S,50.0,2004-12-16T13:06:00,2005-05-17T20:46:00
BL,CMPA,50.0,SHN,-19.57917,-54.16883,482.0,0.0,0.0,0.0,L4C(L4C)/REFTEK(RT24/50/32),2777140000.0,1.0,M/S,50.0,2005-05-17T21:14:00,2006-09-11T14:47:00
BL,CMPA,50.0,SHZ,-19.57917,-54.16883,482.0,0.0,0.0,-90.0,L4C(L4C)/REFTEK(RT24/50/32),2777140000.0,1.0,M/S,50.0,2004-10-20T21:44:00,2004-12-16T12:44:00
BL,CMPA,50.0,SHZ,-19.57917,-54.16883,482.0,0.0,0.0,-90.0,L4C(L4C)/REFTEK(RT24/50/1),86785600.0,1.0,M/S,50.0,2004-12-16T13:06:00,2005-05-17T20:46:00
BL,CMPA,50.0,SHZ,-19.57917,-54.16883,482.0,0.0,0.0,-90.0,L4C(L4C)/REFTEK(RT24/50/32),2777140000.0,1.0,M/S,50.0,2005-05-17T21:14:00,2006-09-11T14:47:00
BL,CNLB,None,HH1,-29.3148,-50.8533,712.0,0.0,23.0,0.0,"Trillium 120P, 120 s, 1201 V/m/s",480399000.0,1.0,M/S,100.0,2011-04-01T17:57:38,None
BL,CNLB,None,HH2,-29.3148,-50.8533,712.0,0.0,113.0,0.0,"Trillium 120P, 120 s, 1201 V/m/s",480399000.0,1.0,M/S,100.0,2011-04-01T17:57:36.1,None
BL,CNLB,None,HHZ,-29.3148,-50.8533,712.0,0.0,0.0,-90.0,"Trillium 120P, 120 s, 1201 V/m/s",480399000.0,1.0,M/S,100.0,2011-04-01T17:57:35.68,None
BL,COIM,None,HHE,-19.9092,-57.7889,103.0,0.0,90.0,0.0,"Trillium 120P, 120 s, 1201 V/m/s",480399000.0,1.0,M/S,100.0,2019-12-11T05:05:17.9,None
BL,COIM,None,HHN,-19.9092,-57.7889,103.0,0.0,0.0,0.0,"Trillium 120P, 120 s, 1201 V/m/s",480399000.0,1.0,M/S,100.0,2019-12-11T05:05:20.12,None
BL,COIM,None,HHZ,-19.9092,-57.7889,103.0,0.0,0.0,-90.0,"Trillium 120P, 120 s, 1201 V/m/s",480399000.0,1.0,M/S,100.0,2019-12-11T05:05:19.89,None
BL,COR2,10.0,SHE,-17.7433,-48.6892,950.0,0.0,90.0,0.0,S13(S13)/REFTEK(RT24/10/8),1594130000.0,1.0,M/S,10.0,1999-10-07T13:15:34.814,2000-05-23T13:28:05.374
BL,COR2,10.0,SHN,-17.7433,-48.6892,950.0,0.0,0.0,0.0,S13(S13)/REFTEK(RT24/10/8),1594130000.0,1.0,M/S,10.0,1999-10-07T13:15:34.814,2000-05-23T13:28:05.374
BL,COR2,10.0,SHZ,-17.7433,-48.6892,950.0,0.0,0.0,-90.0,S13(S13)/REFTEK(RT24/10/8),1594130000.0,1.0,M/S,10.0,1999-10-07T13:15:34.814,2000-05-23T13:28:05.374
BL,COR2,50.0,SHE,-17.7433,-48.6892,950.0,0.0,90.0,0.0,S13(S13)/REFTEK(RT24/50/8),1594130000.0,1.0,M/S,50.0,1999-10-07T13:32:39.636,2000-05-23T09:59:46.254
BL,COR2,50.0,SHN,-17.7433,-48.6892,950.0,0.0,0.0,0.0,S13(S13)/REFTEK(RT24/50/8),1594130000.0,1.0,M/S,50.0,1999-10-07T13:32:39.636,2000-05-23T09:59:46.254
BL,COR2,50.0,SHZ,-17.7433,-48.6892,950.0,0.0,0.0,-90.0,S13(S13)/REFTEK(RT24/50/8),1594130000.0,1.0,M/S,50.0,1999-10-07T13:32:39.636,2000-05-23T09:59:46.254
BL,CORB,10.0,BHE,-17.7433,-48.6892,950.0,0.0,90.0,0.0,GURALP(GC3EC)/REFTEK(RT24/10/1),1101210000.0,1.0,M/S,10.0,2000-05-23T20:27:01.634,2003-07-19T13:16:08.297
BL,CORB,10.0,BHN,-17.7433,-48.6892,950.0,0.0,0.0,0.0,GURALP(GC3EC)/REFTEK(RT24/10/1),1101210000.0,1.0,M/S,10.0,2000-05-23T20:27:01.634,2003-07-19T13:16:08.297
BL,CORB,10.0,BHZ,-17.7433,-48.6892,950.0,0.0,0.0,-90.0,GURALP(GC3EC)/REFTEK(RT24/10/1),1101210000.0,1.0,M/S,10.0,2000-05-23T20:27:01.634,2003-07-19T13:16:08.297
BL,CORB,50.0,BHE,-17.7433,-48.6892,950.0,0.0,90.0,0.0,GURALP(GC3EC)/REFTEK(RT24/50/1),1101210000.0,1.0,M/S,50.0,2000-05-23T23:59:59.254,2003-03-13T13:19:18.572
BL,CORB,50.0,BHN,-17.7433,-48.6892,950.0,0.0,0.0,0.0,GURALP(GC3EC)/REFTEK(RT24/50/1),1101210000.0,1.0,M/S,50.0,2000-05-23T23:59:59.254,2003-03-13T13:19:18.572
BL,CORB,50.0,BHZ,-17.7433,-48.6892,950.0,0.0,0.0,-90.0,GURALP(GC3EC)/REFTEK(RT24/50/1),1101210000.0,1.0,M/S,50.0,2000-05-23T23:59:59.254,2003-03-13T13:19:18.572
BL,CPSB,None,HHE,-30.4123,-53.4432,290.0,0.0,90.0,0.0,"Trillium 120P, 120 s, 1201 V/m/s",480399000.0,1.0,M/S,100.0,2011-05-05T19:51:05.74,None
BL,CPSB,None,HHN,-30.4123,-53.4432,290.0,0.0,0.0,0.0,"Trillium 120P, 120 s, 1201 V/m/s",480399000.0,1.0,M/S,100.0,2011-05-05T19:51:05.74,None
BL,CPSB,None,HHZ,-30.4123,-53.4432,290.0,0.0,0.0,-90.0,"Trillium 120P, 120 s, 1201 V/m/s",480399000.0,1.0,M/S,100.0,2011-05-05T19:51:05.74,None
BL,CRJB,0.0,BHE,-6.1702,-50.1546,757.0,0.0,90.0,0.0,STS2 2P(ST22P)/MARS88(MARS/31.25/1),24000000000.0,1.0,M/S,31.0,2002-09-28T14:14:40,2004-05-20T15:03:59.968
BL,CRJB,0.0,BHN,-6.1702,-50.1546,757.0,0.0,0.0,0.0,STS2 2P(ST22P)/MARS88(MARS/31.25/1),24000000000.0,1.0,M/S,31.0,2002-09-28T14:14:40,2004-05-20T15:03:59.968
