ID,Hora de Origem (UTC),Longitude,Latitude,MLv,Distance,Folder,Cat,Certainty
usp2020gjyb,2020-03-31T19:35:32.047915Z,-42.4873085,-22.03876877,1.884208971,241.24639951642405,20200331T193532,earthquake,suspected
usp2020grqm,2020-04-05T00:51:35.423042Z,-47.93594742,-18.94512939,1.909785377,242.84376103554084,20200405T005135,earthquake,suspected
usp2020jruh,2020-05-17T19:23:23.095003Z,-36.17387772,-5.837831497,1.862431622,332.5367047032363,20200517T192323,earthquake,known
usp2020mskk,2020-06-29T20:07:40.043272Z,-40.43444824,-3.895792723,1.922734254,125.0675283942027,20200629T200740,earthquake,known
usp2020mxpo,2020-07-02T16:24:30.872493Z,-40.31215668,-20.30008698,1.905820316,291.06538126523,20200702T162430,earthquake,known
usp2020mypn,2020-07-03T05:32:27.890188Z,-37.52758789,-5.586654186,1.861048654,375.7246488230358,20200703T053227,earthquake,suspected
usp2020nywx,2020-07-17T14:48:15.682731Z,-40.73365402,-3.509718657,1.922957612,125.75685561004497,20200717T144815,earthquake,suspected
usp2020pazn,2020-08-01T23:55:24.959852Z,-40.07433319,-15.15330315,1.881124679,160.86152420733893,20200801T235524,earthquake,known
usp2020qtza,2020-08-26T14:47:43.004436Z,-39.46171951,-3.923331499,1.877104397,388.4126768491315,20200826T144743,earthquake,known
usp2020qvde,2020-08-27T06:01:52.868988Z,-36.02099609,-8.258265495,1.895719377,318.2417464054884,20200827T060152,earthquake,known
usp2020rhsd,2020-09-03T03:12:50.595832Z,-36.00544357,-5.509784698,1.925030955,367.7342421246141,20200903T031250,earthquake,known
usp2020rspi,2020-09-09T02:18:11.900922Z,-36.02878189,-8.286887169,1.911076069,318.41448604364854,20200909T021811,earthquake,known
usp2020sidy,2020-09-17T14:43:33.774511Z,-36.98147583,-10.13984776,1.939925075,360.7739491365212,20200917T144333,earthquake,known
usp2020temx,2020-09-29T20:15:12.117938Z,-40.69252014,-3.611974478,1.904655969,120.30721350375603,20200929T201512,earthquake,suspected
usp2020vxli,2020-11-07T16:06:32.233943Z,-51.93485641,-29.37670898,1.946467608,238.14541003240538,20201107T160632,earthquake,suspected
usp2020wgby,2020-11-12T09:35:30.519107Z,-35.96500397,-8.265814781,1.940745029,324.3707328816351,20201112T093530,earthquake,known
usp2020yztv,2020-12-21T15:17:06.845170Z,-35.97766113,-8.277565956,1.870970788,323.4412619072363,20201221T151706,earthquake,known
usp2021bbhu,2021-01-15T22:36:36.398911Z,-39.43486786,-5.114388943,1.910218967,266.8430936480928,20210115T223636,earthquake,known
usp2021btzs,2021-01-26T04:06:03.401373Z,-40.03810883,-3.842951298,1.915478127,387.08169850613115,20210126T040603,earthquake,known
usp2021bwdv,2021-01-27T08:27:50.390046Z,-39.24208069,-4.05951643,1.945668404,121.41003177130345,20210127T082750,earthquake,known
usp2021dizg,2021-02-17T14:27:32.638296Z,-35.95823669,-8.281442642,1.914300868,307.584116800763,20210217T142732,earthquake,known
usp2021djzr,2021-02-18T03:47:41.000000Z,-59.5547,2.8183,1.863963333,117.34873497618445,20210218T034741,earthquake,known
usp2021dpov,2021-02-21T05:07:59.801293Z,-37.52309036,-5.661169529,1.93885782,381.6475325649207,20210221T050759,earthquake,known
usp2021grbe,2021-04-05T17:07:40.380153Z,-35.93668365,-7.213724136,1.939375236,113.3783417174444,20210405T170740,earthquake,suspected
usp2021iaas,2021-04-24T20:38:23.227543Z,-39.50933838,-6.540900707,1.858931893,122.87402475710242,20210424T203823,earthquake,suspected
usp2021icmv,2021-04-26T05:02:12.409521Z,-48.46152878,-21.34540939,1.884351706,375.7989287571229,20210426T050212,earthquake,suspected
usp2021kgau,2021-05-26T14:34:03.052018Z,-39.54930878,-2.790729284,1.930998445,79.35991572842057,20210526T143403,earthquake,suspected
usp2021lqvy,2021-06-15T18:09:21.370000Z,-40.4155,-11.19383333,1.939733591,344.90627509981954,20210615T180921,earthquake,known
usp2021mvqw,2021-07-02T14:48:15.000000Z,-40.65,-3.749,1.924231171,83.19835772428733,20210702T144815,earthquake,known
usp2021ndhm,2021-07-06T19:09:45.600188Z,-37.47951126,-6.035236359,1.920912606,239.2447626924913,20210706T190945,earthquake,known
usp2021nnsf,2021-07-12T11:56:13.613160Z,-35.24121857,-5.007345676,1.879826618,223.04106119338388,20210712T115613,earthquake,known
usp2021nzyi,2021-07-19T04:39:33.328216Z,-35.25677872,-5.048176765,1.868024336,219.79712592720705,20210719T043933,earthquake,known
usp2021olwj,2021-07-25T17:17:16.583721Z,-39.75329208,-9.624629974,1.857519036,272.56900686681655,20210725T171716,earthquake,suspected
usp2021pngi,2021-08-09T17:00:10.156173Z,-35.7878418,-8.26250267,1.921940065,342.91412050969683,20210809T170010,earthquake,suspected
usp2021pqtn,2021-08-11T15:04:00.425391Z,-39.57307434,-2.757633686,1.873819831,80.31363760426785,20210811T150400,earthquake,suspected
usp2021xejh,2021-11-26T16:33:43.527458Z,-56.78277206,-11.57666111,1.89607642,132.8728768858885,20211126T163343,earthquake,suspected
usp2021zbwz,2021-12-23T19:08:11.433682Z,-50.2053566,-27.59915352,1.866728657,194.67686598671747,20211223T190811,earthquake,suspected
usp2022aztg,2022-01-15T02:07:50.012603Z,-44.83900833,-20.12210655,1.87398577,242.841709390612,20220115T020750,earthquake,known
usp2022bapr,2022-01-15T13:26:51.899003Z,-44.82518387,-20.12909508,1.873332911,236.85003712524832,20220115T132651,earthquake,known
usp2022bbhj,2022-01-15T22:23:45.967937Z,-44.82979584,-20.12380219,1.867651467,236.59977438268888,20220115T222345,earthquake,known
usp2022bhgw,2022-01-19T04:57:21.605421Z,-44.82963943,-20.12871361,1.942072527,244.04886658909257,20220119T045721,earthquake,known
usp2022cpqq,2022-02-07T00:30:52.850000Z,-48.57566667,-21.10183333,1.944360475,284.1866081066868,20220207T003052,earthquake,suspected
usp2022knmd,2022-05-30T16:15:38.952407Z,-44.2518959,-19.45394325,1.881715725,251.62237866476994,20220530T161538,earthquake,known
usp2022lrtp,2022-06-16T06:06:26.681833Z,-44.73324585,-18.95840263,1.900939788,228.014722253099,20220616T060626,earthquake,suspected
usp2022mevo,2022-06-23T09:52:22.041948Z,-39.49185181,-9.831825256,1.916270254,284.29935874270757,20220623T095222,earthquake,suspected
usp2022ndxn,2022-07-07T03:15:45.483055Z,-40.40451431,-11.35088062,1.857425817,288.4116923857844,20220707T031545,earthquake,known
usp2022oxpu,2022-08-01T03:36:25.917129Z,-44.89936829,-18.76046753,1.919312079,391.7928249239205,20220801T033625,earthquake,suspected
usp2022pfsk,2022-08-05T14:01:27.463096Z,-35.82809067,-7.286346436,1.851546413,319.1598146327139,20220805T140127,earthquake,suspected
usp2022piqb,2022-08-07T04:14:26.573980Z,-41.55841446,-18.22024536,1.869667911,259.8247061038775,20220807T041426,earthquake,suspected
usp2022qnxi,2022-08-24T07:08:00.872491Z,-37.53555679,-6.186973095,1.85706445,281.25867020451193,20220824T070800,earthquake,known
usp2022wytu,2022-11-23T15:02:48.460480Z,-36.48376083,-8.826467514,1.905762926,298.7820081053052,20221123T150248,earthquake,known
usp2022xfqq,2022-11-27T09:24:42.363091Z,-36.08810806,-8.320693016,1.892442776,349.5355563964055,20221127T092442,earthquake,suspected
usp2022xnta,2022-12-01T19:41:53.167200Z,-39.03925705,-8.120922089,1.93951032,346.00022898579476,20221201T194153,earthquake,known
usp2022xwvb,2022-12-06T18:57:27.609709Z,-37.1000061,-10.0659914,1.879449,350.08264963707995,20221206T185727,earthquake,known
usp2023bkzx,2023-01-21T05:58:28.930719Z,-44.12670898,-21.09004974,1.894086407,252.10169054642077,20230121T055828,earthquake,known
usp2023dcca,2023-02-13T19:53:58.772461Z,-40.51279068,-11.26016808,1.850900444,299.0165304569385,20230213T195358,earthquake,known
usp2023dzxo,2023-02-26T20:54:44.683210Z,-38.34316254,-12.69531345,1.91063581,287.59926412293464,20230226T205444,earthquake,suspected
usp2023ebno,2023-02-27T18:07:52.987049Z,-40.66188431,-3.807706356,1.881422465,267.28507871960005,20230227T180752,earthquake,suspected
usp2023gstj,2023-04-06T15:27:03.872296Z,-40.580616,-3.826871872,1.870711561,258.02787155844226,20230406T152703,earthquake,known
usp2023hezl,2023-04-13T08:08:38.829685Z,-40.22196579,-8.98712635,1.877807515,387.0367300009913,20230413T080838,earthquake,suspected
usp2023hlyi,2023-04-17T03:32:37.871514Z,-45.16991043,-18.82628059,1.909864504,244.19635091801905,20230417T033237,earthquake,suspected
usp2023iows,2023-05-02T23:40:10.181462Z,-39.06707001,-4.151909351,1.934265168,356.95226108168407,20230502T234010,earthquake,known
usp2023kdrt,2023-05-25T07:43:48.994366Z,-40.84575653,-2.974648952,1.933751592,316.97801006340956,20230525T074348,earthquake,known
usp2023qpfr,2023-08-25T00:28:17.211720Z,-39.40584183,-3.912755251,1.939329084,388.3785485054187,20230825T002817,earthquake,known
usp2024dyve,2024-02-26T06:34:40.071637Z,-48.61810684,-20.90156364,1.858042018,287.5103741185706,20240226T063440,earthquake,suspected
usp2012ipyu,2012-05-02T13:50:32.251691Z,-39.24761581,-4.1005826,1.953956784,124.11225522002559,20120502T135032,earthquake,known
usp2013bkyp,2013-01-21T05:19:32.076853Z,-56.50548553,-17.32059669,1.96781976,179.38570155580393,20130121T051932,earthquake,suspected
usp2013gssz,2013-04-06T15:15:42.500009Z,-43.85176086,-16.68844032,2.013192333,360.2086819523618,20130406T151542,earthquake,known
usp2013vjnc,2013-11-01T01:05:14.259611Z,-36.12224579,-5.440600872,1.978852545,383.74301584264606,20131101T010514,earthquake,known
usp2013vrbc,2013-11-05T04:06:32.175737Z,-36.14371872,-5.470988274,2.043792735,381.2671617974365,20131105T040632,earthquake,known
usp2013vrdt,2013-11-05T05:28:06.603169Z,-36.12032318,-5.436938763,2.042599206,383.9696345564524,20131105T052806,earthquake,known
usp2014grbp,2014-04-05T17:19:41.278372Z,-43.93384171,-20.26474762,2.009223522,336.42542985040336,20140405T171941,earthquake,known
usp2014hicw,2014-04-15T01:17:26.654844Z,-45.38610458,-19.47308922,2.011895543,340.58594052880443,20140415T011726,earthquake,known
usp2014knvq,2014-05-30T21:03:23.974415Z,-52.92890167,-30.45086479,2.008775651,364.83129146142755,20140530T210323,earthquake,suspected
usp2014lumv,2014-06-17T18:05:29.803388Z,-43.87582016,-16.70270348,1.989176757,7.042484087193333,20140617T180529,earthquake,suspected
usp2014nbdd,2014-07-05T14:41:37.934949Z,-45.67202377,-21.20265961,1.95765215,259.65027415736597,20140705T144137,earthquake,suspected
usp2014njaa,2014-07-09T22:12:01.202367Z,-56.51493073,-10.80770302,1.955943901,78.89080478480545,20140709T221201,earthquake,suspected
usp2014ubjf,2014-10-13T08:29:21.154361Z,-41.64035797,-16.00240517,1.985404264,336.3946593103461,20141013T082921,earthquake,suspected
usp2014uebn,2014-10-14T20:01:38.619447Z,-43.75863266,-22.68754196,2.004414523,213.94372426292864,20141014T200138,earthquake,suspected
usp2014wgma,2014-11-13T14:39:21.000000Z,-64.6436,-9.2689,2.018142142,182.72034824230337,20141113T143921,earthquake,known
usp2015bqix,2015-01-24T04:12:49.401556Z,-44.61856079,-24.02966118,2.018914929,228.12795135162008,20150124T041249,earthquake,suspected
usp2015cmaj,2015-02-05T00:53:27.647857Z,-35.99293518,-8.350135803,2.03151835,312.9757850782865,20150205T005327,earthquake,known
usp2015cqxh,2015-02-07T17:01:22.111963Z,-40.54229736,-3.57643342,2.022167499,135.0492234089403,20150207T170122,earthquake,known
usp2015fmhm,2015-03-19T21:05:59.987710Z,-42.2925415,-21.89311218,1.961374113,126.18528355778493,20150319T210559,earthquake,suspected
usp2015hlrv,2015-04-17T00:15:28.196205Z,-51.18149567,-29.18115425,2.030408869,368.89044620097553,20150417T001528,earthquake,suspected
usp2015hngk,2015-04-17T20:43:55.626708Z,-41.11754227,-20.7287178,2.032026303,173.9145207424465,20150417T204355,earthquake,suspected
usp2015ijdr,2015-04-29T20:22:15.427737Z,-44.05867004,-16.70754623,2.044282511,180.62292383592057,20150429T202215,earthquake,suspected
usp2015jckx,2015-05-10T09:35:01.172678Z,-44.41173172,-22.89937973,2.022854494,13.751149375360326,20150510T093501,earthquake,known
usp2015lhwb,2015-06-10T20:01:25.051602Z,-43.85416031,-16.68791008,1.996412391,360.44524538919205,20150610T200125,earthquake,suspected
usp2015msiv,2015-06-30T19:20:03.222314Z,-35.93234253,-8.272106171,2.019213658,328.0106727800222,20150630T192003,earthquake,known
usp2015mums,2015-07-01T23:34:45.963813Z,-51.1714592,-29.17385292,1.968132865,211.60732805485475,20150701T233445,earthquake,suspected
usp2015rgpr,2015-09-03T12:50:52.105774Z,-51.16249847,-29.21257401,2.008468771,32.11632118792529,20150903T125052,earthquake,known
usp2015uxav,2015-10-25T05:15:51.634083Z,-40.57791901,-3.274044991,2.042726381,396.44726965701994,20151025T051551,earthquake,known
usp2015vscm,2015-11-05T17:56:42.074388Z,-43.50120926,-20.19739532,2.005841494,294.1640634966003,20151105T175642,earthquake,known
usp2015ytrr,2015-12-19T07:22:57.429868Z,-44.748806,-15.04655838,2.011965379,203.10169141683804,20151219T072257,earthquake,suspected
usp2016aujy,2016-01-12T03:44:35.193202Z,-50.78673935,-22.8783226,2.01167995,239.23507717026393,20160112T034435,earthquake,suspected
usp2016cpfu,2016-02-06T19:01:59.913696Z,-44.20829391,-16.27936935,2.027396971,230.458220587131,20160206T190159,earthquake,suspected
usp2016dtbh,2016-02-23T02:50:39.941258Z,-37.39450073,-9.518608093,2.01698482,340.5951415008105,20160223T025039,earthquake,known
usp2016dtyq,2016-02-23T14:38:00.346240Z,-36.13818741,-8.315559387,1.978602632,308.0649488970846,20160223T143800,earthquake,known
usp2016dugu,2016-02-23T18:44:34.376219Z,-36.14108658,-8.318138123,2.038104948,307.86104708878474,20160223T184434,earthquake,suspected
usp2016dynn,2016-02-26T02:42:27.981125Z,-36.13683701,-8.314113617,1.980677522,347.3306418744765,20160226T024227,earthquake,known
usp2016fqum,2016-03-21T08:12:05.452835Z,-48.57619858,-21.38292503,2.006919001,35.424429841483374,20160321T081205,earthquake,known
usp2016fvuj,2016-03-24T01:49:43.380664Z,-44.0736618,-19.56131363,1.99205766,318.4436629918343,20160324T014943,earthquake,known
usp2016gfbj,2016-03-29T03:35:20.436265Z,-49.06906891,-13.69682503,2.022705373,194.75653601826076,20160329T033520,earthquake,suspected
usp2016lgbf,2016-06-08T20:18:03.314753Z,-45.09356308,-22.97207451,1.963298114,296.6464109093346,20160608T201803,earthquake,suspected
usp2016mqoh,2016-06-28T19:49:27.327159Z,-36.41019058,-9.509395599,1.998000004,168.2795923752504,20160628T194927,earthquake,suspected
usp2017aerm,2017-01-03T13:23:04.000000Z,-43.93,-3.34,1.973904495,53.5794719634227,20170103T132304,earthquake,known
usp2017aetj,2017-01-03T14:19:10.000000Z,-43.926,-3.3325,1.970965819,53.005447925303166,20170103T141910,earthquake,known
usp2017mlbl,2017-06-26T19:39:03.306411Z,-55.40198517,-7.04863739,1.968376397,298.80367400770933,20170626T193903,earthquake,suspected
usp2017mojx,2017-06-28T15:19:55.581170Z,-47.97483444,-17.48729324,2.019029817,199.97940928910478,20170628T151955,earthquake,suspected
usp2017omma,2017-07-26T01:12:37.117907Z,-43.89732361,-10.89028168,2.035604648,200.57422513573968,20170726T011237,earthquake,known
usp2017rpbl,2017-09-08T03:52:31.659224Z,-48.49816895,-18.75986862,1.956645094,221.82734642004638,20170908T035231,earthquake,known
usp2017shrl,2017-09-18T08:24:24.422735Z,-49.26357269,-25.02408981,1.973112637,188.5859969336648,20170918T082424,earthquake,known
usp2018ewsc,2018-03-11T08:16:23.525718Z,-35.66922379,-5.518717289,1.974630639,301.75584970803106,20180311T081623,earthquake,known
usp2018guso,2018-04-07T17:18:40.070000Z,-47.578,-23.687,2.012761589,206.3551140214874,20180407T171840,earthquake,suspected
usp2018itos,2018-05-05T13:17:52.630260Z,-42.68316269,-17.35041046,2.023878765,325.22541703792217,20180505T131752,earthquake,suspected
usp2018kjzj,2018-05-28T18:23:41.467646Z,-56.77872849,-11.57177734,2.033902985,132.19943192075124,20180528T182341,earthquake,known
usp2018ncfr,2018-07-06T05:06:39.886200Z,-35.79345322,-5.523925781,1.956601251,386.5842908756963,20180706T050639,earthquake,suspected
usp2018pveh,2018-08-14T01:04:07.065660Z,-43.98809433,-22.8452549,2.048351375,305.93116391109936,20180814T010407,earthquake,known
usp2018tlwi,2018-10-04T20:57:44.094897Z,-56.55217361,-11.67440224,1.957122502,121.08745594289029,20181004T205744,earthquake,suspected
usp2018uwdf,2018-10-24T17:19:56.529243Z,-51.49808121,-23.64087868,2.014999578,200.27776298403964,20181024T171956,earthquake,suspected
usp2018uwkg,2018-10-24T20:53:20.304952Z,-51.89987946,-23.49370766,2.036018512,108.04045812348816,20181024T205320,earthquake,known
usp2018wfhg,2018-11-12T23:07:35.178788Z,-51.18697357,-29.16932678,2.032696357,369.5868929819361,20181112T230735,earthquake,known
usp2019amhb,2019-01-07T17:11:59.657958Z,-56.79558182,-11.54642963,2.016353424,10.241260959628915,20190107T171159,earthquake,suspected
usp2019bhmc,2019-01-19T07:35:40.219028Z,-37.28463364,-10.64676952,2.003084254,302.01644046427657,20190119T073540,earthquake,known
usp2019fsmv,2019-03-23T06:36:09.689999Z,-39.435,-5.076833333,2.002301729,54.43307126292966,20190323T063609,earthquake,known
usp2019irrl,2019-05-04T12:25:04.419999Z,-35.1915,-4.994166667,2.048527916,354.29907368271637,20190504T122504,earthquake,suspected
usp2019jvos,2019-05-20T21:06:23.691908Z,-44.15034103,-21.13825417,2.005874963,318.8171336490059,20190520T210623,earthquake,suspected
usp2019jxlo,2019-05-21T21:47:07.426815Z,-39.40806961,-12.96758747,2.016891609,264.97599250247055,20190521T214707,earthquake,known
usp2019kngs,2019-05-30T13:30:37.130001Z,-49.17315674,-13.98508167,2.010762125,320.06870749434717,20190530T133037,earthquake,known
usp2019nktc,2019-07-10T20:58:46.068889Z,-44.30588531,-22.83939362,2.035461072,108.25629962067468,20190710T205846,earthquake,suspected
usp2019ocgs,2019-07-20T11:10:18.776888Z,-35.82012558,-5.709494114,1.998705046,319.4658858604928,20190720T111018,earthquake,suspected
usp2019pasu,2019-08-02T20:32:12.410355Z,-45.26399612,-22.86701965,2.01019088,258.82974409907314,20190802T203212,earthquake,suspected
usp2019pcuo,2019-08-03T23:41:19.192683Z,-35.52376938,-5.593273163,1.95945679,342.21553067079765,20190803T234119,earthquake,known
usp2019wftj,2019-11-13T05:15:34.638697Z,-59.16160583,-14.40809155,1.985098696,196.3336645105078,20191113T051534,earthquake,suspected
usp2019xeru,2019-11-26T20:51:45.509999Z,-39.45583333,-13.08366667,2.017636418,389.06856922372725,20191126T205145,earthquake,known
usp2020blrm,2020-01-21T14:52:00.995030Z,-53.94803619,-30.34320068,2.005720706,160.86613362904487,20200121T145200,earthquake,suspected
usp2020dhrm,2020-02-16T21:23:38.927589Z,-40.70600891,-3.089663982,2.00183522,165.994645687239,20200216T212338,earthquake,known
usp2020dynz,2020-02-26T02:55:45.611045Z,-56.82264328,-11.61536884,1.969113074,138.90669446087065,20200226T025545,earthquake,known
usp2020edoq,2020-02-28T20:56:20.061397Z,-51.60200882,-29.79679871,1.991609846,290.313495125275,20200228T205620,earthquake,suspected
usp2020euku,2020-03-09T02:18:36.500518Z,-48.42622375,-21.2926445,1.964627913,241.92426537182666,20200309T021836,earthquake,suspected
usp2020gyrn,2020-04-08T21:20:21.937268Z,-49.51472473,-27.24221802,2.028114889,218.59335308515787,20200408T212021,earthquake,suspected
usp2020hjuh,2020-04-14T23:13:56.389928Z,-40.71019363,-3.17194438,1.969829851,157.9103812457094,20200414T231356,earthquake,known
usp2020hpmd,2020-04-18T01:55:40.830508Z,-47.11582184,-23.59355545,2.004648357,251.63874142304223,20200418T015540,earthquake,known
usp2020iggl,2020-04-27T06:20:57.000000Z,-38.1146,-4.7027,1.999479238,160.53347773383894,20200427T062057,earthquake,known
usp2020jsmv,2020-05-18T04:45:04.042346Z,-37.50853729,-5.674606323,2.034515663,383.84001842662707,20200518T044504,earthquake,known
usp2020mjqq,2020-06-25T01:02:57.839769Z,-48.452034,-21.18786812,2.04502541,252.7451780022292,20200625T010257,earthquake,suspected
usp2020ojvc,2020-07-23T14:23:12.016369Z,-48.12096786,-24.68453598,2.003411066,258.02934650718504,20200723T142312,earthquake,known
usp2020pfyl,2020-08-04T17:03:41.672004Z,-36.30514526,-8.672620773,2.027651046,335.2461615596744,20200804T170341,earthquake,known
usp2020qgjg,2020-08-19T04:03:24.185495Z,-53.83828735,-14.48883629,1.98028943,391.670256685564,20200819T040324,earthquake,suspected
usp2020qhci,2020-08-19T13:41:27.572472Z,-40.19896317,-4.196616173,2.013382307,140.11021203510737,20200819T134127,earthquake,suspected
usp2020qpgq,2020-08-24T00:57:40.896334Z,-40.42261124,-3.897301912,2.002970667,126.17591111455737,20200824T005740,earthquake,known
usp2020qtju,2020-08-26T07:06:44.123381Z,-40.46853638,-3.653279543,2.020083588,135.95458223580565,20200826T070644,earthquake,known
usp2020rdht,2020-08-31T17:26:20.140921Z,-39.9905777,-3.449257851,1.971211438,192.43217873424638,20200831T172620,earthquake,suspected
usp2020rfsg,2020-09-02T01:01:19.990795Z,-36.07941437,-5.506783962,1.99646347,361.1627326697673,20200902T010119,earthquake,known
usp2020rjmf,2020-09-04T02:30:48.791090Z,-36.98418427,-9.84353447,1.975783214,369.1404758101516,20200904T023048,earthquake,known
usp2020selm,2020-09-15T13:59:48.597888Z,-38.76649857,-8.419106483,1.994639672,109.68089270340305,20200915T135948,earthquake,suspected
usp2020sexs,2020-09-15T20:10:17.874636Z,-35.83907318,-5.497020245,2.025804218,383.9042657945231,20200915T201017,earthquake,suspected
usp2020sxyi,2020-09-26T06:03:19.902125Z,-36.0506897,-5.528845787,2.041790534,362.4018710982712,20200926T060319,earthquake,known
usp2020vhel,2020-10-29T18:27:32.174874Z,-40.45546722,-3.899353743,1.980951968,122.80058530223569,20201029T182732,earthquake,known
usp2020wpfq,2020-11-17T09:40:56.890665Z,-35.97535324,-8.255439758,1.972916192,322.936714346956,20201117T094056,earthquake,known
usp2020yuvz,2020-12-18T22:40:56.636335Z,-57.20752716,-13.87186241,2.000150606,277.40809873250987,20201218T224056,earthquake,suspected
usp2021byeh,2021-01-28T10:57:50.119999Z,-45.587,-19.4555,2.044220401,135.41066073375242,20210128T105750,earthquake,known
usp2021dmzi,2021-02-19T19:02:00.000000Z,-59.5555,2.817,1.951308947,117.20993804113795,20210219T190200,earthquake,known
usp2021dqnq,2021-02-21T17:39:59.200000Z,-57.52883333,-12.08783333,1.984493174,231.8958333691837,20210221T173959,earthquake,suspected
usp2021dqvp,2021-02-21T21:41:09.777805Z,-37.47445679,-5.76014185,1.974344978,393.06206255952276,20210221T214109,earthquake,known
usp2021kwlw,2021-06-04T14:21:12.694673Z,-37.53508759,-5.701774597,1.9789867,382.7113793132521,20210604T142112,earthquake,known
usp2021mzsy,2021-07-04T20:24:02.984845Z,-39.91931152,-4.353621483,1.990819009,347.49033350362066,20210704T202402,earthquake,suspected
usp2021okvv,2021-07-25T03:53:22.196199Z,-35.23394394,-5.102194786,2.035766839,220.14143182950428,20210725T035322,earthquake,known
usp2021pbfn,2021-08-03T02:57:50.810687Z,-35.25841522,-8.18149662,1.959998099,397.07048522205105,20210803T025750,earthquake,known
usp2021reyf,2021-09-02T14:53:12.165050Z,-39.35707092,-3.13325882,1.975480385,78.54665223370442,20210902T145312,earthquake,suspected
usp2021sidp,2021-09-18T14:33:09.910487Z,-35.25930786,-6.800964355,2.032556603,392.1853506920183,20210918T143309,earthquake,known
usp2021siep,2021-09-18T15:03:50.462126Z,-40.13283157,-3.936101437,2.029761089,154.3088747305339,20210918T150350,earthquake,suspected
usp2021vqoe,2021-11-04T21:35:51.926930Z,-39.8285408,-9.964073181,2.022686861,105.72692249399503,20211104T213551,earthquake,known
usp2021zdmr,2021-12-24T16:12:03.204017Z,-56.7902565,-11.58955574,2.049059078,134.37045920732686,20211224T161203,earthquake,suspected
usp2022axzg,2022-01-14T02:52:38.853235Z,-44.83482361,-20.12713623,2.024752307,243.5460739867397,20220114T025238,earthquake,known
usp2022babz,2022-01-15T06:32:06.921709Z,-48.67615891,-21.08945084,2.033963173,233.18020346756128,20220115T063206,earthquake,suspected
usp2022bgvl,2022-01-18T23:11:13.316380Z,-44.82617569,-20.12536621,2.008957137,244.03593976574376,20220118T231113,earthquake,known
usp2022bhfe,2022-01-19T04:06:02.221082Z,-44.83095169,-20.12667084,1.980140187,243.79105100792813,20220119T040602,earthquake,known
usp2022bxuj,2022-01-28T05:57:38.446757Z,-46.81652832,-21.4891243,1.991059788,219.92062331794617,20220128T055738,earthquake,suspected
usp2022csmd,2022-02-08T13:38:41.865797Z,-39.29803467,-4.528363228,1.962336828,277.4813482478905,20220208T133841,earthquake,known
usp2022fgup,2022-03-16T20:53:59.821324Z,-39.29084015,-5.18576479,1.989012511,254.57464148418862,20220316T205359,earthquake,known
usp2022fiom,2022-03-17T20:05:26.571446Z,-38.76735306,-4.038029194,1.975457174,299.9451488750919,20220317T200526,earthquake,known
usp2022frhz,2022-03-22T15:01:18.963134Z,-39.55767059,-10.5939064,2.014862998,231.0324268952064,20220322T150118,earthquake,known
usp2022gelc,2022-03-29T19:21:29.606491Z,-40.74062347,-3.508979559,2.018722442,125.3354290815455,20220329T192129,earthquake,suspected
usp2022gvhu,2022-04-08T01:00:13.826893Z,-48.60606003,-20.96911812,1.998062237,242.7003190529374,20220408T010013,earthquake,known
usp2022hede,2022-04-12T20:53:33.739105Z,-56.20489502,-20.33652496,1.972092333,172.25484866849715,20220412T205333,earthquake,suspected
usp2022ijgj,2022-04-29T21:43:17.815495Z,-36.88482666,-10.02414799,2.018748489,359.4812922805963,20220429T214317,earthquake,known
usp2022iuaz,2022-05-05T19:30:29.356785Z,-39.41454697,-8.418690681,2.009814771,389.576878435748,20220505T193029,earthquake,suspected
usp2022iywh,2022-05-08T10:48:59.751249Z,-44.27560043,-19.4316082,2.012875234,248.3603660356346,20220508T104859,earthquake,suspected
usp2022jftq,2022-05-12T05:25:30.835088Z,-48.60811234,-20.97197533,2.032857638,333.48447256131084,20220512T052530,earthquake,known
usp2022kmiw,2022-05-30T01:27:40.814210Z,-58.78571701,-10.98942471,2.019739201,327.01104236892337,20220530T012740,earthquake,suspected
usp2022labv,2022-06-06T13:49:11.429999Z,-44.223,-19.4965,2.000633962,243.51719097740252,20220606T134911,earthquake,known
usp2022mcfz,2022-06-21T23:43:23.057058Z,-48.6093483,-20.95301628,1.975109306,284.6392907463524,20220621T234323,earthquake,known
usp2022mlmh,2022-06-27T01:08:19.913637Z,-44.24596024,-19.4882164,2.039400181,373.78478866289595,20220627T010819,earthquake,known
usp2022piqe,2022-08-07T04:17:32.867666Z,-39.81729507,-9.852619171,2.014507609,298.50890720838083,20220807T041732,earthquake,known
usp2022rxox,2022-09-12T19:45:39.088413Z,-37.08372116,-8.537892342,2.002324087,282.31107852820753,20220912T194539,earthquake,suspected
usp2022syqv,2022-09-27T15:24:29.068492Z,-48.06254959,-25.00782967,1.993520076,239.24809048399763,20220927T152429,earthquake,suspected
usp2022vgcd,2022-10-30T04:08:48.934737Z,-37.78324127,-4.576059818,2.049815563,327.0214250194327,20221030T040848,earthquake,known
usp2022xitw,2022-11-29T02:27:27.734850Z,-35.09789276,-8.113588333,1.9658891,217.86988271844154,20221129T022727,earthquake,suspected
usp2022xsaq,2022-12-04T04:05:30.658484Z,-39.91637802,-9.830747604,2.0218668,300.71722425309906,20221204T040530,earthquake,suspected
usp2023akhc,2023-01-06T14:56:07.770631Z,-39.32400513,-10.97089005,1.996393318,246.83023972699948,20230106T145607,earthquake,known
