index,EventID,Error,Pick,Network,Location,Channel,Latitude,Longitude,Distance,Origem Latitude,Origem Longitude,Depth/km,Pick Time,Origin Time,Start Time,End Time,Cat,MLv,Certainty,Path,Compo
2001,usp2021znwb,['Decimated 2x'],P,BL,,HHZ,-23.3421,-45.6246,340.8693728771125,-23.86849976,-42.33382034,0.0,2021-12-30T08:18:45.577822Z,2021-12-30T08:17:55.761027Z,2021-12-30T08:18:34.577822Z,2021-12-30T08:19:34.577822Z,earthquake,2.847792795,suspected,/home/ggrl/projetos/ClassificadorSismologico/arquivos/mseed/20211230T081755/BL_PARB_20211230T081755.mseed,"['E', 'N', 'Z']"
1917,usp2022baek,['Decimated 2x'],P,BL,,HHZ,-23.3421,-45.6246,366.9084024274382,-20.116,-44.81466667,0.0,2022-01-15T07:46:49.372865Z,2022-01-15T07:45:57.600000Z,2022-01-15T07:46:38.372865Z,2022-01-15T07:47:38.372865Z,earthquake,2.442399546,known,/home/ggrl/projetos/ClassificadorSismologico/arquivos/mseed/20220115T074557/BL_PARB_20220115T074557.mseed,"['E', 'N', 'Z']"
1910,usp2022bamc,['Decimated 2x'],P,BL,,HHZ,-23.3421,-45.6246,364.4180425923631,-20.13304138,-44.84262848,0.0,2022-01-15T11:39:29.199871Z,2022-01-15T11:38:36.728428Z,2022-01-15T11:39:18.199871Z,2022-01-15T11:40:18.199871Z,earthquake,2.088454824,known,/home/ggrl/projetos/ClassificadorSismologico/arquivos/mseed/20220115T113836/BL_PARB_20220115T113836.mseed,"['E', 'N', 'Z']"
1835,usp2022bnyz,"["" - Error! len(compo) != 3 (['E', 'E', 'N', 'N', 'Z', 'Z'])""]",P,NB,,HHZ,-3.310348,-40.042927,178.1500683044042,-3.562148333,-38.45941544,10000.0,2022-01-22T20:55:34.459975Z,2022-01-22T20:55:06.350627Z,2022-01-22T20:55:23.459975Z,2022-01-22T20:56:23.459975Z,earthquake,2.509799806,known,/home/ggrl/projetos/ClassificadorSismologico/arquivos/mseed/20220122T205506/NB_NBMO_20220122T205506.mseed,[]
1708,usp2022fquj,['Decimated 2x'],P,BL,,HHZ,-23.3421,-45.6246,154.04923682583316,-22.76112366,-44.25880814,0.0,2022-03-22T08:08:50.878812Z,2022-03-22T08:08:25.086746Z,2022-03-22T08:08:39.878812Z,2022-03-22T08:09:39.878812Z,earthquake,2.885257668,suspected,/home/ggrl/projetos/ClassificadorSismologico/arquivos/mseed/20220322T080825/BL_PARB_20220322T080825.mseed,"['E', 'N', 'Z']"
1692,usp2022fxtn,['Decimated 2x'],P,BX,,HHZ,-23.3932,-51.1177,358.15577501793854,-21.0893631,-48.67886734,0.0,2022-03-26T03:41:31.778791Z,2022-03-26T03:40:39.830327Z,2022-03-26T03:41:20.778791Z,2022-03-26T03:42:20.778791Z,earthquake,2.457976171,known,/home/ggrl/projetos/ClassificadorSismologico/arquivos/mseed/20220326T034039/BX_LDASE_20220326T034039.mseed,"['E', 'Z', 'N']"
1682,usp2022gfgl,['Decimated 2x'],P,BX,,HHZ,-23.3932,-51.1177,41.74367029399604,-23.76449585,-51.04737854,0.0,2022-03-30T06:08:55.439513Z,2022-03-30T06:08:48.260050Z,2022-03-30T06:08:44.439513Z,2022-03-30T06:09:44.439513Z,earthquake,2.586872792,known,/home/ggrl/projetos/ClassificadorSismologico/arquivos/mseed/20220330T060848/BX_LDASE_20220330T060848.mseed,"['E', 'Z', 'N']"
1641,usp2022hdmk,['Decimated 2x'],P,BL,,HHZ,-23.3421,-45.6246,219.65721497704084,-24.97500229,-46.85125351,0.0,2022-04-12T12:25:49.184459Z,2022-04-12T12:25:14.429968Z,2022-04-12T12:25:38.184459Z,2022-04-12T12:26:38.184459Z,earthquake,2.596360587,suspected,/home/ggrl/projetos/ClassificadorSismologico/arquivos/mseed/20220412T122514/BL_PARB_20220412T122514.mseed,"['E', 'N', 'Z']"
1638,usp2022hecn,['Decimated 2x'],P,BL,,HHZ,-23.3421,-45.6246,237.71599310549396,-25.07974815,-46.99813843,0.0,2022-04-12T20:34:47.282216Z,2022-04-12T20:34:10.900448Z,2022-04-12T20:34:36.282216Z,2022-04-12T20:35:36.282216Z,earthquake,2.910334644,suspected,/home/ggrl/projetos/ClassificadorSismologico/arquivos/mseed/20220412T203410/BL_PARB_20220412T203410.mseed,"['E', 'N', 'Z']"
1625,usp2022heyq,['Decimated 2x'],P,BX,,HHZ,-23.3932,-51.1177,270.9255950707992,-25.19570732,-49.3135643,0.0,2022-04-13T07:44:52.761068Z,2022-04-13T07:44:11.707909Z,2022-04-13T07:44:41.761068Z,2022-04-13T07:45:41.761068Z,earthquake,2.464091004,known,/home/ggrl/projetos/ClassificadorSismologico/arquivos/mseed/20220413T074411/BX_LDASE_20220413T074411.mseed,"['E', 'Z', 'N']"
1549,usp2022jjcw,['Decimated 2x'],P,BL,,HHZ,-23.3421,-45.6246,262.7425747083444,-21.13847923,-44.67950058,0.0,2022-05-14T01:30:29.267794Z,2022-05-14T01:29:49.228848Z,2022-05-14T01:30:18.267794Z,2022-05-14T01:31:18.267794Z,earthquake,2.219506498,suspected,/home/ggrl/projetos/ClassificadorSismologico/arquivos/mseed/20220514T012949/BL_PARB_20220514T012949.mseed,"['E', 'N', 'Z']"
1515,usp2022kgsg,"['fft_list.shape != (237,50) ((236, 50))', 'find is True and len(spectro) == 2']",P,BR,,HHZ,-12.9528,-60.2002,183.042379188952,-14.52583333,-59.67583333,0.0,2022-05-26T23:24:07.136368Z,2022-05-26T23:23:37.649999Z,2022-05-26T23:23:56.136368Z,2022-05-26T23:24:56.136368Z,earthquake,2.240001892,suspected,/home/ggrl/projetos/ClassificadorSismologico/arquivos/mseed/20220526T232337/BR_VILB_20220526T232337.mseed,[]
1473,usp2022labv,"['fft_list.shape != (237,50) ((237, 125))', 'fft_list.shape != (237,50) ((237, 125))', 'fft_list.shape != (237,50) ((237, 125))', 'find is False and len(spectro) == 0']",P,VL,,HHZ,-19.4646,-44.2705,6.110512848422884,-19.4965,-44.223,0.0,2022-06-06T13:49:12.443007Z,2022-06-06T13:49:11.429999Z,2022-06-06T13:49:01.443007Z,2022-06-06T13:50:01.443007Z,earthquake,2.000633962,known,/home/ggrl/projetos/ClassificadorSismologico/arquivos/mseed/20220606T134911/VL_EARZ_20220606T134911.mseed,[]
1421,usp2022mmal,"['fft_list.shape != (237,50) ((237, 125))', 'fft_list.shape != (237,50) ((237, 125))', 'fft_list.shape != (237,50) ((237, 125))', 'find is False and len(spectro) == 0']",P,VL,,HHZ,-19.4646,-44.2705,6.160315939836718,-19.50263786,-44.22766876,0.0,2022-06-27T08:16:39.912370Z,2022-06-27T08:16:38.566319Z,2022-06-27T08:16:28.912370Z,2022-06-27T08:17:28.912370Z,earthquake,2.534587416,known,/home/ggrl/projetos/ClassificadorSismologico/arquivos/mseed/20220627T081638/VL_EARZ_20220627T081638.mseed,[]
1404,usp2022mqpz,['Decimated 2x'],P,BX,,HHZ,-23.3932,-51.1177,305.3645058518858,-20.79425049,-50.12806702,0.0,2022-06-29T20:41:09.091201Z,2022-06-29T20:40:23.838730Z,2022-06-29T20:40:58.091201Z,2022-06-29T20:41:58.091201Z,earthquake,2.417767611,suspected,/home/ggrl/projetos/ClassificadorSismologico/arquivos/mseed/20220629T204023/BX_LDASE_20220629T204023.mseed,"['E', 'Z', 'N']"
1123,usp2023aaav,['Decimated 2x'],P,BL,,HHZ,-23.3421,-45.6246,245.15831222531105,-25.36322021,-46.60950851,0.0,2023-01-01T00:25:16.610894Z,2023-01-01T00:24:38.942284Z,2023-01-01T00:25:05.610894Z,2023-01-01T00:26:05.610894Z,earthquake,2.55199794,suspected,/home/ggrl/projetos/ClassificadorSismologico/arquivos/mseed/20230101T002438/BL_PARB_20230101T002438.mseed,"['E', 'N', 'Z']"
1112,usp2023ajns,"['fft_list.shape != (237,50) ((236, 50))', 'fft_list.shape != (237,50) ((236, 50))', 'fft_list.shape != (237,50) ((236, 50))', 'find is False and len(spectro) == 0']",P,NB,,HHZ,-10.847009,-40.198957,117.12765608942664,-9.855293274,-39.82401657,0.0,2023-01-06T05:09:43.000000Z,2023-01-06T05:09:22.841341Z,2023-01-06T05:09:32.000000Z,2023-01-06T05:10:32.000000Z,earthquake,2.428939905,known,/home/ggrl/projetos/ClassificadorSismologico/arquivos/mseed/20230106T050922/NB_NBPN_20230106T050922.mseed,[]
1046,usp2023ccsh,['Decimated 2x'],P,BL,,HHZ,-23.3932,-51.1177,257.7907872554847,-21.2343235,-50.18137741,0.0,2023-01-30T22:35:58.156918Z,2023-01-30T22:35:18.952129Z,2023-01-30T22:35:47.156918Z,2023-01-30T22:36:47.156918Z,earthquake,2.436458927,suspected,/home/ggrl/projetos/ClassificadorSismologico/arquivos/mseed/20230130T223518/BL_LDASE_20230130T223518.mseed,"['E', 'N', 'Z']"
1016,usp2023cnyv,['Decimated 2x'],P,BL,,HHZ,-23.3932,-51.1177,361.2152063437958,-21.09458351,-48.63113403,0.0,2023-02-06T02:24:19.038558Z,2023-02-06T02:23:26.782711Z,2023-02-06T02:24:08.038558Z,2023-02-06T02:25:08.038558Z,earthquake,2.438054832,known,/home/ggrl/projetos/ClassificadorSismologico/arquivos/mseed/20230206T022326/BL_LDASE_20230206T022326.mseed,"['E', 'N', 'Z']"
880,usp2023guqn,"['fft_list.shape != (237,50) ((236, 50))', 'find is True and len(spectro) == 2']",P,BR,,HHZ,-17.982956,-48.211734,365.76838880584864,-21.27494049,-48.51066971,0.0,2023-04-07T16:17:30.405184Z,2023-04-07T16:16:37.616132Z,2023-04-07T16:17:19.405184Z,2023-04-07T16:18:19.405184Z,earthquake,2.076404371,suspected,/home/ggrl/projetos/ClassificadorSismologico/arquivos/mseed/20230407T161637/BR_IPMB_20230407T161637.mseed,[]
881,usp2023guqn,['Decimated 2x'],P,BL,,HHZ,-23.3932,-51.1177,356.56398615070606,-21.27494049,-48.51066971,0.0,2023-04-07T16:17:29.339863Z,2023-04-07T16:16:37.616132Z,2023-04-07T16:17:18.339863Z,2023-04-07T16:18:18.339863Z,earthquake,2.076404371,suspected,/home/ggrl/projetos/ClassificadorSismologico/arquivos/mseed/20230407T161637/BL_LDASE_20230407T161637.mseed,"['E', 'N', 'Z']"
879,usp2023gvpn,['Decimated 2x'],P,BL,,HHZ,-23.3932,-51.1177,35.207669155962655,-23.090868,-51.2240715,0.0,2023-04-08T04:55:13.871965Z,2023-04-08T04:55:07.861361Z,2023-04-08T04:55:02.871965Z,2023-04-08T04:56:02.871965Z,earthquake,1.846301494,suspected,/home/ggrl/projetos/ClassificadorSismologico/arquivos/mseed/20230408T045507/BL_LDASE_20230408T045507.mseed,"['E', 'N', 'Z']"
692,usp2023kdrt,"['fft_list.shape != (237,50) ((236, 50))', 'fft_list.shape != (237,50) ((236, 50))', 'fft_list.shape != (237,50) ((236, 50))', 'find is False and len(spectro) == 0']",P,NB,,HHZ,-4.224377,-38.291041,315.6816864794484,-2.974648952,-40.84575653,0.0,2023-05-25T07:44:35.500000Z,2023-05-25T07:43:48.994366Z,2023-05-25T07:44:24.500000Z,2023-05-25T07:45:24.500000Z,earthquake,1.933751592,known,/home/ggrl/projetos/ClassificadorSismologico/arquivos/mseed/20230525T074348/NB_NBCL_20230525T074348.mseed,[]
649,usp2023lqzp,"["" - Error! len(compo) != 3 (['E', 'E', 'N', 'N', 'Z', 'Z'])""]",P,BR,,HHZ,-15.058097,-44.311197,168.23420998366234,-15.88852978,-42.99796295,0.0,2023-06-15T20:00:35.666665Z,2023-06-15T20:00:08.035501Z,2023-06-15T20:00:24.666665Z,2023-06-15T20:01:24.666665Z,earthquake,2.499032593,known,/home/ggrl/projetos/ClassificadorSismologico/arquivos/mseed/20230615T200008/BR_JANB_20230615T200008.mseed,[]
643,usp2023lsea,['Decimated 2x'],P,BL,,HHZ,-23.3932,-51.1177,397.86782433104815,-24.49836349,-47.39852524,0.0,2023-06-16T11:23:02.951241Z,2023-06-16T11:22:05.568074Z,2023-06-16T11:22:51.951241Z,2023-06-16T11:23:51.951241Z,earthquake,3.99610093,known,/home/ggrl/projetos/ClassificadorSismologico/arquivos/mseed/20230616T112205/BL_LDASE_20230616T112205.mseed,"['E', 'N', 'Z']"
618,usp2023lxax,['Decimated 2x'],P,BL,,HHZ,-23.3932,-51.1177,371.0650073514992,-20.9901123,-48.60960388,0.0,2023-06-19T03:30:05.269220Z,2023-06-19T03:29:11.888526Z,2023-06-19T03:29:54.269220Z,2023-06-19T03:30:54.269220Z,earthquake,2.533157163,suspected,/home/ggrl/projetos/ClassificadorSismologico/arquivos/mseed/20230619T032911/BL_LDASE_20230619T032911.mseed,"['E', 'N', 'Z']"
606,usp2023lxfv,['Decimated 2x'],P,BL,,HHZ,-23.3932,-51.1177,386.9151172096289,-20.86661148,-48.52679062,0.0,2023-06-19T05:58:45.120649Z,2023-06-19T05:57:50.084746Z,2023-06-19T05:58:34.120649Z,2023-06-19T05:59:34.120649Z,earthquake,2.478639546,suspected,/home/ggrl/projetos/ClassificadorSismologico/arquivos/mseed/20230619T055750/BL_LDASE_20230619T055750.mseed,"['E', 'N', 'Z']"
579,usp2023mxru,['Decimated 2x'],P,BL,,HHZ,-23.3932,-51.1177,14.910618026428708,-23.26624107,-51.06917572,0.0,2023-07-03T17:32:43.999404Z,2023-07-03T17:32:42.387939Z,2023-07-03T17:32:32.999404Z,2023-07-03T17:33:32.999404Z,earthquake,2.572196642,known,/home/ggrl/projetos/ClassificadorSismologico/arquivos/mseed/20230703T173242/BL_LDASE_20230703T173242.mseed,"['E', 'N', 'Z']"
523,usp2023pbjn,"['fft_list.shape != (237,50) ((236, 50))', 'find is True and len(spectro) == 2']",P,XC,,HHZ,-20.4487,-56.7497,97.80377076813144,-21.23483333,-57.17833333,0.0,2023-08-03T04:58:52.197449Z,2023-08-03T04:58:37.729999Z,2023-08-03T04:58:41.197449Z,2023-08-03T04:59:41.197449Z,earthquake,2.912055349,suspected,/home/ggrl/projetos/ClassificadorSismologico/arquivos/mseed/20230803T045837/XC_BDQN_20230803T045837.mseed,[]
479,usp2023qlil,['Decimated 2x'],P,BL,,HHZ,-23.3932,-51.1177,112.6413441213686,-24.32483333,-50.67416667,0.0,2023-08-22T21:19:59.514414Z,2023-08-22T21:19:39.340000Z,2023-08-22T21:19:48.514414Z,2023-08-22T21:20:48.514414Z,earthquake,2.374164822,known,/home/ggrl/projetos/ClassificadorSismologico/arquivos/mseed/20230822T211939/BL_LDASE_20230822T211939.mseed,"['E', 'N', 'Z']"
434,usp2023refs,['Decimated 2x'],P,BL,,HHZ,-23.0207,-44.4403,268.360644513209,-20.62121773,-44.8056221,0.0,2023-09-02T05:32:35.756755Z,2023-09-02T05:31:55.197931Z,2023-09-02T05:32:24.756755Z,2023-09-02T05:33:24.756755Z,earthquake,2.078396027,suspected,/home/ggrl/projetos/ClassificadorSismologico/arquivos/mseed/20230902T053155/BL_ESAR_20230902T053155.mseed,"['N', 'Z', 'E']"
406,usp2023tffw,"['fft_list.shape != (237,50) ((84, 50))', 'fft_list.shape != (237,50) ((78, 50))', 'find is True and len(spectro) == 1']",P,BR,,HHZ,-11.9742,-51.2943,316.9284425313364,-13.52966667,-48.84333333,0.0,2023-10-01T05:49:44.093824Z,2023-10-01T05:48:57.869999Z,2023-10-01T05:49:33.093824Z,2023-10-01T05:50:33.093824Z,earthquake,3.020935818,suspected,/home/ggrl/projetos/ClassificadorSismologico/arquivos/mseed/20231001T054857/BR_SNDB_20231001T054857.mseed,[]
401,usp2023tgch,['Decimated 2x'],P,BL,,HHZ,-23.0207,-44.4403,265.2414844687068,-20.62710762,-44.54084396,0.0,2023-10-01T17:09:43.936270Z,2023-10-01T17:09:03.742244Z,2023-10-01T17:09:32.936270Z,2023-10-01T17:10:32.936270Z,earthquake,2.612345018,suspected,/home/ggrl/projetos/ClassificadorSismologico/arquivos/mseed/20231001T170903/BL_ESAR_20231001T170903.mseed,"['N', 'Z', 'E']"
266,usp2023xmoi,"["" - Error! len(compo) != 3 (['E', 'E', 'N', 'N', 'Z', 'Z', 'Z'])""]",P,BL,,HHZ,-18.2952,-43.6648,159.48357668789615,-18.58016667,-45.14466667,0.0,2023-12-01T04:12:27.601609Z,2023-12-01T04:12:00.900000Z,2023-12-01T04:12:16.601609Z,2023-12-01T04:13:16.601609Z,earthquake,3.147284317,known,/home/ggrl/projetos/ClassificadorSismologico/arquivos/mseed/20231201T041200/BL_DIAM_20231201T041200.mseed,[]
256,usp2023xtqq,"["" - Error! len(compo) != 3 (['2', '2', '2', '2', '2', '2', '1', '1', '1', '1', '1', '1', '1', 'Z', 'Z', 'Z'])""]",P,BL,,HHZ,-29.3148,-50.8533,235.56619809662016,-28.47956276,-53.07425308,0.0,2023-12-05T01:19:04.405512Z,2023-12-05T01:18:27.989427Z,2023-12-05T01:18:53.405512Z,2023-12-05T01:19:53.405512Z,earthquake,2.518986055,suspected,/home/ggrl/projetos/ClassificadorSismologico/arquivos/mseed/20231205T011827/BL_CNLB_20231205T011827.mseed,[]
255,usp2023xxot,['Decimated 2x'],P,BL,,HHZ,-23.0207,-44.4403,34.607397650394994,-23.20431519,-44.16693115,0.0,2023-12-07T04:54:03.510644Z,2023-12-07T04:53:57.147501Z,2023-12-07T04:53:52.510644Z,2023-12-07T04:54:52.510644Z,earthquake,2.6482505,suspected,/home/ggrl/projetos/ClassificadorSismologico/arquivos/mseed/20231207T045357/BL_ESAR_20231207T045357.mseed,"['N', 'Z', 'E']"
254,usp2023xxot,['Decimated 2x'],P,BL,,HHZ,-23.361875,-45.644806,152.20051200702366,-23.20431519,-44.16693115,0.0,2023-12-07T04:54:22.739718Z,2023-12-07T04:53:57.147501Z,2023-12-07T04:54:11.739718Z,2023-12-07T04:55:11.739718Z,earthquake,2.6482505,suspected,/home/ggrl/projetos/ClassificadorSismologico/arquivos/mseed/20231207T045357/BL_PRB1_20231207T045357.mseed,"['N', 'E', 'Z']"
224,usp2023yokp,['Decimated 2x'],P,BL,,HHZ,-23.0207,-44.4403,259.2647037279411,-21.70227242,-46.52051926,0.0,2023-12-16T10:07:28.633653Z,2023-12-16T10:06:48.763264Z,2023-12-16T10:07:17.633653Z,2023-12-16T10:08:17.633653Z,earthquake,2.775397919,known,/home/ggrl/projetos/ClassificadorSismologico/arquivos/mseed/20231216T100648/BL_ESAR_20231216T100648.mseed,"['N', 'Z', 'E']"
226,usp2023yokp,['Decimated 2x'],P,BL,,HHZ,-23.361875,-45.644806,204.6704112151089,-21.70227242,-46.52051926,0.0,2023-12-16T10:07:21.524330Z,2023-12-16T10:06:48.763264Z,2023-12-16T10:07:10.524330Z,2023-12-16T10:08:10.524330Z,earthquake,2.775397919,known,/home/ggrl/projetos/ClassificadorSismologico/arquivos/mseed/20231216T100648/BL_PRB1_20231216T100648.mseed,"['N', 'E', 'Z']"
206,usp2024avgb,['Decimated 2x'],P,BL,,HHZ,-23.0207,-44.4403,338.9048081146897,-20.08665657,-45.3722496,0.0,2024-01-12T14:55:21.127446Z,2024-01-12T14:54:31.818130Z,2024-01-12T14:55:10.127446Z,2024-01-12T14:56:10.127446Z,earthquake,2.999488164,suspected,/home/ggrl/projetos/ClassificadorSismologico/arquivos/mseed/20240112T145431/BL_ESAR_20240112T145431.mseed,"['N', 'Z', 'E']"
203,usp2024avgb,['Decimated 2x'],P,BL,,HHZ,-23.361875,-45.644806,363.7486654940437,-20.08665657,-45.3722496,0.0,2024-01-12T14:55:24.476045Z,2024-01-12T14:54:31.818130Z,2024-01-12T14:55:13.476045Z,2024-01-12T14:56:13.476045Z,earthquake,2.999488164,suspected,/home/ggrl/projetos/ClassificadorSismologico/arquivos/mseed/20240112T145431/BL_PRB1_20240112T145431.mseed,"['N', 'E', 'Z']"
131,usp2024dnyp,"["" - Error! len(compo) != 3 (['E', 'N', 'N', 'Z', 'Z'])""]",P,BR,,HHZ,-15.706,-51.812,328.28508324237333,-13.61304855,-49.65170288,0.0,2024-02-20T07:49:29.811968Z,2024-02-20T07:48:41.519711Z,2024-02-20T07:49:18.811968Z,2024-02-20T07:50:18.811968Z,earthquake,2.9422201,known,/home/ggrl/projetos/ClassificadorSismologico/arquivos/mseed/20240220T074841/BR_ARAG_20240220T074841.mseed,[]
106,usp2024eite,"['fft_list.shape != (237,50) ((233, 50))', 'fft_list.shape != (237,50) ((233, 50))', 'fft_list.shape != (237,50) ((233, 50))', 'find is False and len(spectro) == 0']",P,BL,,HHZ,-20.9984,-44.7635,182.19999306340327,-19.41266667,-44.29683333,0.0,2024-03-02T16:55:11.625989Z,2024-03-02T16:54:42.479999Z,2024-03-02T16:55:00.625989Z,2024-03-02T16:56:00.625989Z,earthquake,2.717841097,known,/home/ggrl/projetos/ClassificadorSismologico/arquivos/mseed/20240302T165442/BL_BSCB_20240302T165442.mseed,[]
