ID,Event,Pick,Network,Station,Location,Channel,Latitude,Longitude,Distance,Origem Latitude,Origem Longitude,Pick Time,Origin Time,Start Time,End Time,Cat,MLv,Certainty,Path,Error
bsb19030210000000,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19030212000000,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19030214000000,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19030215000000,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19030216000000,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19061025025200,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19061204110000,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19091223000000,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19110315235500,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19110322180000,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19120419080000,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19150202000000,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19151106183000,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19170505075000,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19171107232500,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19171108010000,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19180101000000,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19180112110000,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19190605042000,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19190901000000,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19191109140000,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19191110000000,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19191113000000,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19191116095500,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19191123042000,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19191124060000,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19200131111000,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19200201043500,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19200209162000,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19200311221500,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19220127065040,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19240101000000,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19270101030000,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19280415215900,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19280608213000,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19350102011218,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19351021104000,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19390628113222,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19410411120500,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19420101183000,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19460219040000,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19460718071500,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19461007202500,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19470101000000,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19471215190500,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19480121164740,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19480501000000,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19491231000000,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19500227115800,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19500407150000,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19510424000000,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19540101000000,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19550131050306,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19550301014618,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19590205135000,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19590525230800,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19590527170500,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19590529065500,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19620117022744,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19630827000000,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19630903000000,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19631002000000,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19631214210542,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19640119000000,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19640213112146,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19640321000000,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19640616000000,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19640619035620,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19650812000000,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19650815193656,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19661115080000,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19670121185948,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19670805095610,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19670809071408,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19680113015551,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19680113015800,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19680118104000,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19680204000000,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19680215132048,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19680223142302,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19680223143701,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19680223152116,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19680223153303,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19680301000000,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19680318000000,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19680827051736,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19681015195420,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19700112044308,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19700129000000,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19700130000000,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19700329082748,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19700814045901,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19701101000000,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19701120235521,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19701201000000,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19710211000000,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19710301000000,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19710521160000,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19710716195104,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19710805023000,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19710808133239,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19720123030351,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19720304214500,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19720604043000,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19720801000000,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19721024153636,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19730426141502,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19730426185457,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19730427082013,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19730502034114,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19730502034758,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19730617042229,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19730626052502,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19730708223830,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19730720133525,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19730722212250,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19730722213327,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19730723132710,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19730723233551,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19740203202023,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19740215000000,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19740224031940,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19740227000000,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19740301090000,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19740302181500,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19740320000000,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19740411000000,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19740612173916,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19741020213732,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19741020215900,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19741021021811,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19741215051446,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19750204190117,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19750330170600,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19750622140444,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19751208082126,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19760105130658,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19760123000000,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19760222032450,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19760416000000,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19760518083000,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19760523190000,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19760525083000,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19760608210000,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19760612000000,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19760613050000,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19760616200000,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19760622014800,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19760712140000,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19760727210000,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19760729180000,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19760811200000,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19761001000000,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19761008200112,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19770225134000,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19770312070000,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19770802174552,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19770904154500,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19771102120000,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19771104000000,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19771116232000,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19780210000000,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19780317204500,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19780318013000,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19780319053327,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19780418000000,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19781005093844,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19790116053824,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19790121174936,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19790327125445,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19790613165245,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19790720070037,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19790813184100,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19790822230140,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19791019152500,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19800306094618,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19800703221000,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19801018214100,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19801024214902,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19801105012242,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19801112212305,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19801120032944,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19801121012907,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19801214000000,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19810102041455,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19810106195158,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19810112033308,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19810118161950,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19810309202740,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19810324221003,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19810401200144,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19810507034455,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19810911102445,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19811013080514,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19811102113705,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19811102145713,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19811104031651,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19820310061544,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19820310075734,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19820312171443,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19820329074711,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19820408055852,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19820416223800,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19820502083004,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19820517035715,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19820723110645,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19820826010756,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19820905063002,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19820917122841,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19820921014233,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19821010192800,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19821124230315,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19830102064000,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19830208183815,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19830221053846,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19830307054932,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19830307115118,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19830505214000,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19830507183000,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19830601145723,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19830805062144,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19830805082418,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19830902162520,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19831001184416,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19831118084102,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19831204071757,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19831207180414,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19831216235335,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19840105103010,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19840105172330,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19840220181828,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19840222080026,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19840307031850,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19840408205600,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19840525083634,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19840626203617,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19840809193722,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19840917080900,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19841009202057,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19841020131800,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19841108120535,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19841121201523,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19841209032216,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19841212211847,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19850412143457,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19850608041538,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19850720010534,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19850720212119,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19851217122600,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19860114201426,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19860221214116,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19860612014349,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19860614212615,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19860801190819,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19860805231330,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19860805235822,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19860805235919,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19860806125601,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19860820115810,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19860820180014,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19860820181214,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19860821093440,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19860821094145,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19860823200631,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19860825145212,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19860827095453,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19860827132526,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19860903011606,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19860903033818,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19860903041950,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19860904011539,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19860904013121,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19860905203928,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19860905204617,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19860905205723,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19860909091722,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19860909200236,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19860909232902,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19860911090541,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19861117232306,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19861130051950,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19861130052610,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19861130060735,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19861130061020,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19861130065857,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19861130070205,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19861130140147,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19861130230116,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19861130230247,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19861130230359,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19861201010451,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19861201173705,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19861201215916,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19861202070612,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19861202095048,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19861203080146,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19861203100602,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19861203215537,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19861205141750,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19861205221008,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19861206030421,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19861206093132,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19861206095104,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19861207201809,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19861208212342,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19861208214903,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19861209064844,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19861211142301,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19861213043217,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19861216082016,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19861216215218,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19861220020543,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19861224070525,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19861224231850,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19870103133104,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19870104022448,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19870107110827,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19870107121416,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19870107150645,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19870113063859,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19870128161612,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19870130020300,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19870203235156,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19870207074814,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19870207221238,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19870223200137,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19870224201506,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19870225213704,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19870428045917,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19870602191600,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19870618162102,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19870627050902,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19870827130122,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19870905101022,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19870923013521,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19870928201849,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19871014010819,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19871015090141,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19871024212340,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19871130012356,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19871210213624,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19871211091740,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19880401003746,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19880405030051,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19880605165032,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19880611235929,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19880624100144,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19880625115626,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19880629131427,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19880719103000,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19880811070614,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19880811080617,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19880830154020,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19880903072923,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19881001013940,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19881001164338,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19881003010335,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19881003050236,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19881003235756,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19881004152333,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19881004221843,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19881012081633,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19881018094437,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19881018210329,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19881019021551,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19881029032428,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19881029153007,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19881029161809,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19881030071304,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19881101142529,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19881110201503,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19881128193239,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19881210095219,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19881210102848,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19881223153454,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19890107030113,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19890107113639,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19890115124518,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19890203193209,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19890207191245,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19890309014405,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19890309192017,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19890310041120,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19890310071327,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19890310100713,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19890310185452,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19890310212639,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19890314225635,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19890325143348,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19890325152924,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19890326132539,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19890326163016,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19890326181748,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19890329190104,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19890506195546,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19890509014608,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19890513072046,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19890513072732,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19890522210946,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19890523225758,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19890526225528,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19890601214000,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19890705032914,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19890728130000,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19890801172019,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19890803160513,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19890826160547,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19890828080626,,,,,,,,,,,,,,,,,,,,Sem picks
bsb19891017104559,,,,,,,,,,,,,,,,,,,,Sem picks
