ID,Event,Error,Pick,Network,Station,Location,Channel,Latitude,Longitude,Distance,Origem Latitude,Origem Longitude,Pick Time,Origin Time,Start Time,End Time,Cat,MLv,Certainty,Path
usp2024eite,20240302T165442,None,P,BL,ARCA,,HHZ,-16.8467,-41.9597,376.58823914427154,-19.41266667,-44.29683333,2024-03-02T16:55:36.259685Z,2024-03-02T16:54:42.479999Z,2024-03-02T16:55:26.259685Z,2024-03-02T16:56:26.259685Z,earthquake,2.717841097,known,./files/mseed/20240302T165442/BL_ARCA_20240302T165442.mseed
usp2024eite,20240302T165442,None,P,BL,SJMB,,HHZ,-18.702916,-41.184694,336.85286216340444,-19.41266667,-44.29683333,2024-03-02T16:55:31.298221Z,2024-03-02T16:54:42.479999Z,2024-03-02T16:55:21.298221Z,2024-03-02T16:56:21.298221Z,earthquake,2.717841097,known,./files/mseed/20240302T165442/BL_SJMB_20240302T165442.mseed
usp2024eite,20240302T165442,None,P,BL,PMNB,,HHZ,-18.54,-46.44,245.48951383666883,-19.41266667,-44.29683333,2024-03-02T16:55:20.371856Z,2024-03-02T16:54:42.479999Z,2024-03-02T16:55:10.371856Z,2024-03-02T16:56:10.371856Z,earthquake,2.717841097,known,./files/mseed/20240302T165442/BL_PMNB_20240302T165442.mseed
usp2024eite,20240302T165442,None,P,BL,BSCB,,HHZ,-20.9984,-44.7635,182.19999306340327,-19.41266667,-44.29683333,2024-03-02T16:55:11.625989Z,2024-03-02T16:54:42.479999Z,2024-03-02T16:55:01.625989Z,2024-03-02T16:56:01.625989Z,earthquake,2.717841097,known,./files/mseed/20240302T165442/BL_BSCB_20240302T165442.mseed
usp2024eite,20240302T165442,None,P,VL,AGLP,,HHZ,-19.9381,-43.2278,126.29017198290492,-19.41266667,-44.29683333,2024-03-02T16:55:04.693152Z,2024-03-02T16:54:42.479999Z,2024-03-02T16:54:54.693152Z,2024-03-02T16:55:54.693152Z,earthquake,2.717841097,known,./files/mseed/20240302T165442/VL_AGLP_20240302T165442.mseed
usp2024eite,20240302T165442,None,P,VL,CHCR,,HHZ,-19.6133,-43.2403,113.10104475312713,-19.41266667,-44.29683333,2024-03-02T16:55:01.281331Z,2024-03-02T16:54:42.479999Z,2024-03-02T16:54:51.281331Z,2024-03-02T16:55:51.281331Z,earthquake,2.717841097,known,./files/mseed/20240302T165442/VL_CHCR_20240302T165442.mseed
usp2024eite,20240302T165442,None,P,VL,FJAO,,HHZ,-20.1001,-44.1283,78.12275628337642,-19.41266667,-44.29683333,2024-03-02T16:54:55.620474Z,2024-03-02T16:54:42.479999Z,2024-03-02T16:54:45.620474Z,2024-03-02T16:55:45.620474Z,earthquake,2.717841097,known,./files/mseed/20240302T165442/VL_FJAO_20240302T165442.mseed
usp2024dyve,20240226T063440,None,P,BL,FRTB,,HHZ,-23.3439,-49.564,287.5103741185706,-20.90156364,-48.61810684,2024-02-26T06:35:23.053408Z,2024-02-26T06:34:40.071637Z,2024-02-26T06:35:13.053408Z,2024-02-26T06:36:13.053408Z,earthquake,1.858042018,suspected,./files/mseed/20240226T063440/BL_FRTB_20240226T063440.mseed
usp2024dyve,20240226T063440,None,P,BL,ITRB,,HHZ,-19.7042,-50.359,225.01369810199628,-20.90156364,-48.61810684,2024-02-26T06:35:15.274359Z,2024-02-26T06:34:40.071637Z,2024-02-26T06:35:05.274359Z,2024-02-26T06:36:05.274359Z,earthquake,1.858042018,suspected,./files/mseed/20240226T063440/BL_ITRB_20240226T063440.mseed
usp2024dyve,20240226T063440,None,P,BL,BB19B,,HHZ,-21.0662,-48.5279,20.499803681493145,-20.90156364,-48.61810684,2024-02-26T06:34:43.803714Z,2024-02-26T06:34:40.071637Z,2024-02-26T06:34:33.803714Z,2024-02-26T06:35:33.803714Z,earthquake,1.858042018,suspected,./files/mseed/20240226T063440/BL_BB19B_20240226T063440.mseed
usp2024dxus,20240225T171210,None,P,BL,BB19B,,HHZ,-21.0662,-48.5279,12.836548932763492,-21.03433418,-48.64664841,2024-02-25T17:12:12.938553Z,2024-02-25T17:12:10.595783Z,2024-02-25T17:12:02.938553Z,2024-02-25T17:13:02.938553Z,earthquake,1.35116125,suspected,./files/mseed/20240225T171210/BL_BB19B_20240225T171210.mseed
usp2024cypp,20240211T221302,None,P,BL,CANS,,HHZ,-20.2896,-46.3921,258.22954989434066,-20.01290703,-48.84467697,2024-02-11T22:13:42.298794Z,2024-02-11T22:13:02.887000Z,2024-02-11T22:13:32.298794Z,2024-02-11T22:14:32.298794Z,earthquake,2.184808073,suspected,./files/mseed/20240211T221302/BL_CANS_20240211T221302.mseed
usp2024cypp,20240211T221302,None,P,BR,IPMB,,HHZ,-17.982956,-48.211734,234.37319942747598,-20.01290703,-48.84467697,2024-02-11T22:13:39.310815Z,2024-02-11T22:13:02.887000Z,2024-02-11T22:13:29.310815Z,2024-02-11T22:14:29.310815Z,earthquake,2.184808073,suspected,./files/mseed/20240211T221302/BR_IPMB_20240211T221302.mseed
usp2024cypp,20240211T221302,None,P,BL,ITRB,,HHZ,-19.7042,-50.359,162.24969283612953,-20.01290703,-48.84467697,2024-02-11T22:13:29.625641Z,2024-02-11T22:13:02.887000Z,2024-02-11T22:13:19.625641Z,2024-02-11T22:14:19.625641Z,earthquake,2.184808073,suspected,./files/mseed/20240211T221302/BL_ITRB_20240211T221302.mseed
usp2024cypp,20240211T221302,None,P,BL,BB19B,,HHZ,-21.0662,-48.5279,121.2001435481899,-20.01290703,-48.84467697,2024-02-11T22:13:23.417853Z,2024-02-11T22:13:02.887000Z,2024-02-11T22:13:13.417853Z,2024-02-11T22:14:13.417853Z,earthquake,2.184808073,suspected,./files/mseed/20240211T221302/BL_BB19B_20240211T221302.mseed
usp2024ckwu,20240204T095650,None,P,BL,CANS,,HHZ,-20.2896,-46.3921,262.5783432324476,-20.04706192,-48.89081955,2024-02-04T09:57:30.813960Z,2024-02-04T09:56:50.899161Z,2024-02-04T09:57:20.813960Z,2024-02-04T09:58:20.813960Z,earthquake,2.06526827,suspected,./files/mseed/20240204T095650/BL_CANS_20240204T095650.mseed
usp2024ckwu,20240204T095650,None,P,BR,IPMB,,HHZ,-17.982956,-48.211734,239.40414902866033,-20.04706192,-48.89081955,2024-02-04T09:57:27.877498Z,2024-02-04T09:56:50.899161Z,2024-02-04T09:57:17.877498Z,2024-02-04T09:58:17.877498Z,earthquake,2.06526827,suspected,./files/mseed/20240204T095650/BR_IPMB_20240204T095650.mseed
usp2024ckwu,20240204T095650,None,P,BL,ITRB,,HHZ,-19.7042,-50.359,158.3757281417713,-20.04706192,-48.89081955,2024-02-04T09:57:17.058955Z,2024-02-04T09:56:50.899161Z,2024-02-04T09:57:07.058955Z,2024-02-04T09:58:07.058955Z,earthquake,2.06526827,suspected,./files/mseed/20240204T095650/BL_ITRB_20240204T095650.mseed
usp2024ckwu,20240204T095650,None,P,BL,BB19B,,HHZ,-21.0662,-48.5279,119.00711610275319,-20.04706192,-48.89081955,2024-02-04T09:57:11.289065Z,2024-02-04T09:56:50.899161Z,2024-02-04T09:57:01.289065Z,2024-02-04T09:58:01.289065Z,earthquake,2.06526827,suspected,./files/mseed/20240204T095650/BL_BB19B_20240204T095650.mseed
usp2024cgyk,20240202T061237,None,P,BL,CANS,,HHZ,-20.2896,-46.3921,252.47753858707966,-19.99432755,-48.78662872,2024-02-02T06:13:16.526043Z,2024-02-02T06:12:37.906624Z,2024-02-02T06:13:06.526043Z,2024-02-02T06:14:06.526043Z,earthquake,2.063511759,suspected,./files/mseed/20240202T061237/BL_CANS_20240202T061237.mseed
usp2024cgyk,20240202T061237,None,P,BR,IPMB,,HHZ,-17.982956,-48.211734,230.72472417796723,-19.99432755,-48.78662872,2024-02-02T06:13:13.898682Z,2024-02-02T06:12:37.906624Z,2024-02-02T06:13:03.898682Z,2024-02-02T06:14:03.898682Z,earthquake,2.063511759,suspected,./files/mseed/20240202T061237/BR_IPMB_20240202T061237.mseed
usp2024cgyk,20240202T061237,None,P,BL,ITRB,,HHZ,-19.7042,-50.359,167.80170222030586,-19.99432755,-48.78662872,2024-02-02T06:13:05.359755Z,2024-02-02T06:12:37.906624Z,2024-02-02T06:12:55.359755Z,2024-02-02T06:13:55.359755Z,earthquake,2.063511759,suspected,./files/mseed/20240202T061237/BL_ITRB_20240202T061237.mseed
usp2024cgyk,20240202T061237,None,P,BL,BB19B,,HHZ,-21.0662,-48.5279,121.69710384102255,-19.99432755,-48.78662872,2024-02-02T06:12:58.623922Z,2024-02-02T06:12:37.906624Z,2024-02-02T06:12:48.623922Z,2024-02-02T06:13:48.623922Z,earthquake,2.063511759,suspected,./files/mseed/20240202T061237/BL_BB19B_20240202T061237.mseed
usp2024cfxj,20240201T163309,None,P,NB,NBTA,,HHZ,-9.121932,-38.063215,309.56985788140383,-10.56585884,-40.48091125,2024-02-01T16:33:55.591059Z,2024-02-01T16:33:09.782793Z,2024-02-01T16:33:45.591059Z,2024-02-01T16:34:45.591059Z,earthquake,2.44479823,suspected,./files/mseed/20240201T163309/NB_NBTA_20240201T163309.mseed
usp2024cbde,20240130T014853,None,P,BL,FRTB,,HHZ,-23.3439,-49.564,398.0377706423176,-23.32666016,-45.67180634,2024-01-30T01:49:49.558397Z,2024-01-30T01:48:53.031940Z,2024-01-30T01:49:39.558397Z,2024-01-30T01:50:39.558397Z,earthquake,2.32854282,known,./files/mseed/20240130T014853/BL_FRTB_20240130T014853.mseed
usp2024cbde,20240130T014853,None,P,BL,BSCB,,HHZ,-20.9984,-44.7635,274.30549594164177,-23.32666016,-45.67180634,2024-01-30T01:49:34.564563Z,2024-01-30T01:48:53.031940Z,2024-01-30T01:49:24.564563Z,2024-01-30T01:50:24.564563Z,earthquake,2.32854282,known,./files/mseed/20240130T014853/BL_BSCB_20240130T014853.mseed
usp2024cbde,20240130T014853,None,P,BL,VABB,,HHZ,-23.0021,-46.9657,137.2804595444606,-23.32666016,-45.67180634,2024-01-30T01:49:16.717191Z,2024-01-30T01:48:53.031940Z,2024-01-30T01:49:06.717191Z,2024-01-30T01:50:06.717191Z,earthquake,2.32854282,known,./files/mseed/20240130T014853/BL_VABB_20240130T014853.mseed
usp2024carh,20240129T194805,None,P,NB,NBTA,,HHZ,-9.121932,-38.063215,238.57081396360357,-9.381843567,-35.90785217,2024-01-29T19:48:42.625330Z,2024-01-29T19:48:05.798633Z,2024-01-29T19:48:32.625330Z,2024-01-29T19:49:32.625330Z,earthquake,2.270587219,known,./files/mseed/20240129T194805/NB_NBTA_20240129T194805.mseed
usp2024carh,20240129T194805,None,P,NB,NBCA,,HHZ,-8.225687,-36.013016,128.39362243869914,-9.381843567,-35.90785217,2024-01-29T19:48:27.718657Z,2024-01-29T19:48:05.798633Z,2024-01-29T19:48:17.718657Z,2024-01-29T19:49:17.718657Z,earthquake,2.270587219,known,./files/mseed/20240129T194805/NB_NBCA_20240129T194805.mseed
usp2024carh,20240129T194805,None,P,NB,NBAN,,HHZ,-9.668656,-36.274726,51.272578310422745,-9.381843567,-35.90785217,2024-01-29T19:48:14.710644Z,2024-01-29T19:48:05.798633Z,2024-01-29T19:48:04.710644Z,2024-01-29T19:49:04.710644Z,earthquake,2.270587219,known,./files/mseed/20240129T194805/NB_NBAN_20240129T194805.mseed
usp2024bmay,20240121T193851,None,P,NB,NBPA,,HHZ,-5.75028,-37.112047,331.99757588863673,-3.998167038,-39.54270172,2024-01-21T19:39:39.855248Z,2024-01-21T19:38:51.277599Z,2024-01-21T19:39:29.855248Z,2024-01-21T19:40:29.855248Z,earthquake,2.265549166,known,./files/mseed/20240121T193851/NB_NBPA_20240121T193851.mseed
usp2024bmay,20240121T193851,None,P,NB,NBPB,,HHZ,-5.543242,-39.583619,170.91779762802014,-3.998167038,-39.54270172,2024-01-21T19:39:18.990923Z,2024-01-21T19:38:51.277599Z,2024-01-21T19:39:08.990923Z,2024-01-21T19:40:08.990923Z,earthquake,2.265549166,known,./files/mseed/20240121T193851/NB_NBPB_20240121T193851.mseed
usp2024bmay,20240121T193851,None,P,NB,NBCL,,HHZ,-4.224377,-38.291041,141.21115833850928,-3.998167038,-39.54270172,2024-01-21T19:39:15.204347Z,2024-01-21T19:38:51.277599Z,2024-01-21T19:39:05.204347Z,2024-01-21T19:40:05.204347Z,earthquake,2.265549166,known,./files/mseed/20240121T193851/NB_NBCL_20240121T193851.mseed
usp2024bchq,20240116T114026,None,P,BL,PMNB,,HHZ,-18.54,-46.44,252.71764406419734,-19.58276558,-44.30398178,2024-01-16T11:41:05.132620Z,2024-01-16T11:40:26.488112Z,2024-01-16T11:40:55.132620Z,2024-01-16T11:41:55.132620Z,earthquake,2.290991204,known,./files/mseed/20240116T114026/BL_PMNB_20240116T114026.mseed
usp2024bchq,20240116T114026,None,P,BL,CANS,,HHZ,-20.2896,-46.3921,232.18291889130782,-19.58276558,-44.30398178,2024-01-16T11:41:02.478851Z,2024-01-16T11:40:26.488112Z,2024-01-16T11:40:52.478851Z,2024-01-16T11:41:52.478851Z,earthquake,2.290991204,known,./files/mseed/20240116T114026/BL_CANS_20240116T114026.mseed
usp2024bchq,20240116T114026,None,P,BL,BSCB,,HHZ,-20.9984,-44.7635,163.9069021586836,-19.58276558,-44.30398178,2024-01-16T11:40:53.414656Z,2024-01-16T11:40:26.488112Z,2024-01-16T11:40:43.414656Z,2024-01-16T11:41:43.414656Z,earthquake,2.290991204,known,./files/mseed/20240116T114026/BL_BSCB_20240116T114026.mseed
usp2024bbzt,20240116T074107,None,P,VL,GNG4,,HHZ,-19.9724,-43.6034,81.84142989541496,-19.53204155,-44.23062515,2024-01-16T07:41:21.491362Z,2024-01-16T07:41:07.057028Z,2024-01-16T07:41:11.491362Z,2024-01-16T07:42:11.491362Z,earthquake,2.431861416,known,./files/mseed/20240116T074107/VL_GNG4_20240116T074107.mseed
usp2024bbzt,20240116T074107,None,P,VL,AGLP,,HHZ,-19.9381,-43.2278,114.32464747859214,-19.53204155,-44.23062515,2024-01-16T07:41:26.862929Z,2024-01-16T07:41:07.057028Z,2024-01-16T07:41:16.862929Z,2024-01-16T07:42:16.862929Z,earthquake,2.431861416,known,./files/mseed/20240116T074107/VL_AGLP_20240116T074107.mseed
usp2024bbzt,20240116T074107,None,P,BL,BSCB,,HHZ,-20.9984,-44.7635,171.61651114443282,-19.53204155,-44.23062515,2024-01-16T07:41:35.398726Z,2024-01-16T07:41:07.057028Z,2024-01-16T07:41:25.398726Z,2024-01-16T07:42:25.398726Z,earthquake,2.431861416,known,./files/mseed/20240116T074107/BL_BSCB_20240116T074107.mseed
usp2024bbzt,20240116T074107,None,P,BL,CANS,,HHZ,-20.2896,-46.3921,241.3541195721113,-19.53204155,-44.23062515,2024-01-16T07:41:44.476903Z,2024-01-16T07:41:07.057028Z,2024-01-16T07:41:34.476903Z,2024-01-16T07:42:34.476903Z,earthquake,2.431861416,known,./files/mseed/20240116T074107/BL_CANS_20240116T074107.mseed
usp2024bbzt,20240116T074107,None,P,BL,PMNB,,HHZ,-18.54,-46.44,257.1949175173074,-19.53204155,-44.23062515,2024-01-16T07:41:47.320422Z,2024-01-16T07:41:07.057028Z,2024-01-16T07:41:37.320422Z,2024-01-16T07:42:37.320422Z,earthquake,2.431861416,known,./files/mseed/20240116T074107/BL_PMNB_20240116T074107.mseed
usp2024bbvi,20240116T052639,None,P,BL,SJMB,,HHZ,-18.702916,-41.184694,332.02313995641657,-19.51396751,-44.22262955,2024-01-16T05:27:28.075784Z,2024-01-16T05:26:39.407604Z,2024-01-16T05:27:18.075784Z,2024-01-16T05:28:18.075784Z,earthquake,2.72043598,known,./files/mseed/20240116T052639/BL_SJMB_20240116T052639.mseed
usp2024bbvi,20240116T052639,None,P,BL,PMNB,,HHZ,-18.54,-46.44,257.122499556491,-19.51396751,-44.22262955,2024-01-16T05:27:20.141607Z,2024-01-16T05:26:39.407604Z,2024-01-16T05:27:10.141607Z,2024-01-16T05:28:10.141607Z,earthquake,2.72043598,known,./files/mseed/20240116T052639/BL_PMNB_20240116T052639.mseed
usp2024bbvi,20240116T052639,None,P,BL,CANS,,HHZ,-20.2896,-46.3921,242.85146635392448,-19.51396751,-44.22262955,2024-01-16T05:27:16.603979Z,2024-01-16T05:26:39.407604Z,2024-01-16T05:27:06.603979Z,2024-01-16T05:28:06.603979Z,earthquake,2.72043598,known,./files/mseed/20240116T052639/BL_CANS_20240116T052639.mseed
usp2024bbvi,20240116T052639,None,P,BL,BSCB,,HHZ,-20.9984,-44.7635,173.7811386156149,-19.51396751,-44.22262955,2024-01-16T05:27:07.763344Z,2024-01-16T05:26:39.407604Z,2024-01-16T05:26:57.763344Z,2024-01-16T05:27:57.763344Z,earthquake,2.72043598,known,./files/mseed/20240116T052639/BL_BSCB_20240116T052639.mseed
usp2024bbvi,20240116T052639,None,P,VL,AGLP,,HHZ,-19.9381,-43.2278,114.36662212294216,-19.51396751,-44.22262955,2024-01-16T05:26:59.019463Z,2024-01-16T05:26:39.407604Z,2024-01-16T05:26:49.019463Z,2024-01-16T05:27:49.019463Z,earthquake,2.72043598,known,./files/mseed/20240116T052639/VL_AGLP_20240116T052639.mseed
usp2024bbvi,20240116T052639,None,P,VL,FABR,,HHZ,-20.4192,-43.9133,105.31311936763137,-19.51396751,-44.22262955,2024-01-16T05:26:57.546666Z,2024-01-16T05:26:39.407604Z,2024-01-16T05:26:47.546666Z,2024-01-16T05:27:47.546666Z,earthquake,2.72043598,known,./files/mseed/20240116T052639/VL_FABR_20240116T052639.mseed
usp2024bbvi,20240116T052639,None,P,VL,GNG4,,HHZ,-19.9724,-43.6034,82.38982910566162,-19.51396751,-44.22262955,2024-01-16T05:26:53.942544Z,2024-01-16T05:26:39.407604Z,2024-01-16T05:26:43.942544Z,2024-01-16T05:27:43.942544Z,earthquake,2.72043598,known,./files/mseed/20240116T052639/VL_GNG4_20240116T052639.mseed
usp2024azns,20240114T231931,None,P,BL,CANS,,HHZ,-20.2896,-46.3921,242.07769661612576,-19.52683333,-44.22533333,2024-01-14T23:20:08.434663Z,2024-01-14T23:19:31.300000Z,2024-01-14T23:19:58.434663Z,2024-01-14T23:20:58.434663Z,earthquake,2.30527597,known,./files/mseed/20240114T231931/BL_CANS_20240114T231931.mseed
usp2024azns,20240114T231931,None,P,BL,BSCB,,HHZ,-20.9984,-44.7635,172.3418265186087,-19.52683333,-44.22533333,2024-01-14T23:20:00.041391Z,2024-01-14T23:19:31.300000Z,2024-01-14T23:19:50.041391Z,2024-01-14T23:20:50.041391Z,earthquake,2.30527597,known,./files/mseed/20240114T231931/BL_BSCB_20240114T231931.mseed
usp2024azns,20240114T231931,None,P,VL,GNG4,,HHZ,-19.9724,-43.6034,81.74402479390015,-19.52683333,-44.22533333,2024-01-14T23:19:46.119579Z,2024-01-14T23:19:31.300000Z,2024-01-14T23:19:36.119579Z,2024-01-14T23:20:36.119579Z,earthquake,2.30527597,known,./files/mseed/20240114T231931/VL_GNG4_20240114T231931.mseed
usp2024azns,20240114T231931,None,P,VL,FJAO,,HHZ,-20.1001,-44.1283,64.27086273318179,-19.52683333,-44.22533333,2024-01-14T23:19:43.043500Z,2024-01-14T23:19:31.300000Z,2024-01-14T23:19:33.043500Z,2024-01-14T23:20:33.043500Z,earthquake,2.30527597,known,./files/mseed/20240114T231931/VL_FJAO_20240114T231931.mseed
usp2023zohi,20231230T135934,None,P,BL,RVDE,,HHZ,-19.0286,-54.9389,268.49527378894163,-16.69694519,-55.63819122,2023-12-30T14:00:15.194757Z,2023-12-30T13:59:34.628619Z,2023-12-30T14:00:05.194757Z,2023-12-30T14:01:05.194757Z,earthquake,2.757705193,suspected,./files/mseed/20231230T135934/BL_RVDE_20231230T135934.mseed
usp2023zohi,20231230T135934,None,P,BL,PP1B,,HHZ,-17.6003,-54.8796,128.4904366521676,-16.69694519,-55.63819122,2023-12-30T13:59:56.411413Z,2023-12-30T13:59:34.628619Z,2023-12-30T13:59:46.411413Z,2023-12-30T14:00:46.411413Z,earthquake,2.757705193,suspected,./files/mseed/20231230T135934/BL_PP1B_20231230T135934.mseed
usp2023zohi,20231230T135934,None,P,BR,SALV,,HHZ,-15.90118,-55.69356,88.25940349841149,-16.69694519,-55.63819122,2023-12-30T13:59:49.913848Z,2023-12-30T13:59:34.628619Z,2023-12-30T13:59:39.913848Z,2023-12-30T14:00:39.913848Z,earthquake,2.757705193,suspected,./files/mseed/20231230T135934/BR_SALV_20231230T135934.mseed
usp2023zluw,20231229T052539,None,P,BR,VILB,,HHZ,-12.9528,-60.2002,165.36255458760692,-13.70744705,-58.88267517,2023-12-29T05:26:06.883226Z,2023-12-29T05:25:39.801307Z,2023-12-29T05:25:56.883226Z,2023-12-29T05:26:56.883226Z,earthquake,3.077826366,suspected,./files/mseed/20231229T052539/BR_VILB_20231229T052539.mseed
usp2023yope,20231216T122549,None,P,BL,SJMB,,HHZ,-18.702916,-41.184694,324.37698716836894,-19.52765083,-44.14301682,2023-12-16T12:26:37.283910Z,2023-12-16T12:25:49.745589Z,2023-12-16T12:26:27.283910Z,2023-12-16T12:27:27.283910Z,earthquake,2.17701386,suspected,./files/mseed/20231216T122549/BL_SJMB_20231216T122549.mseed
usp2023yope,20231216T122549,None,P,BL,PMNB,,HHZ,-18.54,-46.44,265.36572631232855,-19.52765083,-44.14301682,2023-12-16T12:26:30.045783Z,2023-12-16T12:25:49.745589Z,2023-12-16T12:26:20.045783Z,2023-12-16T12:27:20.045783Z,earthquake,2.17701386,suspected,./files/mseed/20231216T122549/BL_PMNB_20231216T122549.mseed
usp2023yope,20231216T122549,None,P,BL,CANS,,HHZ,-20.2896,-46.3921,250.14221398232633,-19.52765083,-44.14301682,2023-12-16T12:26:28.204077Z,2023-12-16T12:25:49.745589Z,2023-12-16T12:26:18.204077Z,2023-12-16T12:27:18.204077Z,earthquake,2.17701386,suspected,./files/mseed/20231216T122549/BL_CANS_20231216T122549.mseed
usp2023yope,20231216T122549,None,P,BL,BSCB,,HHZ,-20.9984,-44.7635,175.25154432678548,-19.52765083,-44.14301682,2023-12-16T12:26:18.261317Z,2023-12-16T12:25:49.745589Z,2023-12-16T12:26:08.261317Z,2023-12-16T12:27:08.261317Z,earthquake,2.17701386,suspected,./files/mseed/20231216T122549/BL_BSCB_20231216T122549.mseed
usp2023yope,20231216T122549,None,P,BL,DIAM,,HHZ,-18.2952,-43.6648,145.42583419104386,-19.52765083,-44.14301682,2023-12-16T12:26:14.011174Z,2023-12-16T12:25:49.745589Z,2023-12-16T12:26:04.011174Z,2023-12-16T12:27:04.011174Z,earthquake,2.17701386,suspected,./files/mseed/20231216T122549/BL_DIAM_20231216T122549.mseed
usp2023yokp,20231216T100648,None,P,BL,FRTB,,HHZ,-23.3439,-49.564,362.0390796763615,-21.70227242,-46.52051926,2023-12-16T10:07:41.203780Z,2023-12-16T10:06:48.763264Z,2023-12-16T10:07:31.203780Z,2023-12-16T10:08:31.203780Z,earthquake,2.775397919,known,./files/mseed/20231216T100648/BL_FRTB_20231216T100648.mseed
usp2023yokp,20231216T100648,None,P,BL,PMNB,,HHZ,-18.54,-46.44,350.1837923845967,-21.70227242,-46.52051926,2023-12-16T10:07:39.555239Z,2023-12-16T10:06:48.763264Z,2023-12-16T10:07:29.555239Z,2023-12-16T10:08:29.555239Z,earthquake,2.775397919,known,./files/mseed/20231216T100648/BL_PMNB_20231216T100648.mseed
usp2023yokp,20231216T100648,None,P,BL,ESAR,,HHZ,-23.0207,-44.4403,259.2647037279411,-21.70227242,-46.52051926,2023-12-16T10:07:28.633653Z,2023-12-16T10:06:48.763264Z,2023-12-16T10:07:18.633653Z,2023-12-16T10:08:18.633653Z,earthquake,2.775397919,known,./files/mseed/20231216T100648/BL_ESAR_20231216T100648.mseed
usp2023yokp,20231216T100648,None,P,BL,BB19B,,HHZ,-21.0662,-48.5279,219.75724929953532,-21.70227242,-46.52051926,2023-12-16T10:07:23.585005Z,2023-12-16T10:06:48.763264Z,2023-12-16T10:07:13.585005Z,2023-12-16T10:08:13.585005Z,earthquake,2.775397919,known,./files/mseed/20231216T100648/BL_BB19B_20231216T100648.mseed
usp2023yokp,20231216T100648,None,P,BL,PRB1,,HHZ,-23.361875,-45.644806,204.6704112151089,-21.70227242,-46.52051926,2023-12-16T10:07:21.524330Z,2023-12-16T10:06:48.763264Z,2023-12-16T10:07:11.524330Z,2023-12-16T10:08:11.524330Z,earthquake,2.775397919,known,./files/mseed/20231216T100648/BL_PRB1_20231216T100648.mseed
usp2023yokp,20231216T100648,None,P,BL,BSCB,,HHZ,-20.9984,-44.7635,198.20997039801694,-21.70227242,-46.52051926,2023-12-16T10:07:20.493992Z,2023-12-16T10:06:48.763264Z,2023-12-16T10:07:10.493992Z,2023-12-16T10:08:10.493992Z,earthquake,2.775397919,known,./files/mseed/20231216T100648/BL_BSCB_20231216T100648.mseed
usp2023yokp,20231216T100648,None,P,BL,CANS,,HHZ,-20.2896,-46.3921,156.97572458432506,-21.70227242,-46.52051926,2023-12-16T10:07:14.930168Z,2023-12-16T10:06:48.763264Z,2023-12-16T10:07:04.930168Z,2023-12-16T10:08:04.930168Z,earthquake,2.775397919,known,./files/mseed/20231216T100648/BL_CANS_20231216T100648.mseed
usp2023yokp,20231216T100648,None,P,BL,VABB,,HHZ,-23.0021,-46.9657,151.06407070562827,-21.70227242,-46.52051926,2023-12-16T10:07:14.002865Z,2023-12-16T10:06:48.763264Z,2023-12-16T10:07:04.002865Z,2023-12-16T10:08:04.002865Z,earthquake,2.775397919,known,./files/mseed/20231216T100648/BL_VABB_20231216T100648.mseed
usp2023ykkc,20231214T051903,None,P,NB,NBPA,,HHZ,-5.75028,-37.112047,311.2047003598536,-8.227239609,-35.77538681,2023-12-14T05:19:49.442193Z,2023-12-14T05:19:03.626318Z,2023-12-14T05:19:39.442193Z,2023-12-14T05:20:39.442193Z,earthquake,2.195614209,suspected,./files/mseed/20231214T051903/NB_NBPA_20231214T051903.mseed
usp2023ykkc,20231214T051903,None,P,NB,NBAN,,HHZ,-9.668656,-36.274726,168.61461596643957,-8.227239609,-35.77538681,2023-12-14T05:19:31.205216Z,2023-12-14T05:19:03.626318Z,2023-12-14T05:19:21.205216Z,2023-12-14T05:20:21.205216Z,earthquake,2.195614209,suspected,./files/mseed/20231214T051903/NB_NBAN_20231214T051903.mseed
usp2023ykkc,20231214T051903,None,P,NB,NBLV,,HHZ,-7.357693,-36.921745,158.8560093879659,-8.227239609,-35.77538681,2023-12-14T05:19:29.865777Z,2023-12-14T05:19:03.626318Z,2023-12-14T05:19:19.865777Z,2023-12-14T05:20:19.865777Z,earthquake,2.195614209,suspected,./files/mseed/20231214T051903/NB_NBLV_20231214T051903.mseed
usp2023ykkc,20231214T051903,None,P,NB,NBCA,,HHZ,-8.225687,-36.013016,26.18292511577759,-8.227239609,-35.77538681,2023-12-14T05:19:09.380377Z,2023-12-14T05:19:03.626318Z,2023-12-14T05:18:59.380377Z,2023-12-14T05:19:59.380377Z,earthquake,2.195614209,suspected,./files/mseed/20231214T051903/NB_NBCA_20231214T051903.mseed
usp2023ykeq,20231214T023358,None,P,BL,RVDE,,HHZ,-19.0286,-54.9389,357.27408574181817,-21.39958763,-57.2584343,2023-12-14T02:34:50.023177Z,2023-12-14T02:33:58.480992Z,2023-12-14T02:34:40.023177Z,2023-12-14T02:35:40.023177Z,earthquake,2.919158841,suspected,./files/mseed/20231214T023358/BL_RVDE_20231214T023358.mseed
usp2023ykeq,20231214T023358,None,P,BL,AMBA,,HHZ,-22.92694,-54.9905,288.648814333331,-21.39958763,-57.2584343,2023-12-14T02:34:41.935039Z,2023-12-14T02:33:58.480992Z,2023-12-14T02:34:31.935039Z,2023-12-14T02:35:31.935039Z,earthquake,2.919158841,suspected,./files/mseed/20231214T023358/BL_AMBA_20231214T023358.mseed
