Event,Station,index,EventID,Error,Pick,Network,Location,Channel,Latitude,Longitude,Distance,Origem Latitude,Origem Longitude,Depth/km,Pick Time,Origin Time,Start Time,End Time,Cat,MLv,Certainty,Path,Compo,CFT,Warning,Pick Pred,Pick Prob_Nat,Pick Prob_Ant,Pick Pred_final,Event Pred,Event Prob_Nat,Event Prob_Ant,Event Pred_final,Label,SNR_P,SNR_S,Noise,p,Hora,Coord Origem,Região Origem,SNR_P_Q2,SNR_P_Q2_cat,Distance_Q2,Distance_Q2_cat,Num_Estacoes,Pick Prob_Nat_std,SNRP_std,Distance_std,CFT_std,Magnitude_cat,Distance_cat,SNR_P_cat,Pick Prob_Nat_cat,Prob_Nat_std_cat,Cat Hora
20120122T071034,PEXB,8302,usp2012bmxt,[],P,BL,,HHZ,-12.10584,-48.30085,200.2207626790815,-13.79467964,-48.9642067,0.0,2012-01-22T07:11:06.883163Z,2012-01-22T07:10:34.672572Z,2012-01-22T07:10:55.883163Z,2012-01-22T07:11:55.883163Z,earthquake,3.040306742,known,20120122T071034/BL_PEXB_20120122T071034.mseed,"[['E', 'N', 'Z']]",9.74437243218188,[],0.0,0.996999979019165,0.003000000026077,Natural,0,0.997,0.003,Natural,0,29.66347034937274,19.57406785075494,3.6269810866130374,107.58884592048156,7,"[-13.79467964, -48.9642067]",Centro-Oeste,29.66347034937274,>= 15,200.2207626790815,[200-225[,1,,,,,>=3,[200-225[,>= 15,>=0.9,>=0.9,7
20120217T071112,NBMO,8291,usp2012dikw,[],P,NB,,HHZ,-3.310348,-40.042927,122.0801950992448,-3.154339075,-41.13030624,0.0,2012-02-17T07:11:33.520782Z,2012-02-17T07:11:12.441178Z,2012-02-17T07:11:22.520782Z,2012-02-17T07:12:22.520782Z,earthquake,2.346405154,known,20120217T071112/NB_NBMO_20120217T071112.mseed,"[['E', 'N', 'Z']]",9.9997181036665,[],0.0,0.9700000286102296,0.0299999993294477,Natural,0,0.97,0.03,Natural,0,303.9122294628614,70.61106238652742,49.98018849072241,15189.590513189494,7,"[-3.154339075, -41.13030624]",Nordeste,303.9122294628614,>= 15,122.0801950992448,[100-125[,1,,,,,[2-3[,[100-125[,>= 15,>=0.9,>=0.9,7
20120221T063526,BSCB,8284,bsb20120221063625,[],P,BL,,HHZ,-20.9984,-44.7635,284.6994950894399,-23.48016167,-45.48500061,0.0,2012-02-21T06:36:09.269496Z,2012-02-21T06:35:26.308713Z,2012-02-21T06:35:58.269496Z,2012-02-21T06:36:58.269496Z,earthquake,3.072478086,suspected,20120221T063526/BL_BSCB_20120221T063526.mseed,"[['Z', 'N', 'E']]",8.689261317810935,[],0.0,0.99099999666214,0.0089999996125698,Natural,0,0.914,0.086,Natural,0,1.6615035698904193,6.78105903654044,5.584661257459252,9.278934615897265,6,"[-23.48016167, -45.48500061]",Sudeste,15.077977202544435,>= 15,244.3239234797981,[225-250[,8,0.17926198133852134,85.99508379594405,103.08126844320263,1.1047936917085552,>=3,[275-300[,[1.5-1.75[,>=0.9,[0.1-0.2[,6
20120221T063526,DUB01,8282,bsb20120221063625,[],P,ON,,HHZ,-22.080966,-42.374182,355.02226478660333,-23.48016167,-45.48500061,0.0,2012-02-21T06:36:17.565151Z,2012-02-21T06:35:26.308713Z,2012-02-21T06:36:06.565151Z,2012-02-21T06:37:06.565151Z,earthquake,3.072478086,suspected,20120221T063526/ON_DUB01_20120221T063526.mseed,"[['E', 'N', 'Z']]",8.468562474671442,[],1.0,0.4779999852180481,0.5220000147819519,Anthropogenic,0,0.914,0.086,Natural,0,2.7024366360740317,5.268819613346598,4.505286712389061,12.175251867577728,6,"[-23.48016167, -45.48500061]",Sudeste,15.077977202544435,>= 15,244.3239234797981,[225-250[,8,0.17926198133852134,85.99508379594405,103.08126844320263,1.1047936917085552,>=3,>= 350,[2-3[,[0.4-0.6[,[0.1-0.2[,6
20120221T063526,ESAR,8290,bsb20120221063625,[],P,BL,,HHZ,-23.0207,-44.4403,118.3981216879752,-23.48016167,-45.48500061,0.0,2012-02-21T06:35:46.417344Z,2012-02-21T06:35:26.308713Z,2012-02-21T06:35:35.417344Z,2012-02-21T06:36:35.417344Z,earthquake,3.072478086,suspected,20120221T063526/BL_ESAR_20120221T063526.mseed,"[['E', 'N', 'Z']]",9.937778820273508,[],0.0,0.9810000061988832,0.0189999993890523,Natural,0,0.914,0.086,Natural,0,43.3107131095116,75.14587687100655,174.66901610882363,7565.03964580992,6,"[-23.48016167, -45.48500061]",Sudeste,15.077977202544435,>= 15,244.3239234797981,[225-250[,8,0.17926198133852134,85.99508379594405,103.08126844320263,1.1047936917085552,>=3,[100-125[,>= 15,>=0.9,[0.1-0.2[,6
20120221T063526,JAC01,8283,bsb20120221063625,[],P,ON,,HHZ,-24.81142,-48.102354,304.1396011932612,-23.48016167,-45.48500061,0.0,2012-02-21T06:36:11.069499Z,2012-02-21T06:35:26.308713Z,2012-02-21T06:36:00.069499Z,2012-02-21T06:37:00.069499Z,earthquake,3.072478086,suspected,20120221T063526/ON_JAC01_20120221T063526.mseed,"[['E', 'N', 'Z']]",9.733547065444728,[],0.0,0.99099999666214,0.0089999996125698,Natural,0,0.914,0.086,Natural,0,14.272938630791625,9.27803150102257,5.063383993545861,72.26936900401269,6,"[-23.48016167, -45.48500061]",Sudeste,15.077977202544435,>= 15,244.3239234797981,[225-250[,8,0.17926198133852134,85.99508379594405,103.08126844320263,1.1047936917085552,>=3,[300-325[,[14-15[,>=0.9,[0.1-0.2[,6
20120221T063526,PET01,8287,bsb20120221063625,[],P,ON,,HHZ,-24.290108,-47.275344,203.2017259832037,-23.48016167,-45.48500061,0.0,2012-02-21T06:35:58.626022Z,2012-02-21T06:35:26.308713Z,2012-02-21T06:35:47.626022Z,2012-02-21T06:36:47.626022Z,earthquake,3.072478086,suspected,20120221T063526/ON_PET01_20120221T063526.mseed,"[['E', 'N', 'Z']]",9.962364820130142,[],0.0,0.9929999709129332,0.0070000002160668,Natural,0,0.914,0.086,Natural,0,95.96731594044917,55.40570569324168,3.379449938306941,324.31673993443366,6,"[-23.48016167, -45.48500061]",Sudeste,15.077977202544435,>= 15,244.3239234797981,[225-250[,8,0.17926198133852134,85.99508379594405,103.08126844320263,1.1047936917085552,>=3,[200-225[,>= 15,>=0.9,[0.1-0.2[,6
20120221T063526,RCLB,8286,bsb20120221063625,[],P,BL,1.0,HHZ,-22.4191,-47.531,240.49369824523228,-23.48016167,-45.48500061,0.0,2012-02-21T06:36:03.712976Z,2012-02-21T06:35:26.308713Z,2012-02-21T06:35:52.712976Z,2012-02-21T06:36:52.712976Z,earthquake,3.072478086,suspected,20120221T063526/BL_RCLB_20120221T063526.mseed,"[['E', 'N', 'Z']]",6.876536874579235,[],0.0,0.9950000047683716,0.0049999998882412,Natural,0,0.914,0.086,Natural,0,2.9794391486735847,4.817668761138329,78.96392208760949,235.26820080063447,6,"[-23.48016167, -45.48500061]",Sudeste,15.077977202544435,>= 15,244.3239234797981,[225-250[,8,0.17926198133852134,85.99508379594405,103.08126844320263,1.1047936917085552,>=3,[225-250[,[2-3[,>=0.9,[0.1-0.2[,6
20120221T063526,SLP01,8289,bsb20120221063625,[],P,ON,,HHZ,-23.3243,-45.1559,37.80969946921774,-23.48016167,-45.48500061,0.0,2012-02-21T06:35:33.191236Z,2012-02-21T06:35:26.308713Z,2012-02-21T06:35:22.191236Z,2012-02-21T06:36:22.191236Z,earthquake,3.072478086,suspected,20120221T063526/ON_SLP01_20120221T063526.mseed,"[['E', 'N', 'Z']]",9.997980800051089,[],0.0,0.8989999890327454,0.101000003516674,Natural,0,0.914,0.086,Natural,0,251.1993615726091,230.8056075678724,3.4715155227096863,872.0424829940755,6,"[-23.48016167, -45.48500061]",Sudeste,15.077977202544435,>= 15,244.3239234797981,[225-250[,8,0.17926198133852134,85.99508379594405,103.08126844320263,1.1047936917085552,>=3,[25-50[,>= 15,[0.8-0.9[,[0.1-0.2[,6
20120221T063526,VAS01,8285,bsb20120221063625,[],P,ON,,HHZ,-22.280081,-43.442624,248.1541487143639,-23.48016167,-45.48500061,0.0,2012-02-21T06:36:04.417324Z,2012-02-21T06:35:26.308713Z,2012-02-21T06:35:53.417324Z,2012-02-21T06:36:53.417324Z,earthquake,3.072478086,suspected,20120221T063526/ON_VAS01_20120221T063526.mseed,"[['E', 'N', 'Z']]",9.753841242536677,[],0.0,0.9879999756813048,0.0120000001043081,Natural,0,0.914,0.086,Natural,0,15.883015774297244,16.028905843495775,3.779969088535629,60.037308659567366,6,"[-23.48016167, -45.48500061]",Sudeste,15.077977202544435,>= 15,244.3239234797981,[225-250[,8,0.17926198133852134,85.99508379594405,103.08126844320263,1.1047936917085552,>=3,[225-250[,>= 15,>=0.9,[0.1-0.2[,6
20120314T104046,CNLB,8279,usp2012feew,[],P,BL,,HHZ,-29.3148,-50.8533,285.24818857144635,-27.95881653,-48.37355042,0.0,2012-03-14T10:41:29.723927Z,2012-03-14T10:40:46.319936Z,2012-03-14T10:41:18.723927Z,2012-03-14T10:42:18.723927Z,earthquake,3.288488011,known,20120314T104046/BL_CNLB_20120314T104046.mseed,"[['2', '1', 'Z']]",8.353133182803026,[],0.0,0.996999979019165,0.003000000026077,Natural,0,0.987,0.013,Natural,0,5.474751661400473,21.704728662300276,6.088248183001711,33.33164685490703,10,"[-27.95881653, -48.37355042]",,4.85514232564885,[4-5[,285.24818857144635,[275-300[,3,0.015373144311764262,2.5278398366797767,72.87143116891575,0.775293704939032,>=3,[275-300[,[5-6[,>=0.9,,10
20120314T104046,ITAB,8281,usp2012feew,[],P,BL,,HHZ,-27.2349,-52.1313,379.5413235338024,-27.95881653,-48.37355042,0.0,2012-03-14T10:41:40.591262Z,2012-03-14T10:40:46.319936Z,2012-03-14T10:41:29.591262Z,2012-03-14T10:42:29.591262Z,earthquake,3.288488011,known,20120314T104046/BL_ITAB_20120314T104046.mseed,"[['E', 'N', 'Z']]",6.817946993771762,[],0.0,0.968999981880188,0.0309999994933605,Natural,0,0.987,0.013,Natural,0,0.8196062792649856,6.999148194212384,4.557729737978116,3.7355439124396215,10,"[-27.95881653, -48.37355042]",,4.85514232564885,[4-5[,285.24818857144635,[275-300[,3,0.015373144311764262,2.5278398366797767,72.87143116891575,0.775293704939032,>=3,>= 350,< 1,>=0.9,,10
20120314T104046,TIJ01,8280,usp2012feew,[],P,ON,,HHZ,-25.908848,-49.024241,236.1537046969464,-27.95881653,-48.37355042,0.0,2012-03-14T10:41:24.081510Z,2012-03-14T10:40:46.319936Z,2012-03-14T10:41:13.081510Z,2012-03-14T10:42:13.081510Z,earthquake,3.288488011,known,20120314T104046/ON_TIJ01_20120314T104046.mseed,"[['E', 'N', 'Z']]",7.396745198234664,[],0.0,0.9940000176429749,0.006000000052154,Natural,0,0.987,0.013,Natural,0,4.85514232564885,21.91249544838508,11.64558435914028,56.540969528976206,10,"[-27.95881653, -48.37355042]",,4.85514232564885,[4-5[,285.24818857144635,[275-300[,3,0.015373144311764262,2.5278398366797767,72.87143116891575,0.775293704939032,>=3,[225-250[,[4-5[,>=0.9,,10
20120321T095134,PEXB,8278,usp2012fqxt,[],P,BL,,HHZ,-12.10584,-48.30085,130.23443530202266,-13.26620865,-48.09864426,0.0,2012-03-21T09:51:56.611968Z,2012-03-21T09:51:34.760123Z,2012-03-21T09:51:45.611968Z,2012-03-21T09:52:45.611968Z,earthquake,2.777533553,suspected,20120321T095134/BL_PEXB_20120321T095134.mseed,"[['E', 'N', 'Z']]",9.977014337105096,[],0.0,0.9990000128746032,0.0010000000474974,Natural,0,0.999,0.001,Natural,0,115.65915421671211,406.9544978217247,3.2263225739974226,373.15374013882746,9,"[-13.26620865, -48.09864426]",Norte,115.65915421671211,>= 15,130.23443530202266,[125-150[,1,,,,,[2-3[,[125-150[,>= 15,>=0.9,>=0.9,9
20120328T235240,NBLI,8262,usp2012geua,[],P,NB,,HHZ,-7.364556,-36.949743,134.3719324807238,-8.26031208,-36.12661743,0.0,2012-03-28T23:53:03.581552Z,2012-03-28T23:52:40.980212Z,2012-03-28T23:52:52.581552Z,2012-03-28T23:53:52.581552Z,earthquake,1.683580242,known,20120328T235240/NB_NBLI_20120328T235240.mseed,"[['E', 'N', 'Z']]",9.683194185313829,[],0.0,1.0,0.0,Natural,0,1.0,0.0,Natural,0,5.713881683192602,35.631044371809665,72.11533720329359,412.05850432315725,23,"[-8.26031208, -36.12661743]",Nordeste,5.713881683192602,[5-6[,134.3719324807238,[125-150[,1,,,,,[1-2[,[125-150[,[5-6[,>=0.9,>=0.9,23
20120423T092847,DUB01,8253,usp2012hzep,[],P,ON,,HHZ,-22.080966,-42.374182,287.6767069999659,-23.41172028,-44.7796669,0.0,2012-04-23T09:29:30.370849Z,2012-04-23T09:28:47.105631Z,2012-04-23T09:29:19.370849Z,2012-04-23T09:30:19.370849Z,earthquake,2.118416116,known,20120423T092847/ON_DUB01_20120423T092847.mseed,"[['E', 'N', 'Z']]",4.808330941003882,[],0.0,0.9959999918937684,0.0040000001899898,Natural,0,0.97,0.03,Natural,0,1.101492914208093,1.1644277507417096,5.95349274108083,6.557730069089851,9,"[-23.41172028, -44.7796669]",,3.16609994652537,[3-4[,185.8404257845764,[175-200[,5,0.02576237460443453,9.083639349515618,116.85593228333535,1.93316799272457,[2-3[,[275-300[,[1-1.25[,>=0.9,,9
20120423T092847,ESAR,8256,usp2012hzep,[],P,BL,,HHZ,-23.0207,-44.4403,55.51507722542875,-23.41172028,-44.7796669,0.0,2012-04-23T09:28:56.762451Z,2012-04-23T09:28:47.105631Z,2012-04-23T09:28:45.762451Z,2012-04-23T09:29:45.762451Z,earthquake,2.118416116,known,20120423T092847/BL_ESAR_20120423T092847.mseed,"[['E', 'N', 'Z']]",8.812837143703812,[],0.0,0.9570000171661376,0.0430000014603138,Natural,0,0.97,0.03,Natural,0,7.595476927451106,7.61640338898013,186.16998616221736,1414.0498344790135,9,"[-23.41172028, -44.7796669]",,3.16609994652537,[3-4[,185.8404257845764,[175-200[,5,0.02576237460443453,9.083639349515618,116.85593228333535,1.93316799272457,[2-3[,[50-75[,[7-8[,>=0.9,,9
20120423T092847,PET01,8258,usp2012hzep,[],P,ON,,HHZ,-24.290108,-47.275344,272.2031891273038,-23.41172028,-44.7796669,0.0,2012-04-23T09:29:27.727233Z,2012-04-23T09:28:47.105631Z,2012-04-23T09:29:16.727233Z,2012-04-23T09:30:16.727233Z,earthquake,2.118416116,known,20120423T092847/ON_PET01_20120423T092847.mseed,"[['E', 'N', 'Z']]",6.9799514582509286,[],0.0,0.9670000076293944,0.032999999821186,Natural,0,0.97,0.03,Natural,0,1.25792446104569,1.2006026232031062,5.448174608063653,6.853392107531283,9,"[-23.41172028, -44.7796669]",,3.16609994652537,[3-4[,185.8404257845764,[175-200[,5,0.02576237460443453,9.083639349515618,116.85593228333535,1.93316799272457,[2-3[,[250-275[,[1.25-1.5[,>=0.9,,9
20120423T092847,SLP01,8257,usp2012hzep,[],P,ON,,HHZ,-23.3243,-45.1559,39.66668038934037,-23.41172028,-44.7796669,0.0,2012-04-23T09:28:54.024658Z,2012-04-23T09:28:47.105631Z,2012-04-23T09:28:43.024658Z,2012-04-23T09:29:43.024658Z,earthquake,2.118416116,known,20120423T092847/ON_SLP01_20120423T092847.mseed,"[['E', 'N', 'Z']]",9.902310925838396,[],0.0,0.9350000023841858,0.0649999976158142,Natural,0,0.97,0.03,Natural,0,22.728224634182617,18.909389813908827,4.194566163458924,95.33504200603598,9,"[-23.41172028, -44.7796669]",,3.16609994652537,[3-4[,185.8404257845764,[175-200[,5,0.02576237460443453,9.083639349515618,116.85593228333535,1.93316799272457,[2-3[,[25-50[,>= 15,>=0.9,,9
20120423T092847,VAS01,8254,usp2012hzep,[],P,ON,,HHZ,-22.280081,-43.442624,185.8404257845764,-23.41172028,-44.7796669,0.0,2012-04-23T09:29:17.311401Z,2012-04-23T09:28:47.105631Z,2012-04-23T09:29:06.311401Z,2012-04-23T09:30:06.311401Z,earthquake,2.118416116,known,20120423T092847/ON_VAS01_20120423T092847.mseed,"[['E', 'N', 'Z']]",7.672528705465637,[],0.0,0.9940000176429749,0.006000000052154,Natural,0,0.97,0.03,Natural,0,3.16609994652537,6.643553651424097,6.9874945604617364,22.123106154224217,9,"[-23.41172028, -44.7796669]",,3.16609994652537,[3-4[,185.8404257845764,[175-200[,5,0.02576237460443453,9.083639349515618,116.85593228333535,1.93316799272457,[2-3[,[175-200[,[3-4[,>=0.9,,9
20120424T013412,PEXB,8252,bsb20120424013413,[],P,BL,,HHZ,-12.10584,-48.30085,203.41485681351816,-13.75092983,-49.13815308,0.0,2012-04-24T01:34:45.067420Z,2012-04-24T01:34:12.698199Z,2012-04-24T01:34:34.067420Z,2012-04-24T01:35:34.067420Z,earthquake,3.148031882,known,20120424T013412/BL_PEXB_20120424T013412.mseed,"[['E', 'N', 'Z']]",9.696953335062872,[],0.0,0.9990000128746032,0.0010000000474974,Natural,0,0.999,0.001,Natural,0,27.141497798121765,23.790945868758328,3.401922666710405,92.33327656790098,1,"[-13.75092983, -49.13815308]",Centro-Oeste,27.141497798121765,>= 15,203.41485681351816,[200-225[,1,,,,,>=3,[200-225[,>= 15,>=0.9,>=0.9,1
20120426T084528,NBLI,8250,usp2012iepr,[],P,NB,,HHZ,-7.364556,-36.949743,376.16144332005626,-4.167470455,-38.10957336,0.0,2012-04-26T08:46:21.552749Z,2012-04-26T08:45:28.220007Z,2012-04-26T08:46:10.552749Z,2012-04-26T08:47:10.552749Z,earthquake,2.078107042,known,20120426T084528/NB_NBLI_20120426T084528.mseed,"[['E', 'N', 'Z']]",6.806456095701854,[],0.0,0.921999990940094,0.0780000016093254,Natural,0,0.961,0.039,Natural,0,2.3865311046315387,0.5742987574560118,380.99169659753295,909.2485345363544,8,"[-4.167470455, -38.10957336]",Nordeste,2.0968505738798195,[2-3[,305.45436495583147,[300-325[,2,0.05515433533887168,0.40967013534451746,99.99490917846401,0.9585176174163653,[2-3[,>= 350,[2-3[,>=0.9,,8
20120426T084528,NBMO,8251,usp2012iepr,[],P,NB,,HHZ,-3.310348,-40.042927,234.7472865916066,-4.167470455,-38.10957336,0.0,2012-04-26T08:46:04.442928Z,2012-04-26T08:45:28.220007Z,2012-04-26T08:45:53.442928Z,2012-04-26T08:46:53.442928Z,earthquake,2.078107042,known,20120426T084528/NB_NBMO_20120426T084528.mseed,"[['E', 'N', 'Z']]",8.162004710025624,[],0.0,1.0,0.0,Natural,0,0.961,0.039,Natural,0,1.8071700431281006,4.96908785927207,66.38815325043956,119.97468177279181,8,"[-4.167470455, -38.10957336]",Nordeste,2.0968505738798195,[2-3[,305.45436495583147,[300-325[,2,0.05515433533887168,0.40967013534451746,99.99490917846401,0.9585176174163653,[2-3[,[225-250[,,>=0.9,,8
20120501T084838,NBLI,8249,usp2012inti,[],P,NB,,HHZ,-7.364556,-36.949743,184.3943392009456,-5.980864525,-37.88027573,0.0,2012-05-01T08:49:09.645584Z,2012-05-01T08:48:38.529638Z,2012-05-01T08:48:58.645584Z,2012-05-01T08:49:58.645584Z,earthquake,2.182797935,known,20120501T084838/NB_NBLI_20120501T084838.mseed,"[['E', 'N', 'Z']]",9.654774240978982,[],0.0,1.0,0.0,Natural,0,0.982,0.018,Natural,0,14.644959761046234,33.029114995542535,103.48513815204745,1515.5356841030455,8,"[-5.980864525, -37.88027573]",Nordeste,8.180351824110042,[8-9[,282.4458475049877,[275-300[,2,0.02474875588614239,9.142336219839915,138.66577285471442,3.912426990264943,[2-3[,[175-200[,[14-15[,>=0.9,,8
20120501T084838,NBMO,8248,usp2012inti,[],P,NB,,HHZ,-3.310348,-40.042927,380.4973558090297,-5.980864525,-37.88027573,0.0,2012-05-01T08:49:32.566246Z,2012-05-01T08:48:38.529638Z,2012-05-01T08:49:21.566246Z,2012-05-01T08:50:21.566246Z,earthquake,2.182797935,known,20120501T084838/NB_NBMO_20120501T084838.mseed,"[['E', 'N', 'Z']]",4.121766929551751,[],0.0,0.9649999737739564,0.0350000001490116,Natural,0,0.982,0.018,Natural,0,1.7157438871738517,1.928805240812596,85.72056790920925,147.07454039529682,8,"[-5.980864525, -37.88027573]",Nordeste,8.180351824110042,[8-9[,282.4458475049877,[275-300[,2,0.02474875588614239,9.142336219839915,138.66577285471442,3.912426990264943,[2-3[,>= 350,[1.5-1.75[,>=0.9,,8
20120506T000248,CNLB,8237,usp2012iwfm,[],P,BL,,HHZ,-29.3148,-50.8533,393.89282210812223,-26.21144485,-48.90458679,0.0,2012-05-06T00:03:44.165786Z,2012-05-06T00:02:48.163365Z,2012-05-06T00:03:33.165786Z,2012-05-06T00:04:33.165786Z,earthquake,2.891096476,known,20120506T000248/BL_CNLB_20120506T000248.mseed,"[['2', '1', 'Z']]",9.05446478468891,[],0.0,0.9670000076293944,0.032999999821186,Natural,0,0.876,0.124,Natural,0,4.523801618205269,4.452978974405286,2.499299536506166,11.306335287626272,0,"[-26.21144485, -48.90458679]",Sul,6.025382104754785,[6-7[,305.9864168934853,[300-325[,12,0.2136457727017271,67.7115230420606,104.33467034732296,1.4088277509209726,[2-3[,>= 350,[4-5[,>=0.9,[0.2-0.4[,0
20120506T000248,FRTB,8241,usp2012iwfm,[],P,BL,,HHZ,-23.3439,-49.564,324.55974577676085,-26.21144485,-48.90458679,0.0,2012-05-06T00:03:35.288070Z,2012-05-06T00:02:48.163365Z,2012-05-06T00:03:24.288070Z,2012-05-06T00:04:24.288070Z,earthquake,2.891096476,known,20120506T000248/BL_FRTB_20120506T000248.mseed,"[['E', 'N', 'Z']]",6.935239557344354,[],0.0,0.984000027179718,0.0160000007599592,Natural,0,0.876,0.124,Natural,0,3.5191182520230226,4.050142578838253,2.8035975548151235,9.866191326477018,0,"[-26.21144485, -48.90458679]",Sul,6.025382104754785,[6-7[,305.9864168934853,[300-325[,12,0.2136457727017271,67.7115230420606,104.33467034732296,1.4088277509209726,[2-3[,[300-325[,[3-4[,>=0.9,[0.2-0.4[,0
20120506T000248,IBTB,8236,usp2012iwfm,[],P,BL,,HHZ,-23.8528,-50.2697,295.3665902837568,-26.21144485,-48.90458679,0.0,2012-05-06T00:03:31.898394Z,2012-05-06T00:02:48.163365Z,2012-05-06T00:03:20.898394Z,2012-05-06T00:04:20.898394Z,earthquake,2.891096476,known,20120506T000248/BL_IBTB_20120506T000248.mseed,"[['E', 'N', 'Z']]",8.991165585760081,[],0.0,0.906000018119812,0.0939999967813491,Natural,0,0.876,0.124,Natural,0,5.101415302430503,3.012105510533547,11.666225092359552,59.514259207761725,0,"[-26.21144485, -48.90458679]",Sul,6.025382104754785,[6-7[,305.9864168934853,[300-325[,12,0.2136457727017271,67.7115230420606,104.33467034732296,1.4088277509209726,[2-3[,[275-300[,[5-6[,>=0.9,[0.2-0.4[,0
20120506T000248,ITAB,8239,usp2012iwfm,[],P,BL,,HHZ,-27.2349,-52.1313,340.4707287683826,-26.21144485,-48.90458679,0.0,2012-05-06T00:03:37.081550Z,2012-05-06T00:02:48.163365Z,2012-05-06T00:03:26.081550Z,2012-05-06T00:04:26.081550Z,earthquake,2.891096476,known,20120506T000248/BL_ITAB_20120506T000248.mseed,"[['E', 'N', 'Z']]",9.272174033005978,[],0.0,0.9900000095367432,0.0099999997764825,Natural,0,0.876,0.124,Natural,0,8.766009735129991,7.292647835753999,2.0107964400386185,17.626661168743258,0,"[-26.21144485, -48.90458679]",Sul,6.025382104754785,[6-7[,305.9864168934853,[300-325[,12,0.2136457727017271,67.7115230420606,104.33467034732296,1.4088277509209726,[2-3[,[325-350[,[8-9[,>=0.9,[0.2-0.4[,0
20120506T000248,JAC01,8244,usp2012iwfm,[],P,ON,,HHZ,-24.81142,-48.102354,174.80851960376668,-26.21144485,-48.90458679,0.0,2012-05-06T00:03:17.066314Z,2012-05-06T00:02:48.163365Z,2012-05-06T00:03:06.066314Z,2012-05-06T00:04:06.066314Z,earthquake,2.891096476,known,20120506T000248/ON_JAC01_20120506T000248.mseed,"[['E', 'N', 'Z']]",9.798558253890723,[],0.0,0.984000027179718,0.0160000007599592,Natural,0,0.876,0.124,Natural,0,23.198378142243683,70.84324070809188,7.269679447925636,168.64477280587622,0,"[-26.21144485, -48.90458679]",Sul,6.025382104754785,[6-7[,305.9864168934853,[300-325[,12,0.2136457727017271,67.7115230420606,104.33467034732296,1.4088277509209726,[2-3[,[150-175[,>= 15,>=0.9,[0.2-0.4[,0
20120506T000248,MAJ01,8245,usp2012iwfm,[],P,ON,,HHZ,-27.397245,-49.011794,131.81886207907945,-26.21144485,-48.90458679,0.0,2012-05-06T00:03:10.466308Z,2012-05-06T00:02:48.163365Z,2012-05-06T00:02:59.466308Z,2012-05-06T00:03:59.466308Z,earthquake,2.891096476,known,20120506T000248/ON_MAJ01_20120506T000248.mseed,"[['E', 'N', 'Z']]",9.442883942121234,[],1.0,0.2680000066757202,0.7319999933242798,Anthropogenic,0,0.876,0.124,Natural,0,7.117994952582504,28.892468619269614,11.693777246621481,83.23624741807583,0,"[-26.21144485, -48.90458679]",Sul,6.025382104754785,[6-7[,305.9864168934853,[300-325[,12,0.2136457727017271,67.7115230420606,104.33467034732296,1.4088277509209726,[2-3[,[125-150[,[7-8[,[0.2-0.4[,[0.2-0.4[,0
20120506T000248,MARB,8240,usp2012iwfm,[],P,BL,,HHZ,-24.4521,-51.5036,326.25199346336694,-26.21144485,-48.90458679,0.0,2012-05-06T00:03:35.503288Z,2012-05-06T00:02:48.163365Z,2012-05-06T00:03:24.503288Z,2012-05-06T00:04:24.503288Z,earthquake,2.891096476,known,20120506T000248/BL_MARB_20120506T000248.mseed,"[['E', 'N', 'Z']]",5.285509682601389,[],0.0,0.9369999766349792,0.0630000010132789,Natural,0,0.876,0.124,Natural,0,1.7280448524951686,1.9887605085165767,43.716881152454235,75.54473144264159,0,"[-26.21144485, -48.90458679]",Sul,6.025382104754785,[6-7[,305.9864168934853,[300-325[,12,0.2136457727017271,67.7115230420606,104.33467034732296,1.4088277509209726,[2-3[,[325-350[,[1.5-1.75[,>=0.9,[0.2-0.4[,0
20120506T000248,PET01,8235,usp2012iwfm,[],P,ON,,HHZ,-24.290108,-47.275344,268.76931744766887,-26.21144485,-48.90458679,0.0,2012-05-06T00:03:28.702873Z,2012-05-06T00:02:48.163365Z,2012-05-06T00:03:17.702873Z,2012-05-06T00:04:17.702873Z,earthquake,2.891096476,known,20120506T000248/ON_PET01_20120506T000248.mseed,"[['E', 'N', 'Z']]",8.27727190898787,[],0.0,0.9409999847412108,0.0590000003576278,Natural,0,0.876,0.124,Natural,0,2.8038424379570066,8.161392538652178,3.9244100323769593,11.003427392722749,0,"[-26.21144485, -48.90458679]",Sul,6.025382104754785,[6-7[,305.9864168934853,[300-325[,12,0.2136457727017271,67.7115230420606,104.33467034732296,1.4088277509209726,[2-3[,[250-275[,[2-3[,>=0.9,[0.2-0.4[,0
20120506T000248,PTGB,8238,usp2012iwfm,[],P,BL,,HHZ,-24.72095,-52.01182,353.40433442733934,-26.21144485,-48.90458679,0.0,2012-05-06T00:03:38.946765Z,2012-05-06T00:02:48.163365Z,2012-05-06T00:03:27.946765Z,2012-05-06T00:04:27.946765Z,earthquake,2.891096476,known,20120506T000248/BL_PTGB_20120506T000248.mseed,"[['E', 'N', 'Z']]",8.727878535389612,[],0.0,0.9190000295639038,0.0810000002384185,Natural,0,0.876,0.124,Natural,0,7.086275587967457,6.305046753128362,1.9184082454218523,13.594369517288353,0,"[-26.21144485, -48.90458679]",Sul,6.025382104754785,[6-7[,305.9864168934853,[300-325[,12,0.2136457727017271,67.7115230420606,104.33467034732296,1.4088277509209726,[2-3[,>= 350,[7-8[,>=0.9,[0.2-0.4[,0
