ID,Event,Pick,Network,Station,Location,Channel,Latitude,Longitude,Distance,Origem Latitude,Origem Longitude,Pick Time,Origin Time,Start Time,End Time,Cat,MLv,Certainty,Path,Error
usp2024eite,20240302T165442,P,BR,JANB,,HHZ,-15.058097,-44.311197,481.9325275217885,,,,,,,,,,,dist_km > 400 km
usp2024eite,20240302T165442,S,BR,JANB,,HHR,,,,-19.41266667,-44.29683333,,2024-03-02T16:54:42.479999Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2024eite,20240302T165442,S,BL,BB19B,,HHR,,,,-19.41266667,-44.29683333,,2024-03-02T16:54:42.479999Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2024eite,20240302T165442,P,BL,BB19B,,HHZ,-21.0662,-48.5279,478.4653256924609,,,,,,,,,,,dist_km > 400 km
usp2024eite,20240302T165442,S,BL,ARCA,,HHZ,,,,-19.41266667,-44.29683333,,2024-03-02T16:54:42.479999Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2024eite,20240302T165442,S,BL,SJMB,,HHE,,,,-19.41266667,-44.29683333,,2024-03-02T16:54:42.479999Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2024eite,20240302T165442,S,BL,PMNB,,HHN,,,,-19.41266667,-44.29683333,,2024-03-02T16:54:42.479999Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2024eite,20240302T165442,S,BL,BSCB,,HHN,,,,-19.41266667,-44.29683333,,2024-03-02T16:54:42.479999Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2024eite,20240302T165442,S,VL,AGLP,,HHT,,,,-19.41266667,-44.29683333,,2024-03-02T16:54:42.479999Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2024eite,20240302T165442,S,VL,CHCR,,HHR,,,,-19.41266667,-44.29683333,,2024-03-02T16:54:42.479999Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2024eite,20240302T165442,S,VL,FJAO,,HH2,,,,-19.41266667,-44.29683333,,2024-03-02T16:54:42.479999Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2024dyve,20240226T063440,S,BL,FRTB,,HHT,,,,-20.90156364,-48.61810684,,2024-02-26T06:34:40.071637Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2024dyve,20240226T063440,S,BL,ITRB,,HHT,,,,-20.90156364,-48.61810684,,2024-02-26T06:34:40.071637Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2024dyve,20240226T063440,S,BL,BB19B,,HHT,,,,-20.90156364,-48.61810684,,2024-02-26T06:34:40.071637Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2024dxus,20240225T171210,S,BL,FRTB,,HHE,,,,-21.03433418,-48.64664841,,2024-02-25T17:12:10.595783Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2024dxus,20240225T171210,S,BL,BB19B,,HHE,,,,-21.03433418,-48.64664841,,2024-02-25T17:12:10.595783Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2024cypp,20240211T221302,S,BL,CANS,,HHT,,,,-20.01290703,-48.84467697,,2024-02-11T22:13:02.887000Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2024cypp,20240211T221302,S,BR,IPMB,,HHT,,,,-20.01290703,-48.84467697,,2024-02-11T22:13:02.887000Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2024cypp,20240211T221302,S,BL,ITRB,,HHT,,,,-20.01290703,-48.84467697,,2024-02-11T22:13:02.887000Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2024cypp,20240211T221302,S,BL,BB19B,,HHT,,,,-20.01290703,-48.84467697,,2024-02-11T22:13:02.887000Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2024cxhs,20240211T050551,S,BR,SDBA,,HHN,,,,-12.97358418,-39.58476257,,2024-02-11T05:05:51.864122Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2024cxhs,20240211T050551,P,BR,SDBA,,HHZ,-12.4085,-44.903,581.013215681862,,,,,,,,,,,dist_km > 400 km
usp2024cxhs,20240211T050551,S,BR,JANB,,HHN,,,,-12.97358418,-39.58476257,,2024-02-11T05:05:51.864122Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2024cxhs,20240211T050551,P,BR,JANB,,HHZ,-15.058097,-44.311197,560.2141163546349,,,,,,,,,,,dist_km > 400 km
usp2024cxhs,20240211T050551,S,NB,NBAN,,HHE,,,,-12.97358418,-39.58476257,,2024-02-11T05:05:51.864122Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2024cxhs,20240211T050551,P,NB,NBAN,,HHZ,-9.668656,-36.274726,513.9859756048105,,,,,,,,,,,dist_km > 400 km
usp2024cxhs,20240211T050551,S,BL,ARCA,,HHE,,,,-12.97358418,-39.58476257,,2024-02-11T05:05:51.864122Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2024cxhs,20240211T050551,P,BL,ARCA,,HHZ,-16.8467,-41.9597,498.9227144505156,,,,,,,,,,,dist_km > 400 km
usp2024ckwu,20240204T095650,S,BL,CANS,,HHT,,,,-20.04706192,-48.89081955,,2024-02-04T09:56:50.899161Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2024ckwu,20240204T095650,S,BR,IPMB,,HHT,,,,-20.04706192,-48.89081955,,2024-02-04T09:56:50.899161Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2024ckwu,20240204T095650,S,BL,ITRB,,HHT,,,,-20.04706192,-48.89081955,,2024-02-04T09:56:50.899161Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2024ckwu,20240204T095650,S,BL,BB19B,,HHT,,,,-20.04706192,-48.89081955,,2024-02-04T09:56:50.899161Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2024cgyk,20240202T061237,S,BL,CANS,,HHT,,,,-19.99432755,-48.78662872,,2024-02-02T06:12:37.906624Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2024cgyk,20240202T061237,S,BR,IPMB,,HHT,,,,-19.99432755,-48.78662872,,2024-02-02T06:12:37.906624Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2024cgyk,20240202T061237,S,BL,ITRB,,HHT,,,,-19.99432755,-48.78662872,,2024-02-02T06:12:37.906624Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2024cgyk,20240202T061237,S,BL,BB19B,,HHT,,,,-19.99432755,-48.78662872,,2024-02-02T06:12:37.906624Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2024cfxj,20240201T163309,P,NB,NBPA,,HHZ,-5.75028,-37.112047,649.1472946235548,,,,,,,,,,,dist_km > 400 km
usp2024cfxj,20240201T163309,S,NB,NBPA,,HHT,,,,-10.56585884,-40.48091125,,2024-02-01T16:33:09.782793Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2024cfxj,20240201T163309,P,BR,JANB,,HHZ,-15.058097,-44.311197,647.9191234872532,,,,,,,,,,,dist_km > 400 km
usp2024cfxj,20240201T163309,S,BR,JANB,,HHT,,,,-10.56585884,-40.48091125,,2024-02-01T16:33:09.782793Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2024cfxj,20240201T163309,P,NB,NBPB,,HHZ,-5.543242,-39.583619,564.2160908199556,,,,,,,,,,,dist_km > 400 km
usp2024cfxj,20240201T163309,S,NB,NBPB,,HHT,,,,-10.56585884,-40.48091125,,2024-02-01T16:33:09.782793Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2024cfxj,20240201T163309,P,NB,NBCA,,HHZ,-8.225687,-36.013016,554.775490325682,,,,,,,,,,,dist_km > 400 km
usp2024cfxj,20240201T163309,S,NB,NBCA,,HHT,,,,-10.56585884,-40.48091125,,2024-02-01T16:33:09.782793Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2024cfxj,20240201T163309,P,NB,NBLV,,HHZ,-7.357693,-36.921745,528.2543217454502,,,,,,,,,,,dist_km > 400 km
usp2024cfxj,20240201T163309,S,NB,NBLV,,HHT,,,,-10.56585884,-40.48091125,,2024-02-01T16:33:09.782793Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2024cfxj,20240201T163309,P,BR,SDBA,,HHZ,-12.4085,-44.903,523.7321194017037,,,,,,,,,,,dist_km > 400 km
usp2024cfxj,20240201T163309,S,BR,SDBA,,HHT,,,,-10.56585884,-40.48091125,,2024-02-01T16:33:09.782793Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2024cfxj,20240201T163309,S,NB,NBAN,,HHT,,,,-10.56585884,-40.48091125,,2024-02-01T16:33:09.782793Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2024cfxj,20240201T163309,P,NB,NBAN,,HHZ,-9.668656,-36.274726,471.54953848099257,,,,,,,,,,,dist_km > 400 km
usp2024cfxj,20240201T163309,S,NB,NBTA,,HHT,,,,-10.56585884,-40.48091125,,2024-02-01T16:33:09.782793Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2024cbde,20240130T014853,S,BL,FRTB,,HHE,,,,-23.32666016,-45.67180634,,2024-01-30T01:48:53.031940Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2024cbde,20240130T014853,S,BL,BB19B,,HHN,,,,-23.32666016,-45.67180634,,2024-01-30T01:48:53.031940Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2024cbde,20240130T014853,S,BL,CANS,,HHN,,,,-23.32666016,-45.67180634,,2024-01-30T01:48:53.031940Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2024cbde,20240130T014853,S,BL,BSCB,,HHN,,,,-23.32666016,-45.67180634,,2024-01-30T01:48:53.031940Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2024cbde,20240130T014853,S,BL,RCLB,,HHN,,,,-23.32666016,-45.67180634,,2024-01-30T01:48:53.031940Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2024cbde,20240130T014853,S,BL,VABB,,HHN,,,,-23.32666016,-45.67180634,,2024-01-30T01:48:53.031940Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2024carh,20240129T194805,P,NB,NBCL,,HHZ,-4.224377,-38.291041,628.2281659086424,,,,,,,,,,,dist_km > 400 km
usp2024carh,20240129T194805,S,NB,NBCL,,HHT,,,,-9.381843567,-35.90785217,,2024-01-29T19:48:05.798633Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2024carh,20240129T194805,P,NB,NBPB,,HHZ,-5.543242,-39.583619,587.1810431719797,,,,,,,,,,,dist_km > 400 km
usp2024carh,20240129T194805,S,NB,NBPB,,HHT,,,,-9.381843567,-35.90785217,,2024-01-29T19:48:05.798633Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2024carh,20240129T194805,S,NB,NBPA,,HHT,,,,-9.381843567,-35.90785217,,2024-01-29T19:48:05.798633Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2024carh,20240129T194805,P,NB,NBPA,,HHZ,-5.75028,-37.112047,423.0359942235417,,,,,,,,,,,dist_km > 400 km
usp2024carh,20240129T194805,S,IU,RCBR,10,BHT,,,,-9.381843567,-35.90785217,,2024-01-29T19:48:05.798633Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2024carh,20240129T194805,S,NB,NBTA,,HHT,,,,-9.381843567,-35.90785217,,2024-01-29T19:48:05.798633Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2024carh,20240129T194805,S,NB,NBCA,,HHT,,,,-9.381843567,-35.90785217,,2024-01-29T19:48:05.798633Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2024carh,20240129T194805,S,NB,NBAN,,HHT,,,,-9.381843567,-35.90785217,,2024-01-29T19:48:05.798633Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2024bybr,20240128T093859,P,IU,CHTO,00,BHZ,,,,-8.438578606,-71.25722504,,2024-01-28T09:38:59.367085Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2024bybr,20240128T093859,P,II,KAPI,00,BHZ,,,,-8.438578606,-71.25722504,,2024-01-28T09:38:59.367085Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2024bybr,20240128T093859,P,II,PALK,00,BHZ,,,,-8.438578606,-71.25722504,,2024-01-28T09:38:59.367085Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2024bybr,20240128T093859,P,IU,MBWA,10,BHZ,,,,-8.438578606,-71.25722504,,2024-01-28T09:38:59.367085Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2024bybr,20240128T093859,P,IU,MAJO,10,BHZ,,,,-8.438578606,-71.25722504,,2024-01-28T09:38:59.367085Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2024bybr,20240128T093859,P,II,TLY,00,BHZ,,,,-8.438578606,-71.25722504,,2024-01-28T09:38:59.367085Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2024bybr,20240128T093859,P,II,ERM,00,BHZ,,,,-8.438578606,-71.25722504,,2024-01-28T09:38:59.367085Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2024bybr,20240128T093859,P,II,UOSS,00,BHZ,,,,-8.438578606,-71.25722504,,2024-01-28T09:38:59.367085Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2024bybr,20240128T093859,P,G,CAN,00,BHZ,,,,-8.438578606,-71.25722504,,2024-01-28T09:38:59.367085Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2024bybr,20240128T093859,P,IU,GNI,00,BHZ,,,,-8.438578606,-71.25722504,,2024-01-28T09:38:59.367085Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2024bybr,20240128T093859,P,IU,COLA,10,BHZ,,,,-8.438578606,-71.25722504,,2024-01-28T09:38:59.367085Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2024bybr,20240128T093859,P,II,XBFO,65,BHZ,,,,-8.438578606,-71.25722504,,2024-01-28T09:38:59.367085Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2024bybr,20240128T093859,P,II,ESK,00,BHZ,,,,-8.438578606,-71.25722504,,2024-01-28T09:38:59.367085Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2024bybr,20240128T093859,P,G,TAM,00,BHZ,,,,-8.438578606,-71.25722504,,2024-01-28T09:38:59.367085Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2024bybr,20240128T093859,P,IU,SFJD,10,BHZ,,,,-8.438578606,-71.25722504,,2024-01-28T09:38:59.367085Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2024bybr,20240128T093859,P,GT,DBIC,00,BHZ,,,,-8.438578606,-71.25722504,,2024-01-28T09:38:59.367085Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2024bybr,20240128T093859,P,G,SOK,00,BHZ,,,,-8.438578606,-71.25722504,,2024-01-28T09:38:59.367085Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2024bybr,20240128T093859,P,IU,PMSA,10,BHZ,,,,-8.438578606,-71.25722504,,2024-01-28T09:38:59.367085Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2024bybr,20240128T093859,P,IU,DWPF,10,BHZ,,,,-8.438578606,-71.25722504,,2024-01-28T09:38:59.367085Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2024bybr,20240128T093859,P,NB,NBCA,,HHZ,-8.225687,-36.013016,3880.961966797025,,,,,,,,,,,dist_km > 400 km
usp2024bybr,20240128T093859,P,NB,NBAN,,HHZ,-9.668656,-36.274726,3846.828157649128,,,,,,,,,,,dist_km > 400 km
usp2024bybr,20240128T093859,P,NB,NBLV,,HHZ,-7.357693,-36.921745,3786.9085254992738,,,,,,,,,,,dist_km > 400 km
usp2024bybr,20240128T093859,P,NB,NBPA,,HHZ,-5.75028,-37.112047,3782.5725687696204,,,,,,,,,,,dist_km > 400 km
usp2024bybr,20240128T093859,P,NB,NBTA,,HHZ,-9.121932,-38.063215,3651.6503880109935,,,,,,,,,,,dist_km > 400 km
usp2024bybr,20240128T093859,P,GT,PLCA,00,BHE,,,,-8.438578606,-71.25722504,,2024-01-28T09:38:59.367085Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2024bybr,20240128T093859,P,NB,NBPB,,HHZ,-5.543242,-39.583619,3513.4012720342594,,,,,,,,,,,dist_km > 400 km
usp2024bybr,20240128T093859,P,BL,SJMB,,HHZ,-18.702916,-41.184694,3440.383611444886,,,,,,,,,,,dist_km > 400 km
usp2024bybr,20240128T093859,P,BL,ARCA,,HHZ,-16.8467,-41.9597,3311.1631920268073,,,,,,,,,,,dist_km > 400 km
usp2024bybr,20240128T093859,P,VL,AGLP,,HHZ,-19.9381,-43.2278,3274.9852763637605,,,,,,,,,,,dist_km > 400 km
usp2024bybr,20240128T093859,P,VL,FZND,,HHZ,-20.1445,-43.423,3263.164674297989,,,,,,,,,,,dist_km > 400 km
usp2024bybr,20240128T093859,P,VL,CHCR,,HHZ,-19.6133,-43.2403,3262.2897672119443,,,,,,,,,,,dist_km > 400 km
usp2024bybr,20240128T093859,P,VL,GNG4,,HHZ,-19.9724,-43.6034,3239.05752991349,,,,,,,,,,,dist_km > 400 km
usp2024bybr,20240128T093859,P,UY,ANCO,,HHZ,-34.281112,-57.97264,3168.494058352303,,,,,,,,,,,dist_km > 400 km
usp2024bybr,20240128T093859,P,BL,DIAM,,HHZ,-18.2952,-43.6648,3176.0795160915577,,,,,,,,,,,dist_km > 400 km
usp2024bybr,20240128T093859,P,BL,PLTB,,HHZ,-31.76367,-53.60445,3163.5233769575134,,,,,,,,,,,dist_km > 400 km
usp2024bybr,20240128T093859,P,BL,BSCB,,HHZ,-20.9984,-44.7635,3165.854682588696,,,,,,,,,,,dist_km > 400 km
usp2024bybr,20240128T093859,P,BL,CPSB,,HHZ,-30.4123,-53.4432,3058.696218464192,,,,,,,,,,,dist_km > 400 km
usp2024bybr,20240128T093859,P,BL,VABB,,HHZ,-23.0021,-46.9657,3053.4020101898714,,,,,,,,,,,dist_km > 400 km
usp2024bybr,20240128T093859,P,BR,JANB,,HHZ,-15.058097,-44.311197,3024.186712643844,,,,,,,,,,,dist_km > 400 km
usp2024bybr,20240128T093859,P,BL,CANS,,HHZ,-20.2896,-46.3921,2979.0497306146954,,,,,,,,,,,dist_km > 400 km
usp2024bybr,20240128T093859,P,BL,RCLB,,HHZ,-22.4191,-47.531,2971.925250751786,,,,,,,,,,,dist_km > 400 km
usp2024bybr,20240128T093859,P,BR,SDBA,,HHZ,-12.4085,-44.903,2917.3913527317363,,,,,,,,,,,dist_km > 400 km
usp2024bybr,20240128T093859,P,BL,PMNB,,HHZ,-18.54,-46.44,2905.2303196218727,,,,,,,,,,,dist_km > 400 km
usp2024bybr,20240128T093859,P,BL,ITAB,,HHZ,-27.2349,-52.1313,2895.982688248942,,,,,,,,,,,dist_km > 400 km
usp2024bybr,20240128T093859,P,XC,PSAL,,HHZ,-31.0824,-57.6077,2879.759230758408,,,,,,,,,,,dist_km > 400 km
usp2024bybr,20240128T093859,P,BL,FRTB,,HHZ,-23.3439,-49.564,2841.6689328622197,,,,,,,,,,,dist_km > 400 km
usp2024bybr,20240128T093859,P,BL,BB19B,,HHZ,-21.0662,-48.5279,2811.993337688794,,,,,,,,,,,dist_km > 400 km
usp2024bybr,20240128T093859,P,BL,ITQB,,HHZ,-29.6638,-56.6275,2802.5108864841363,,,,,,,,,,,dist_km > 400 km
usp2024bybr,20240128T093859,P,BL,PTGB,,HHZ,-24.72095,-52.01182,2725.1250972190787,,,,,,,,,,,dist_km > 400 km
usp2024bybr,20240128T093859,P,BL,LDASE,,HHZ,-23.3932,-51.1177,2711.6136042364024,,,,,,,,,,,dist_km > 400 km
usp2024bybr,20240128T093859,P,BR,IPMB,,HHZ,-17.982956,-48.211734,2708.0494332620237,,,,,,,,,,,dist_km > 400 km
usp2024bybr,20240128T093859,P,BR,SMTB,,HHZ,-8.8617,-47.5886,2604.994237021174,,,,,,,,,,,dist_km > 400 km
usp2024bybr,20240128T093859,P,BL,PCMB,,HHZ,-21.6074,-51.2619,2592.122130219847,,,,,,,,,,,dist_km > 400 km
usp2024bybr,20240128T093859,S,BL,ITRB,,HHN,,,,-8.438578606,-71.25722504,,2024-01-28T09:38:59.367085Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2024bybr,20240128T093859,P,BL,ITRB,,HHZ,-19.7042,-50.359,2573.8946055857027,,,,,,,,,,,dist_km > 400 km
usp2024bybr,20240128T093859,P,G,MPG,00,BHE,,,,-8.438578606,-71.25722504,,2024-01-28T09:38:59.367085Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2024bybr,20240128T093859,S,BL,TRCB,,HHE,,,,-8.438578606,-71.25722504,,2024-01-28T09:38:59.367085Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2024bybr,20240128T093859,P,BL,TRCB,,HHZ,-22.79461,-52.63569,2546.182785270157,,,,,,,,,,,dist_km > 400 km
usp2024bybr,20240128T093859,S,G,HDC,00,BHE,,,,-8.438578606,-71.25722504,,2024-01-28T09:38:59.367085Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2024bybr,20240128T093859,P,G,HDC,00,BHN,,,,-8.438578606,-71.25722504,,2024-01-28T09:38:59.367085Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2024bybr,20240128T093859,P,VL,SRLE,,HHZ,-5.9564,-49.6125,2405.909261067141,,,,,,,,,,,dist_km > 400 km
usp2024bybr,20240128T093859,S,BL,AMBA,,HHE,,,,-8.438578606,-71.25722504,,2024-01-28T09:38:59.367085Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2024bybr,20240128T093859,P,BL,AMBA,,HHZ,-22.92694,-54.9905,2364.298697491217,,,,,,,,,,,dist_km > 400 km
usp2024bybr,20240128T093859,S,VL,CAJU,,HH2,,,,-8.438578606,-71.25722504,,2024-01-28T09:38:59.367085Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2024bybr,20240128T093859,P,VL,CAJU,,HHZ,-6.4423,-50.0519,2350.8599523678604,,,,,,,,,,,dist_km > 400 km
usp2024bybr,20240128T093859,S,BL,C2SB,,HHN,,,,-8.438578606,-71.25722504,,2024-01-28T09:38:59.367085Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2024bybr,20240128T093859,P,BL,C2SB,,HHZ,-18.7688,-52.8377,2294.54834951587,,,,,,,,,,,dist_km > 400 km
usp2024bybr,20240128T093859,S,BR,ARAG,,HHN,,,,-8.438578606,-71.25722504,,2024-01-28T09:38:59.367085Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2024bybr,20240128T093859,P,BR,ARAG,,HHZ,-15.706,-51.812,2262.6547543279294,,,,,,,,,,,dist_km > 400 km
usp2024bybr,20240128T093859,S,BR,SNDB,,HHN,,,,-8.438578606,-71.25722504,,2024-01-28T09:38:59.367085Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2024bybr,20240128T093859,P,BR,SNDB,,HHZ,-11.9742,-51.2943,2221.292316046846,,,,,,,,,,,dist_km > 400 km
usp2024bybr,20240128T093859,S,BL,AQDB,,HHN,,,,-8.438578606,-71.25722504,,2024-01-28T09:38:59.367085Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2024bybr,20240128T093859,P,BL,AQDB,,HHZ,-20.47579,-55.69971,2138.6872086602207,,,,,,,,,,,dist_km > 400 km
usp2024bybr,20240128T093859,S,BL,RVDE,,HHE,,,,-8.438578606,-71.25722504,,2024-01-28T09:38:59.367085Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2024bybr,20240128T093859,P,BL,RVDE,,HHZ,-19.0286,-54.9389,2115.7092120130173,,,,,,,,,,,dist_km > 400 km
usp2024bybr,20240128T093859,S,BL,MURT,,HHE,,,,-8.438578606,-71.25722504,,2024-01-28T09:38:59.367085Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2024bybr,20240128T093859,P,BL,MURT,,HHZ,-21.6592,-57.61,2069.094471094086,,,,,,,,,,,dist_km > 400 km
usp2024bybr,20240128T093859,S,BL,PP1B,,HHN,,,,-8.438578606,-71.25722504,,2024-01-28T09:38:59.367085Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2024bybr,20240128T093859,P,BL,PP1B,,HHZ,-17.6003,-54.8796,2043.2142185382118,,,,,,,,,,,dist_km > 400 km
usp2024bybr,20240128T093859,P,BR,MAL2,,HHZ,-2.0184,-54.1807,2020.845102331609,,,,,,,,,,,dist_km > 400 km
usp2024bybr,20240128T093859,S,BL,COIM,,HHN,,,,-8.438578606,-71.25722504,,2024-01-28T09:38:59.367085Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2024bybr,20240128T093859,P,BL,COIM,,HHZ,-19.9092,-57.7889,1927.6174178412857,,,,,,,,,,,dist_km > 400 km
usp2024bybr,20240128T093859,S,IU,SDV,00,BH2,,,,-8.438578606,-71.25722504,,2024-01-28T09:38:59.367085Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2024bybr,20240128T093859,P,IU,SDV,00,BH2,,,,-8.438578606,-71.25722504,,2024-01-28T09:38:59.367085Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2024bybr,20240128T093859,S,BR,SALV,,HHE,,,,-8.438578606,-71.25722504,,2024-01-28T09:38:59.367085Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2024bybr,20240128T093859,P,BR,SALV,,HHZ,-15.90118,-55.69356,1882.8921923199318,,,,,,,,,,,dist_km > 400 km
usp2024bybr,20240128T093859,S,XC,PT27,,HH1,,,,-8.438578606,-71.25722504,,2024-01-28T09:38:59.367085Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2024bybr,20240128T093859,P,XC,PT27,,HHZ,-16.687511,-56.174298,1874.3842802110116,,,,,,,,,,,dist_km > 400 km
