file_name,station,label_cat,prob_nat,prob_ant,pred,nature,ID,Event,Error,Pick,Network,Station,Location,Channel,Latitude,Longitude,Distance,Origem Latitude,Origem Longitude,Pick Time,Origin Time,Start Time,End Time,Cat,MLv,Certainty,Path
BL_VABB_20160608T201803,VABB,0,0.089,0.911,1,Anthropogenic,usp2016lgbf,20160608T201803,,P,BL,VABB,,HHZ,-23.0021,-46.9657,191.9819688437184,-22.97207451,-45.09356308,2016-06-08T20:18:34.307735Z,2016-06-08T20:18:03.314753Z,2016-06-08T20:18:24.307735Z,2016-06-08T20:19:24.307735Z,earthquake,1.963298114,suspected,./files/mseed/20160608T201803/BL_VABB_20160608T201803.mseed
BL_BSCB_20160608T201803,BSCB,0,0.978,0.022,0,Natural,usp2016lgbf,20160608T201803,,P,BL,BSCB,,HHZ,-20.9984,-44.7635,221.1871644818404,-22.97207451,-45.09356308,2016-06-08T20:18:37.563549Z,2016-06-08T20:18:03.314753Z,2016-06-08T20:18:27.563549Z,2016-06-08T20:19:27.563549Z,earthquake,1.963298114,suspected,./files/mseed/20160608T201803/BL_BSCB_20160608T201803.mseed
BL_PARB_20160608T201803,PARB,0,0.312,0.688,1,Anthropogenic,usp2016lgbf,20160608T201803,,P,BL,PARB,,HHZ,-23.3421,-45.6246,68.09142699990386,-22.97207451,-45.09356308,2016-06-08T20:18:14.916641Z,2016-06-08T20:18:03.314753Z,2016-06-08T20:18:04.916641Z,2016-06-08T20:19:04.916641Z,earthquake,1.963298114,suspected,./files/mseed/20160608T201803/BL_PARB_20160608T201803.mseed
ON_VAS01_20160608T201803,VAS01,0,0.87,0.13,0,Natural,usp2016lgbf,20160608T201803,,P,ON,VAS01,,HHZ,-22.280081,-43.442624,186.2166997599488,-22.97207451,-45.09356308,2016-06-08T20:18:33.356521Z,2016-06-08T20:18:03.314753Z,2016-06-08T20:18:23.356521Z,2016-06-08T20:19:23.356521Z,earthquake,1.963298114,suspected,./files/mseed/20160608T201803/ON_VAS01_20160608T201803.mseed
ON_MAN01_20160608T201803,MAN01,0,0.932,0.068,0,Natural,usp2016lgbf,20160608T201803,,P,ON,MAN01,,HHZ,-22.86516,-43.964094,116.46841015669855,-22.97207451,-45.09356308,2016-06-08T20:18:23.279006Z,2016-06-08T20:18:03.314753Z,2016-06-08T20:18:13.279006Z,2016-06-08T20:19:13.279006Z,earthquake,1.963298114,suspected,./files/mseed/20160608T201803/ON_MAN01_20160608T201803.mseed
ON_DUB01_20160608T201803,DUB01,0,0.457,0.543,1,Anthropogenic,usp2016lgbf,20160608T201803,,P,ON,DUB01,,HHZ,-22.080966,-42.374182,296.6464109093346,-22.97207451,-45.09356308,2016-06-08T20:18:47.563583Z,2016-06-08T20:18:03.314753Z,2016-06-08T20:18:37.563583Z,2016-06-08T20:19:37.563583Z,earthquake,1.963298114,suspected,./files/mseed/20160608T201803/ON_DUB01_20160608T201803.mseed
NB_NBRF_20160628T194927,NBRF,0,0.038,0.962,1,Anthropogenic,usp2016mqoh,20160628T194927,,P,NB,NBRF,,HHZ,-8.679466,-35.127172,168.2795923752504,-9.509395599,-36.41019058,2016-06-28T19:49:54.830156Z,2016-06-28T19:49:27.327159Z,2016-06-28T19:49:44.830156Z,2016-06-28T19:50:44.830156Z,earthquake,1.998000004,suspected,./files/mseed/20160628T194927/NB_NBRF_20160628T194927.mseed
NB_NBAN_20160628T194927,NBAN,0,0.033,0.967,1,Anthropogenic,usp2016mqoh,20160628T194927,,P,NB,NBAN,,HHZ,-9.668656,-36.274726,23.052575431883085,-9.509395599,-36.41019058,2016-06-28T19:49:31.402451Z,2016-06-28T19:49:27.327159Z,2016-06-28T19:49:21.402451Z,2016-06-28T19:50:21.402451Z,earthquake,1.998000004,suspected,./files/mseed/20160628T194927/NB_NBAN_20160628T194927.mseed
BR_ROSB_20170103T132304,ROSB,0,0.956,0.044,0,Natural,usp2017aerm,20170103T132304,,P,BR,ROSB,,HHZ,-2.8967,-44.1246,53.5794719634227,-3.34,-43.93,2017-01-03T13:23:14.281026Z,2017-01-03T13:23:04.000000Z,2017-01-03T13:23:04.281026Z,2017-01-03T13:24:04.281026Z,earthquake,1.973904495,known,./files/mseed/20170103T132304/BR_ROSB_20170103T132304.mseed
BR_ROSB_20170103T141910,ROSB,0,0.956,0.044,0,Natural,usp2017aetj,20170103T141910,,P,BR,ROSB,,HHZ,-2.8967,-44.1246,53.005447925303166,-3.3325,-43.926,2017-01-03T14:19:18.952581Z,2017-01-03T14:19:10.000000Z,2017-01-03T14:19:08.952581Z,2017-01-03T14:20:08.952581Z,earthquake,1.970965819,known,./files/mseed/20170103T141910/BR_ROSB_20170103T141910.mseed
BR_ITTB_20170626T193903,ITTB,0,0.641,0.359,0,Natural,usp2017mlbl,20170626T193903,,P,BR,ITTB,,HHZ,-4.3672,-55.7343,298.80367400770933,-7.04863739,-55.40198517,2017-06-26T19:39:47.508182Z,2017-06-26T19:39:03.306411Z,2017-06-26T19:39:37.508182Z,2017-06-26T19:40:37.508182Z,earthquake,1.968376397,suspected,./files/mseed/20170626T193903/BR_ITTB_20170626T193903.mseed
BR_NPGB_20170626T193903,NPGB,0,0.988,0.012,0,Natural,usp2017mlbl,20170626T193903,,P,BR,NPGB,,HHZ,-7.0454,-55.3579,4.883852368704083,-7.04863739,-55.40198517,2017-06-26T19:39:03.693716Z,2017-06-26T19:39:03.306411Z,2017-06-26T19:38:53.693716Z,2017-06-26T19:39:53.693716Z,earthquake,1.968376397,suspected,./files/mseed/20170626T193903/BR_NPGB_20170626T193903.mseed
BL_PMNB_20170628T151955,PMNB,0,0.029,0.971,1,Anthropogenic,usp2017mojx,20170628T151955,,P,BL,PMNB,,HHZ,-18.54,-46.44,199.9794092891048,-17.48729324,-47.97483444,2017-06-28T15:20:27.284801Z,2017-06-28T15:19:55.581170Z,2017-06-28T15:20:17.284801Z,2017-06-28T15:21:17.284801Z,earthquake,2.019029817,suspected,./files/mseed/20170628T151955/BL_PMNB_20170628T151955.mseed
BR_IPMB_20170628T151955,IPMB,0,0.061,0.939,1,Anthropogenic,usp2017mojx,20170628T151955,,P,BR,IPMB,,HHZ,-17.982956,-48.211734,60.338918642737625,-17.48729324,-47.97483444,2017-06-28T15:20:06.225876Z,2017-06-28T15:19:55.581170Z,2017-06-28T15:19:56.225876Z,2017-06-28T15:20:56.225876Z,earthquake,2.019029817,suspected,./files/mseed/20170628T151955/BR_IPMB_20170628T151955.mseed
BL_FRTB_20180407T171840,FRTB,0,0.023,0.977,1,Anthropogenic,usp2018guso,20180407T171840,,P,BL,FRTB,,HHZ,-23.3439,-49.564,206.3551140214874,-23.687,-47.578,2018-04-07T17:19:11.936309Z,2018-04-07T17:18:40.070000Z,2018-04-07T17:19:01.936309Z,2018-04-07T17:20:01.936309Z,earthquake,2.012761589,suspected,./files/mseed/20180407T171840/BL_FRTB_20180407T171840.mseed
BL_PARB_20180407T171840,PARB,0,0.043,0.957,1,Anthropogenic,usp2018guso,20180407T171840,,P,BL,PARB,,HHZ,-23.3421,-45.6246,203.1223701881342,-23.687,-47.578,2018-04-07T17:19:11.371792Z,2018-04-07T17:18:40.070000Z,2018-04-07T17:19:01.371792Z,2018-04-07T17:20:01.371792Z,earthquake,2.012761589,suspected,./files/mseed/20180407T171840/BL_PARB_20180407T171840.mseed
BL_RCLB_20180407T171840,RCLB,0,0.007,0.993,1,Anthropogenic,usp2018guso,20180407T171840,,P,BL,RCLB,,HHZ,-22.4191,-47.531,140.49589516527348,-23.687,-47.578,2018-04-07T17:19:02.766246Z,2018-04-07T17:18:40.070000Z,2018-04-07T17:18:52.766246Z,2018-04-07T17:19:52.766246Z,earthquake,2.012761589,suspected,./files/mseed/20180407T171840/BL_RCLB_20180407T171840.mseed
ON_PET01_20180407T171840,PET01,0,0.003,0.997,1,Anthropogenic,usp2018guso,20180407T171840,,P,ON,PET01,,HHZ,-24.290108,-47.275344,73.55711996947299,-23.687,-47.578,2018-04-07T17:18:52.871430Z,2018-04-07T17:18:40.070000Z,2018-04-07T17:18:42.871430Z,2018-04-07T17:19:42.871430Z,earthquake,2.012761589,suspected,./files/mseed/20180407T171840/ON_PET01_20180407T171840.mseed
BL_VABB_20180407T171840,VABB,0,0.018,0.982,1,Anthropogenic,usp2018guso,20180407T171840,,P,BL,VABB,,HHZ,-23.0021,-46.9657,98.3562693303154,-23.687,-47.578,2018-04-07T17:18:56.022727Z,2018-04-07T17:18:40.070000Z,2018-04-07T17:18:46.022727Z,2018-04-07T17:19:46.022727Z,earthquake,2.012761589,suspected,./files/mseed/20180407T171840/BL_VABB_20180407T171840.mseed
BL_DIAM_20180505T131752,DIAM,0,0.103,0.897,1,Anthropogenic,usp2018itos,20180505T131752,,P,BL,DIAM,,HHZ,-18.2952,-43.6648,147.5239456326323,-17.35041046,-42.68316269,2018-05-05T13:18:17.195526Z,2018-05-05T13:17:52.630260Z,2018-05-05T13:18:07.195526Z,2018-05-05T13:19:07.195526Z,earthquake,2.023878765,suspected,./files/mseed/20180505T131752/BL_DIAM_20180505T131752.mseed
BL_BSFB_20180505T131752,BSFB,0,0.028,0.972,1,Anthropogenic,usp2018itos,20180505T131752,,P,BL,BSFB,,HHZ,-18.83133,-40.84653,254.2798892160592,-17.35041046,-42.68316269,2018-05-05T13:18:32.191210Z,2018-05-05T13:17:52.630260Z,2018-05-05T13:18:22.191210Z,2018-05-05T13:19:22.191210Z,earthquake,2.023878765,suspected,./files/mseed/20180505T131752/BL_BSFB_20180505T131752.mseed
BL_SJMB_20180505T131752,SJMB,0,0.207,0.793,1,Anthropogenic,usp2018itos,20180505T131752,,P,BL,SJMB,,HHZ,-18.702916,-41.184694,218.13742226783464,-17.35041046,-42.68316269,2018-05-05T13:18:27.623939Z,2018-05-05T13:17:52.630260Z,2018-05-05T13:18:17.623939Z,2018-05-05T13:19:17.623939Z,earthquake,2.023878765,suspected,./files/mseed/20180505T131752/BL_SJMB_20180505T131752.mseed
ON_RIB01_20180505T131752,RIB01,0,0.676,0.324,0,Natural,usp2018itos,20180505T131752,,P,ON,RIB01,,HHZ,-19.314216,-40.394365,325.22541703792217,-17.35041046,-42.68316269,2018-05-05T13:18:38.970972Z,2018-05-05T13:17:52.630260Z,2018-05-05T13:18:28.970972Z,2018-05-05T13:19:28.970972Z,earthquake,2.023878765,suspected,./files/mseed/20180505T131752/ON_RIB01_20180505T131752.mseed
BR_PDRB_20180528T182341,PDRB,0,0.785,0.215,0,Natural,usp2018kjzj,20180528T182341,,P,BR,PDRB,,HHZ,-11.612297,-56.729597,6.985961409326777,-11.57177734,-56.77872849,2018-05-28T18:23:42.639160Z,2018-05-28T18:23:41.467646Z,2018-05-28T18:23:32.639160Z,2018-05-28T18:24:32.639160Z,earthquake,2.033902985,known,./files/mseed/20180528T182341/BR_PDRB_20180528T182341.mseed
BL_CLDB_20180528T182341,CLDB,0,0.929,0.071,0,Natural,usp2018kjzj,20180528T182341,,P,BL,CLDB,,HHZ,-10.8732,-55.7965,132.19943192075124,-11.57177734,-56.77872849,2018-05-28T18:24:03.926086Z,2018-05-28T18:23:41.467646Z,2018-05-28T18:23:53.926086Z,2018-05-28T18:24:53.926086Z,earthquake,2.033902985,known,./files/mseed/20180528T182341/BL_CLDB_20180528T182341.mseed
BL_CLDB_20181004T205744,CLDB,0,0.883,0.117,0,Natural,usp2018tlwi,20181004T205744,,P,BL,CLDB,,HHZ,-10.8732,-55.7965,121.08745594289029,-11.67440224,-56.55217361,2018-10-04T20:58:04.804291Z,2018-10-04T20:57:44.094897Z,2018-10-04T20:57:54.804291Z,2018-10-04T20:58:54.804291Z,earthquake,1.957122502,suspected,./files/mseed/20181004T205744/BL_CLDB_20181004T205744.mseed
BR_PDRB_20181004T205744,PDRB,0,0.65,0.35,0,Natural,usp2018tlwi,20181004T205744,,P,BR,PDRB,,HHZ,-11.612297,-56.729597,20.53047335579508,-11.67440224,-56.55217361,2018-10-04T20:57:47.692719Z,2018-10-04T20:57:44.094897Z,2018-10-04T20:57:37.692719Z,2018-10-04T20:58:37.692719Z,earthquake,1.957122502,suspected,./files/mseed/20181004T205744/BR_PDRB_20181004T205744.mseed
BX_LDASE_20181024T171956,LDASE,0,0.02,0.98,1,Anthropogenic,usp2018uwdf,20181024T171956,,P,BX,LDASE,,HHZ,-23.3932,-51.1177,47.55598301826448,-23.64087868,-51.49808121,2018-10-24T17:20:04.658044Z,2018-10-24T17:19:56.529243Z,2018-10-24T17:19:54.658044Z,2018-10-24T17:20:54.658044Z,earthquake,2.014999578,suspected,./files/mseed/20181024T171956/BX_LDASE_20181024T171956.mseed
BL_TRCB_20181024T171956,TRCB,0,0.821,0.179,0,Natural,usp2018uwdf,20181024T171956,,P,BL,TRCB,,HHZ,-22.79461,-52.63569,149.4730945865507,-23.64087868,-51.49808121,2018-10-24T17:20:21.211999Z,2018-10-24T17:19:56.529243Z,2018-10-24T17:20:11.211999Z,2018-10-24T17:21:11.211999Z,earthquake,2.014999578,suspected,./files/mseed/20181024T171956/BL_TRCB_20181024T171956.mseed
BL_FRTB_20181024T171956,FRTB,0,0.01,0.99,1,Anthropogenic,usp2018uwdf,20181024T171956,,P,BL,FRTB,,HHZ,-23.3439,-49.564,200.27776298403964,-23.64087868,-51.49808121,2018-10-24T17:20:28.737408Z,2018-10-24T17:19:56.529243Z,2018-10-24T17:20:18.737408Z,2018-10-24T17:21:18.737408Z,earthquake,2.014999578,suspected,./files/mseed/20181024T171956/BL_FRTB_20181024T171956.mseed
BL_PTGB_20181024T171956,PTGB,0,0.012,0.988,1,Anthropogenic,usp2018uwdf,20181024T171956,,P,BL,PTGB,,HHZ,-24.72095,-52.01182,130.52205850073332,-23.64087868,-51.49808121,2018-10-24T17:20:18.452248Z,2018-10-24T17:19:56.529243Z,2018-10-24T17:20:08.452248Z,2018-10-24T17:21:08.452248Z,earthquake,2.014999578,suspected,./files/mseed/20181024T171956/BL_PTGB_20181024T171956.mseed
BX_LDASE_20181024T205320,LDASE,0,0.039,0.961,1,Anthropogenic,usp2018uwkg,20181024T205320,,P,BX,LDASE,,HHZ,-23.3932,-51.1177,80.69795065515058,-23.49370766,-51.89987946,2018-10-24T20:53:33.643745Z,2018-10-24T20:53:20.304952Z,2018-10-24T20:53:23.643745Z,2018-10-24T20:54:23.643745Z,earthquake,2.036018512,known,./files/mseed/20181024T205320/BX_LDASE_20181024T205320.mseed
BL_PTGB_20181024T205320,PTGB,0,0.031,0.969,1,Anthropogenic,usp2018uwkg,20181024T205320,,P,BL,PTGB,,HHZ,-24.72095,-52.01182,136.40467992314817,-23.49370766,-51.89987946,2018-10-24T20:53:43.182439Z,2018-10-24T20:53:20.304952Z,2018-10-24T20:53:33.182439Z,2018-10-24T20:54:33.182439Z,earthquake,2.036018512,known,./files/mseed/20181024T205320/BL_PTGB_20181024T205320.mseed
BL_TRCB_20181024T205320,TRCB,0,0.886,0.114,0,Natural,usp2018uwkg,20181024T205320,,P,BL,TRCB,,HHZ,-22.79461,-52.63569,108.04045812348816,-23.49370766,-51.89987946,2018-10-24T20:53:39.312485Z,2018-10-24T20:53:20.304952Z,2018-10-24T20:53:29.312485Z,2018-10-24T20:54:29.312485Z,earthquake,2.036018512,known,./files/mseed/20181024T205320/BL_TRCB_20181024T205320.mseed
BL_FRTB_20181024T205320,FRTB,0,0.468,0.532,1,Anthropogenic,usp2018uwkg,20181024T205320,,P,BL,FRTB,,HHZ,-23.3439,-49.564,239.3082006017753,-23.49370766,-51.89987946,2018-10-24T20:53:57.331188Z,2018-10-24T20:53:20.304952Z,2018-10-24T20:53:47.331188Z,2018-10-24T20:54:47.331188Z,earthquake,2.036018512,known,./files/mseed/20181024T205320/BL_FRTB_20181024T205320.mseed
BR_PDRB_20190107T171159,PDRB,0,0.117,0.883,1,Anthropogenic,usp2019amhb,20190107T171159,,P,BR,PDRB,,HHZ,-11.612297,-56.729597,10.241260959628915,-11.54642963,-56.79558182,2019-01-07T17:12:01.556700Z,2019-01-07T17:11:59.657958Z,2019-01-07T17:11:51.556700Z,2019-01-07T17:12:51.556700Z,earthquake,2.016353424,suspected,./files/mseed/20190107T171159/BR_PDRB_20190107T171159.mseed
NB_NBCL_20190504T122504,NBCL,0,0.874,0.126,0,Natural,usp2019irrl,20190504T122504,,P,NB,NBCL,,HHZ,-4.224377,-38.291041,354.3058358265922,-4.994166667,-35.1915,2019-05-04T12:25:55.384412Z,2019-05-04T12:25:04.419999Z,2019-05-04T12:25:45.384412Z,2019-05-04T12:26:45.384412Z,earthquake,2.048527916,suspected,./files/mseed/20190504T122504/NB_NBCL_20190504T122504.mseed
BL_CANS_20190520T210623,CANS,0,0.201,0.799,1,Anthropogenic,usp2019jvos,20190520T210623,,P,BL,CANS,,HHZ,-20.2896,-46.3921,251.70667027841415,-21.13825417,-44.15034103,2019-05-20T21:07:02.379328Z,2019-05-20T21:06:23.691908Z,2019-05-20T21:06:52.379328Z,2019-05-20T21:07:52.379328Z,earthquake,2.005874963,suspected,./files/mseed/20190520T210623/BL_CANS_20190520T210623.mseed
ON_CAM01_20190520T210623,CAM01,0,0.986,0.014,0,Natural,usp2019jvos,20190520T210623,,P,ON,CAM01,,HHZ,-21.825656,-41.657401,269.3241761335205,-21.13825417,-44.15034103,2019-05-20T21:07:04.448285Z,2019-05-20T21:06:23.691908Z,2019-05-20T21:06:54.448285Z,2019-05-20T21:07:54.448285Z,earthquake,2.005874963,suspected,./files/mseed/20190520T210623/ON_CAM01_20190520T210623.mseed
ON_DUB01_20190520T210623,DUB01,0,0.906,0.094,0,Natural,usp2019jvos,20190520T210623,,P,ON,DUB01,,HHZ,-22.080966,-42.374182,211.46190465273983,-21.13825417,-44.15034103,2019-05-20T21:06:57.517260Z,2019-05-20T21:06:23.691908Z,2019-05-20T21:06:47.517260Z,2019-05-20T21:07:47.517260Z,earthquake,2.005874963,suspected,./files/mseed/20190520T210623/ON_DUB01_20190520T210623.mseed
ON_VAS01_20190520T210623,VAS01,0,0.22,0.78,1,Anthropogenic,usp2019jvos,20190520T210623,,P,ON,VAS01,,HHZ,-22.280081,-43.442624,146.10535374105456,-21.13825417,-44.15034103,2019-05-20T21:06:48.051743Z,2019-05-20T21:06:23.691908Z,2019-05-20T21:06:38.051743Z,2019-05-20T21:07:38.051743Z,earthquake,2.005874963,suspected,./files/mseed/20190520T210623/ON_VAS01_20190520T210623.mseed
ON_MAN01_20190520T210623,MAN01,0,0.349,0.651,1,Anthropogenic,usp2019jvos,20190520T210623,,P,ON,MAN01,,HHZ,-22.86516,-43.964094,192.18548816126136,-21.13825417,-44.15034103,2019-05-20T21:06:54.465536Z,2019-05-20T21:06:23.691908Z,2019-05-20T21:06:44.465536Z,2019-05-20T21:07:44.465536Z,earthquake,2.005874963,suspected,./files/mseed/20190520T210623/ON_MAN01_20190520T210623.mseed
BL_BSCB_20190520T210623,BSCB,0,0.198,0.802,1,Anthropogenic,usp2019jvos,20190520T210623,,P,BL,BSCB,,HHZ,-20.9984,-44.7635,65.5756432817141,-21.13825417,-44.15034103,2019-05-20T21:06:35.224161Z,2019-05-20T21:06:23.691908Z,2019-05-20T21:06:25.224161Z,2019-05-20T21:07:25.224161Z,earthquake,2.005874963,suspected,./files/mseed/20190520T210623/BL_BSCB_20190520T210623.mseed
BL_DIAM_20190520T210623,DIAM,0,0.172,0.828,1,Anthropogenic,usp2019jvos,20190520T210623,,P,BL,DIAM,,HHZ,-18.2952,-43.6648,318.8171336490059,-21.13825417,-44.15034103,2019-05-20T21:07:10.551722Z,2019-05-20T21:06:23.691908Z,2019-05-20T21:07:00.551722Z,2019-05-20T21:08:00.551722Z,earthquake,2.005874963,suspected,./files/mseed/20190520T210623/BL_DIAM_20190520T210623.mseed
ON_CMC01_20190521T214707,CMC01,0,0.979,0.021,0,Natural,usp2019jxlo,20190521T214707,,P,ON,CMC01,,HHZ,-15.360055,-39.519089,264.97599250247055,-12.96758747,-39.40806961,2019-05-21T21:47:47.695160Z,2019-05-21T21:47:07.426815Z,2019-05-21T21:47:37.695160Z,2019-05-21T21:48:37.695160Z,earthquake,2.016891609,known,./files/mseed/20190521T214707/ON_CMC01_20190521T214707.mseed
ON_ANA01_20190521T214707,ANA01,0,1.0,0.0,0,Natural,usp2019jxlo,20190521T214707,,P,ON,ANA01,,HHZ,-14.531001,-40.74522,225.45613148851987,-12.96758747,-39.40806961,2019-05-21T21:47:42.677738Z,2019-05-21T21:47:07.426815Z,2019-05-21T21:47:32.677738Z,2019-05-21T21:48:32.677738Z,earthquake,2.016891609,known,./files/mseed/20190521T214707/ON_ANA01_20190521T214707.mseed
BR_SNDB_20190530T133037,SNDB,0,0.885,0.115,0,Natural,usp2019kngs,20190530T133037,,P,BR,SNDB,,HHZ,-11.9742,-51.2943,320.0687074943472,-13.98508167,-49.17315674,2019-05-30T13:31:24.238739Z,2019-05-30T13:30:37.130001Z,2019-05-30T13:31:14.238739Z,2019-05-30T13:32:14.238739Z,earthquake,2.010762125,known,./files/mseed/20190530T133037/BR_SNDB_20190530T133037.mseed
BR_ARAG_20190530T133037,ARAG,0,0.947,0.053,0,Natural,usp2019kngs,20190530T133037,,P,BR,ARAG,,HHZ,-15.706,-51.812,341.9242237211444,-13.98508167,-49.17315674,2019-05-30T13:31:26.608551Z,2019-05-30T13:30:37.130001Z,2019-05-30T13:31:16.608551Z,2019-05-30T13:32:16.608551Z,earthquake,2.010762125,known,./files/mseed/20190530T133037/BR_ARAG_20190530T133037.mseed
ON_MAN01_20190710T205846,MAN01,0,0.948,0.052,0,Natural,usp2019nktc,20190710T205846,,P,ON,MAN01,,HHZ,-22.86516,-43.964094,35.19517891823567,-22.83939362,-44.30588531,2019-07-10T20:58:52.196125Z,2019-07-10T20:58:46.068889Z,2019-07-10T20:58:42.196125Z,2019-07-10T20:59:42.196125Z,earthquake,2.035461072,suspected,./files/mseed/20190710T205846/ON_MAN01_20190710T205846.mseed
ON_VAS01_20190710T205846,VAS01,0,0.057,0.943,1,Anthropogenic,usp2019nktc,20190710T205846,,P,ON,VAS01,,HHZ,-22.280081,-43.442624,108.25629962067468,-22.83939362,-44.30588531,2019-07-10T20:59:03.708572Z,2019-07-10T20:58:46.068889Z,2019-07-10T20:58:53.708572Z,2019-07-10T20:59:53.708572Z,earthquake,2.035461072,suspected,./files/mseed/20190710T205846/ON_VAS01_20190710T205846.mseed
BL_PARB_20190710T205846,PARB,0,0.02,0.98,1,Anthropogenic,usp2019nktc,20190710T205846,,P,BL,PARB,,HHZ,-23.3421,-45.6246,146.12708258956016,-22.83939362,-44.30588531,2019-07-10T20:59:10.508881Z,2019-07-10T20:58:46.068889Z,2019-07-10T20:59:00.508881Z,2019-07-10T21:00:00.508881Z,earthquake,2.035461072,suspected,./files/mseed/20190710T205846/BL_PARB_20190710T205846.mseed
NB_NBCL_20190720T111018,NBCL,0,0.097,0.903,1,Anthropogenic,usp2019ocgs,20190720T111018,,P,NB,NBCL,,HHZ,-4.224377,-38.291041,319.47102412559,-5.709494114,-35.82012558,2019-07-20T11:11:06.043571Z,2019-07-20T11:10:18.776888Z,2019-07-20T11:10:56.043571Z,2019-07-20T11:11:56.043571Z,earthquake,1.998705046,suspected,./files/mseed/20190720T111018/NB_NBCL_20190720T111018.mseed
BL_VABB_20190802T203212,VABB,0,0.097,0.903,1,Anthropogenic,usp2019pasu,20190802T203212,,P,BL,VABB,,HHZ,-23.0021,-46.9657,175.18580531196105,-22.86701965,-45.26399612,2019-08-02T20:32:40.942510Z,2019-08-02T20:32:12.410355Z,2019-08-02T20:32:30.942510Z,2019-08-02T20:33:30.942510Z,earthquake,2.01019088,suspected,./files/mseed/20190802T203212/BL_VABB_20190802T203212.mseed
ON_SLP01_20190802T203212,SLP01,0,0.015,0.985,1,Anthropogenic,usp2019pasu,20190802T203212,,P,ON,SLP01,,HHZ,-23.3243,-45.1559,51.83842033275599,-22.86701965,-45.26399612,2019-08-02T20:32:21.421604Z,2019-08-02T20:32:12.410355Z,2019-08-02T20:32:11.421604Z,2019-08-02T20:33:11.421604Z,earthquake,2.01019088,suspected,./files/mseed/20190802T203212/ON_SLP01_20190802T203212.mseed
BL_PARB_20190802T203212,PARB,0,0.002,0.998,1,Anthropogenic,usp2019pasu,20190802T203212,,P,BL,PARB,,HHZ,-23.3421,-45.6246,64.28676778855106,-22.86701965,-45.26399612,2019-08-02T20:32:23.523529Z,2019-08-02T20:32:12.410355Z,2019-08-02T20:32:13.523529Z,2019-08-02T20:33:13.523529Z,earthquake,2.01019088,suspected,./files/mseed/20190802T203212/BL_PARB_20190802T203212.mseed
ON_VAS01_20190802T203212,VAS01,0,0.02,0.98,1,Anthropogenic,usp2019pasu,20190802T203212,,P,ON,VAS01,,HHZ,-22.280081,-43.442624,198.26711117760385,-22.86701965,-45.26399612,2019-08-02T20:32:44.261322Z,2019-08-02T20:32:12.410355Z,2019-08-02T20:32:34.261322Z,2019-08-02T20:33:34.261322Z,earthquake,2.01019088,suspected,./files/mseed/20190802T203212/ON_VAS01_20190802T203212.mseed
ON_PET01_20190802T203212,PET01,0,0.259,0.741,1,Anthropogenic,usp2019pasu,20190802T203212,,P,ON,PET01,,HHZ,-24.290108,-47.275344,258.82974409907314,-22.86701965,-45.26399612,2019-08-02T20:32:51.776735Z,2019-08-02T20:32:12.410355Z,2019-08-02T20:32:41.776735Z,2019-08-02T20:33:41.776735Z,earthquake,2.01019088,suspected,./files/mseed/20190802T203212/ON_PET01_20190802T203212.mseed
ON_DUB01_20190802T203212,DUB01,0,0.644,0.356,0,Natural,usp2019pasu,20190802T203212,,P,ON,DUB01,,HHZ,-22.080966,-42.374182,309.87526380770595,-22.86701965,-45.26399612,2019-08-02T20:32:58.136603Z,2019-08-02T20:32:12.410355Z,2019-08-02T20:32:48.136603Z,2019-08-02T20:33:48.136603Z,earthquake,2.01019088,suspected,./files/mseed/20190802T203212/ON_DUB01_20190802T203212.mseed
ON_MAN01_20190802T203212,MAN01,0,0.003,0.997,1,Anthropogenic,usp2019pasu,20190802T203212,,P,ON,MAN01,,HHZ,-22.86516,-43.964094,133.40008735736498,-22.86701965,-45.26399612,2019-08-02T20:32:34.592336Z,2019-08-02T20:32:12.410355Z,2019-08-02T20:32:24.592336Z,2019-08-02T20:33:24.592336Z,earthquake,2.01019088,suspected,./files/mseed/20190802T203212/ON_MAN01_20190802T203212.mseed
ON_GUA01_20191126T205145,GUA01,0,0.65,0.35,0,Natural,usp2019xeru,20191126T205145,,P,ON,GUA01,,HHZ,-16.58349,-39.805342,389.06856922372725,-13.08366667,-39.45583333,2019-11-26T20:52:40.837006Z,2019-11-26T20:51:45.509999Z,2019-11-26T20:52:30.837006Z,2019-11-26T20:53:30.837006Z,earthquake,2.017636418,known,./files/mseed/20191126T205145/ON_GUA01_20191126T205145.mseed
ON_ANA01_20191126T205145,ANA01,0,0.998,0.002,0,Natural,usp2019xeru,20191126T205145,,P,ON,ANA01,,HHZ,-14.531001,-40.74522,212.31149400762732,-13.08366667,-39.45583333,2019-11-26T20:52:18.394405Z,2019-11-26T20:51:45.509999Z,2019-11-26T20:52:08.394405Z,2019-11-26T20:53:08.394405Z,earthquake,2.017636418,known,./files/mseed/20191126T205145/ON_ANA01_20191126T205145.mseed
ON_CMC01_20191126T205145,CMC01,0,0.996,0.004,0,Natural,usp2019xeru,20191126T205145,,P,ON,CMC01,,HHZ,-15.360055,-39.519089,251.9554175143975,-13.08366667,-39.45583333,2019-11-26T20:52:24.110142Z,2019-11-26T20:51:45.509999Z,2019-11-26T20:52:14.110142Z,2019-11-26T20:53:14.110142Z,earthquake,2.017636418,known,./files/mseed/20191126T205145/ON_CMC01_20191126T205145.mseed
