Network|Station|Location|Channel|Latitude|Longitude|Elevation|Depth|Azimuth|Dip|SensorDescription|Scale|ScaleFreq|ScaleUnits|SampleRate|StartTime|EndTime
BL|AREB|10|BLE|-21.3625|-46.12336|976.0|0.0|90.0|0.0|STS2 G1(ST2G1)/REFTEK(RT16/10/1)|13111900.0|1.0|M/S|10.0|1997-12-16T14:00:00|1999-08-17T17:00:00
BL|AREB|10|BLN|-21.3625|-46.12336|976.0|0.0|0.0|0.0|STS2 G1(ST2G1)/REFTEK(RT16/10/1)|13111900.0|1.0|M/S|10.0|1997-12-16T14:00:00|1999-08-17T17:00:00
BL|AREB|10|BLZ|-21.3625|-46.12336|976.0|0.0|0.0|-90.0|STS2 G1(ST2G1)/REFTEK(RT16/10/1)|13111900.0|1.0|M/S|10.0|1997-12-16T14:00:00|1999-08-17T17:00:00
BL|AREB|50|BHE|-21.3625|-46.12336|976.0|0.0|90.0|0.0|STS2 G1(ST2G1)/REFTEK(RT16/50/1)|13111900.0|1.0|M/S|50.0|1997-05-24T20:03:00|1997-08-28T19:00:00
BL|AREB|50|BHE|-21.3625|-46.12336|976.0|0.0|90.0|0.0|STS2 G1(ST2G1)/REFTEK(RT16/50/32)|419580000.0|1.0|M/S|50.0|1997-08-28T20:51:00|1999-08-17T17:11:00
BL|AREB|50|BHN|-21.3625|-46.12336|976.0|0.0|0.0|0.0|STS2 G1(ST2G1)/REFTEK(RT16/50/1)|13111900.0|1.0|M/S|50.0|1997-05-24T20:03:00|1997-08-28T19:00:00
BL|AREB|50|BHN|-21.3625|-46.12336|976.0|0.0|0.0|0.0|STS2 G1(ST2G1)/REFTEK(RT16/50/32)|419580000.0|1.0|M/S|50.0|1997-08-28T20:51:00|1999-08-17T17:11:00
BL|AREB|50|BHZ|-21.3625|-46.12336|976.0|0.0|0.0|-90.0|STS2 G1(ST2G1)/REFTEK(RT16/50/1)|13111900.0|1.0|M/S|50.0|1997-05-24T20:03:00|1997-08-28T19:00:00
BL|AREB|50|BHZ|-21.3625|-46.12336|976.0|0.0|0.0|-90.0|STS2 G1(ST2G1)/REFTEK(RT16/50/32)|419580000.0|1.0|M/S|50.0|1997-08-28T20:51:00|1999-08-17T17:11:00
BL|AREB|50|BLE|-21.3625|-46.12336|976.0|0.0|90.0|0.0|STS2 G1(ST2G1)/REFTEK(RT16/50/1)|13111900.0|1.0|M/S|50.0|1997-03-26T19:43:00|1999-08-17T17:11:00
BL|AREB|50|BLN|-21.3625|-46.12336|976.0|0.0|0.0|0.0|STS2 G1(ST2G1)/REFTEK(RT16/50/1)|13111900.0|1.0|M/S|50.0|1997-03-26T19:43:00|1999-08-17T17:11:00
BL|AREB|50|BLZ|-21.3625|-46.12336|976.0|0.0|0.0|-90.0|STS2 G1(ST2G1)/REFTEK(RT16/50/1)|13111900.0|1.0|M/S|50.0|1997-03-26T19:43:00|1999-08-17T17:11:00
BL|ATDB||BHE|-21.290001|-42.8606|550.0|0.0|90.0|0.0|STS-2|1500000000000.0|1.0|M/S|10.0|1995-12-08T00:00:00|1997-03-13T23:59:59
BL|ATDB||BHN|-21.290001|-42.8606|550.0|0.0|0.0|0.0|STS-2|1500000000000.0|1.0|M/S|10.0|1995-12-08T00:00:00|1997-03-13T23:59:59
BL|ATDB||BHZ|-21.290001|-42.8606|550.0|0.0|0.0|-90.0|STS-2|1500000000000.0|1.0|M/S|10.0|1995-12-08T00:00:00|1997-03-13T23:59:59
