Network,Station,Location,Channel,Latitude,Longitude,Elevation,Depth,Azimuth,Dip,SensorDescription,Scale,ScaleFreq,ScaleUnits,SampleRate,StartTime,EndTime
BL,AQDA,10,None,-20.48,-55.7,None,0.0,None,None,None,None,None,None,None,None,None
BL,AQDA,10,None,-20.48,-55.7,None,0.0,None,None,None,None,None,None,None,None,None
BL,AQDA,10,None,-20.48,-55.7,None,0.0,None,None,None,None,None,None,None,None,None
BL,AQDA,50,None,-20.48,-55.7,None,0.0,None,None,None,None,None,None,None,None,None
BL,AQDA,50,None,-20.48,-55.7,None,0.0,None,None,None,None,None,None,None,None,None
BL,AQDA,50,None,-20.48,-55.7,None,0.0,None,None,None,None,None,None,None,None,None
BL,AQDA,50,None,-20.48,-55.7,None,0.0,None,None,None,None,None,None,None,None,None
BL,AQDA,50,None,-20.48,-55.7,None,0.0,None,None,None,None,None,None,None,None,None
BL,AQDA,50,None,-20.48,-55.7,None,0.0,None,None,None,None,None,None,None,None,None
BL,AQDA,50,None,-20.48,-55.7,None,0.0,None,None,None,None,None,None,None,None,None
BL,AQDA,50,None,-20.48,-55.7,None,0.0,None,None,None,None,None,None,None,None,None
BL,AQDA,50,None,-20.48,-55.7,None,0.0,None,None,None,None,None,None,None,None,None
BL,AQDA,50,None,-20.48,-55.7,None,0.0,None,None,None,None,None,None,None,None,None
BL,AQDA,50,None,-20.48,-55.7,None,0.0,None,None,None,None,None,None,None,None,None
BL,AQDA,50,None,-20.48,-55.7,None,0.0,None,None,None,None,None,None,None,None,None
BL,AQDA,50,None,-20.48,-55.7,None,0.0,None,None,None,None,None,None,None,None,None
BL,AQDA,50,None,-20.48,-55.7,None,0.0,None,None,None,None,None,None,None,None,None
BL,AQDA,50,None,-20.48,-55.7,None,0.0,None,None,None,None,None,None,None,None,None
BL,AQDA,50,None,-20.48,-55.7,None,0.0,None,None,None,None,None,None,None,None,None
BL,AQDA,50,None,-20.48,-55.7,None,0.0,None,None,None,None,None,None,None,None,None
BL,AQDA,50,None,-20.48,-55.7,None,0.0,None,None,None,None,None,None,None,None,None
BL,AQDB,,None,-20.47579,-55.69971,None,0.0,None,None,None,None,None,None,None,None,None
BL,AQDB,,None,-20.47579,-55.69971,None,0.0,None,None,None,None,None,None,None,None,None
BL,AQDB,,None,-20.47579,-55.69971,None,0.0,None,None,None,None,None,None,None,None,None
BL,AQDB,00,None,-20.47579,-55.69971,None,0.0,None,None,None,None,None,None,None,None,None
BL,AQDB,00,None,-20.47579,-55.69971,None,0.0,None,None,None,None,None,None,None,None,None
BL,AQDB,00,None,-20.47579,-55.69971,None,0.0,None,None,None,None,None,None,None,None,None
BL,AQDB,None,None,-20.47579,-55.69971,None,None,None,None,None,None,None,None,None,None,None
BL,ARCA,,None,-16.8467,-41.9597,None,0.0,None,None,None,None,None,None,None,None,None
BL,ARCA,,None,-16.8467,-41.9597,None,0.0,None,None,None,None,None,None,None,None,None
BL,ARCA,,None,-16.8467,-41.9597,None,0.0,None,None,None,None,None,None,None,None,None
BL,ARCA,,None,-16.8467,-41.9597,None,0.0,None,None,None,None,None,None,None,None,None
BL,ARCA,,None,-16.8467,-41.9597,None,0.0,None,None,None,None,None,None,None,None,None
BL,ARCA,,None,-16.8467,-41.9597,None,0.0,None,None,None,None,None,None,None,None,None
BL,ARCA,,None,-16.8467,-41.9597,None,0.0,None,None,None,None,None,None,None,None,None
BL,ARCA,,None,-16.8467,-41.9597,None,0.0,None,None,None,None,None,None,None,None,None
BL,ARCA,,None,-16.8467,-41.9597,None,0.0,None,None,None,None,None,None,None,None,None
BL,AREB,02,None,-21.3625,-46.12336,None,0.0,None,None,None,None,None,None,None,None,None
BL,AREB,02,None,-21.3625,-46.12336,None,0.0,None,None,None,None,None,None,None,None,None
BL,AREB,02,None,-21.3625,-46.12336,None,0.0,None,None,None,None,None,None,None,None,None
BL,AREB,10,None,-21.3625,-46.12336,None,0.0,None,None,None,None,None,None,None,None,None
BL,AREB,10,None,-21.3625,-46.12336,None,0.0,None,None,None,None,None,None,None,None,None
BL,AREB,10,None,-21.3625,-46.12336,None,0.0,None,None,None,None,None,None,None,None,None
BL,AREB,10,None,-21.3625,-46.12336,None,0.0,None,None,None,None,None,None,None,None,None
BL,AREB,10,None,-21.3625,-46.12336,None,0.0,None,None,None,None,None,None,None,None,None
BL,AREB,10,None,-21.3625,-46.12336,None,0.0,None,None,None,None,None,None,None,None,None
BL,AREB,50,None,-21.3625,-46.12336,None,0.0,None,None,None,None,None,None,None,None,None
BL,AREB,50,None,-21.3625,-46.12336,None,0.0,None,None,None,None,None,None,None,None,None
